FacilityID,FacilityName,Address,ZIP,PublishID,StartDate,EndDate,DayNumberSunday,StartTime,EndTime,ActivityTypeName,Category,AgeText,AgeLow,AgeHigh,ExpectedGroupSizeMin,ExpectedGroupSizeMax,Measure
{C51F632F-F1E8-4E8F-A9D8-92F8EA2A9AB6},11th & C.B. Moore,1001-33 Cecil B.moore Avenue,19122,20799,08-Mar-21,17-Apr-21,1,10:00:00 AM,1:00:00 PM,Football,Athletic,5 yers-13yrs,5,13,150,150,Day/Night
{C51F632F-F1E8-4E8F-A9D8-92F8EA2A9AB6},11th & C.B. Moore,1001-33 Cecil B.moore Avenue,19122,20799,08-Mar-21,17-Apr-21,2,6:30:00 PM,8:30:00 PM,Football,Athletic,5 yers-13yrs,5,13,150,150,Day/Night
{C51F632F-F1E8-4E8F-A9D8-92F8EA2A9AB6},11th & C.B. Moore,1001-33 Cecil B.moore Avenue,19122,20799,08-Mar-21,17-Apr-21,4,6:30:00 PM,8:30:00 PM,Football,Athletic,5 yers-13yrs,5,13,150,150,Day/Night
{C51F632F-F1E8-4E8F-A9D8-92F8EA2A9AB6},11th & C.B. Moore,1001-33 Cecil B.moore Avenue,19122,20799,08-Mar-21,17-Apr-21,6,6:30:00 PM,8:30:00 PM,Football,Athletic,5 yers-13yrs,5,13,150,150,Day/Night
{C51F632F-F1E8-4E8F-A9D8-92F8EA2A9AB6},11th & C.B. Moore,1001-33 Cecil B.moore Avenue,19122,20799,08-Mar-21,17-Apr-21,7,10:00:00 AM,1:00:00 PM,Football,Athletic,5 yers-13yrs,5,13,150,150,Day/Night
{C51F632F-F1E8-4E8F-A9D8-92F8EA2A9AB6},11th & C.B. Moore,1001-33 Cecil B.moore Avenue,19122,20993,08-Mar-21,17-Apr-21,1,10:00:00 AM,1:00:00 PM,Football,Athletic,5-13,5,13,150,,Day/Night
{C51F632F-F1E8-4E8F-A9D8-92F8EA2A9AB6},11th & C.B. Moore,1001-33 Cecil B.moore Avenue,19122,20993,08-Mar-21,17-Apr-21,2,6:30:00 PM,8:30:00 PM,Football,Athletic,5-13,5,13,150,,Day/Night
{C51F632F-F1E8-4E8F-A9D8-92F8EA2A9AB6},11th & C.B. Moore,1001-33 Cecil B.moore Avenue,19122,20993,08-Mar-21,17-Apr-21,4,6:30:00 PM,8:30:00 PM,Football,Athletic,5-13,5,13,150,,Day/Night
{C51F632F-F1E8-4E8F-A9D8-92F8EA2A9AB6},11th & C.B. Moore,1001-33 Cecil B.moore Avenue,19122,20993,08-Mar-21,17-Apr-21,6,6:30:00 PM,8:30:00 PM,Football,Athletic,5-13,5,13,150,,Day/Night
{C51F632F-F1E8-4E8F-A9D8-92F8EA2A9AB6},11th & C.B. Moore,1001-33 Cecil B.moore Avenue,19122,20993,08-Mar-21,17-Apr-21,7,10:00:00 AM,1:00:00 PM,Football,Athletic,5-13,5,13,150,,Day/Night
{C51F632F-F1E8-4E8F-A9D8-92F8EA2A9AB6},11th & C.B. Moore,1001-33 Cecil B.moore Avenue,19122,21065,01-Jun-21,01-Jul-21,1,10:00:00 AM,2:00:00 PM,Football,Athletic,blank,1,99,0,100,Day/Night
{C51F632F-F1E8-4E8F-A9D8-92F8EA2A9AB6},11th & C.B. Moore,1001-33 Cecil B.moore Avenue,19122,21065,01-Jun-21,01-Jul-21,6,6:00:00 PM,8:00:00 PM,Football,Athletic,blank,1,99,0,100,Day/Night
{C51F632F-F1E8-4E8F-A9D8-92F8EA2A9AB6},11th & C.B. Moore,1001-33 Cecil B.moore Avenue,19122,21065,01-Jun-21,01-Jul-21,7,10:00:00 AM,2:00:00 PM,Football,Athletic,blank,1,99,0,100,Day/Night
{C51F632F-F1E8-4E8F-A9D8-92F8EA2A9AB6},11th & C.B. Moore,1001-33 Cecil B.moore Avenue,19122,21068,01-Jul-21,25-Dec-21,1,9:00:00 AM,7:00:00 PM,Football,Athletic,5-14,5,14,0,100,Day/Night
{C51F632F-F1E8-4E8F-A9D8-92F8EA2A9AB6},11th & C.B. Moore,1001-33 Cecil B.moore Avenue,19122,21068,01-Jul-21,25-Dec-21,2,6:00:00 PM,9:00:00 PM,Football,Athletic,5-14,5,14,0,100,Day/Night
{C51F632F-F1E8-4E8F-A9D8-92F8EA2A9AB6},11th & C.B. Moore,1001-33 Cecil B.moore Avenue,19122,21068,01-Jul-21,25-Dec-21,3,6:00:00 PM,9:00:00 PM,Football,Athletic,5-14,5,14,0,100,Day/Night
{C51F632F-F1E8-4E8F-A9D8-92F8EA2A9AB6},11th & C.B. Moore,1001-33 Cecil B.moore Avenue,19122,21068,01-Jul-21,25-Dec-21,4,6:00:00 PM,9:00:00 PM,Football,Athletic,5-14,5,14,0,100,Day/Night
{C51F632F-F1E8-4E8F-A9D8-92F8EA2A9AB6},11th & C.B. Moore,1001-33 Cecil B.moore Avenue,19122,21068,01-Jul-21,25-Dec-21,5,6:00:00 PM,9:00:00 PM,Football,Athletic,5-14,5,14,0,100,Day/Night
{C51F632F-F1E8-4E8F-A9D8-92F8EA2A9AB6},11th & C.B. Moore,1001-33 Cecil B.moore Avenue,19122,21068,01-Jul-21,25-Dec-21,6,6:00:00 PM,9:00:00 PM,Football,Athletic,5-14,5,14,0,100,Day/Night
{C51F632F-F1E8-4E8F-A9D8-92F8EA2A9AB6},11th & C.B. Moore,1001-33 Cecil B.moore Avenue,19122,21068,01-Jul-21,25-Dec-21,7,9:00:00 AM,8:00:00 PM,Football,Athletic,5-14,5,14,0,100,Day/Night
{C51F632F-F1E8-4E8F-A9D8-92F8EA2A9AB6},11th & C.B. Moore,1001-33 Cecil B.moore Avenue,19122,21069,01-Jun-21,01-Jul-21,2,5:00:00 PM,8:00:00 PM,Football,Athletic,13-18,13,18,40,40,Day/Night
{C51F632F-F1E8-4E8F-A9D8-92F8EA2A9AB6},11th & C.B. Moore,1001-33 Cecil B.moore Avenue,19122,21069,01-Jun-21,01-Jul-21,3,5:00:00 PM,8:00:00 PM,Football,Athletic,13-18,13,18,40,40,Day/Night
{C51F632F-F1E8-4E8F-A9D8-92F8EA2A9AB6},11th & C.B. Moore,1001-33 Cecil B.moore Avenue,19122,21069,01-Jun-21,01-Jul-21,4,5:00:00 PM,8:00:00 PM,Football,Athletic,13-18,13,18,40,40,Day/Night
{C51F632F-F1E8-4E8F-A9D8-92F8EA2A9AB6},11th & C.B. Moore,1001-33 Cecil B.moore Avenue,19122,21069,01-Jun-21,01-Jul-21,5,5:00:00 PM,8:00:00 PM,Football,Athletic,13-18,13,18,40,40,Day/Night
{9F0ADCAB-9398-4A95-BE8F-DCAEB54B9B6A},12th & Cambria,2900-30 N. 11th St.,19133,21364,03-Apr-21,03-Apr-21,7,2:00:00 PM,4:00:00 PM,Special Event,Other,3-12,3,12,50,,Day/Night
{9F0ADCAB-9398-4A95-BE8F-DCAEB54B9B6A},12th & Cambria,2900-30 N. 11th St.,19133,21478,07-Aug-21,07-Aug-21,7,12:00:00 PM,4:00:00 PM,Special Event,Other,All ages,1,99,50,100,Day/Night
{9F0ADCAB-9398-4A95-BE8F-DCAEB54B9B6A},12th & Cambria,2900-30 N. 11th St.,19133,21542,12-Aug-21,12-Aug-21,5,4:00:00 PM,9:00:00 PM,Meeting,Other,6 years & up,6,18,35,49,Day/Night
{9F0ADCAB-9398-4A95-BE8F-DCAEB54B9B6A},12th & Cambria,2900-30 N. 11th St.,19133,21587,21-Aug-21,21-Aug-21,7,1:00:00 PM,6:00:00 PM,Special Event,Other,18 & up,18,55,25,30,Day/Night
{9F0ADCAB-9398-4A95-BE8F-DCAEB54B9B6A},12th & Cambria,2900-30 N. 11th St.,19133,21792,24-Sep-21,24-Sep-21,6,12:00:00 PM,4:00:00 PM,Special Event,Other,18+,18,55,125,,Day/Night
{9F0ADCAB-9398-4A95-BE8F-DCAEB54B9B6A},12th & Cambria,2900-30 N. 11th St.,19133,22006,19-Oct-21,18-Jan-22,3,7:00:00 PM,8:30:00 PM,Meeting,Other,18+,18,55,20,,Day/Night
{B7197866-B734-4086-9F24-4F5710E88E6B},37th & Mt. Vernon,608-16 N 37th Street,19104,21264,02-Jul-21,13-Aug-21,2,2:00:00 PM,6:00:00 PM,Games,Other,5-24,5,24,30,,Day/Night
{B7197866-B734-4086-9F24-4F5710E88E6B},37th & Mt. Vernon,608-16 N 37th Street,19104,21264,02-Jul-21,13-Aug-21,3,2:00:00 PM,6:00:00 PM,Games,Other,5-24,5,24,30,,Day/Night
{B7197866-B734-4086-9F24-4F5710E88E6B},37th & Mt. Vernon,608-16 N 37th Street,19104,21264,02-Jul-21,13-Aug-21,4,2:00:00 PM,6:00:00 PM,Games,Other,5-24,5,24,30,,Day/Night
{B7197866-B734-4086-9F24-4F5710E88E6B},37th & Mt. Vernon,608-16 N 37th Street,19104,21264,02-Jul-21,13-Aug-21,5,2:00:00 PM,6:00:00 PM,Games,Other,5-24,5,24,30,,Day/Night
{B7197866-B734-4086-9F24-4F5710E88E6B},37th & Mt. Vernon,608-16 N 37th Street,19104,21264,02-Jul-21,13-Aug-21,6,2:00:00 PM,6:00:00 PM,Games,Other,5-24,5,24,30,,Day/Night
{B7197866-B734-4086-9F24-4F5710E88E6B},37th & Mt. Vernon,608-16 N 37th Street,19104,21768,21-Sep-21,23-Oct-21,3,3:30:00 PM,6:00:00 PM,Games,Other,3-30,3,30,5,15,Day/Night
{B7197866-B734-4086-9F24-4F5710E88E6B},37th & Mt. Vernon,608-16 N 37th Street,19104,21768,21-Sep-21,23-Oct-21,7,11:30:00 AM,2:00:00 PM,Games,Other,3-30,3,30,5,15,Day/Night
{3FE526B3-3FCB-45C1-9DC4-FF461A84871E},39th & Olive,700-14 N 39th Street,19104,21892,28-Sep-21,28-Sep-21,3,11:00:00 AM,6:00:00 PM,Special Event,Other,18 & up,18,55,40,,Day/Night
{E5F4247D-3DCF-4E95-8BA6-801D9DECE6C5},48th & Woodland,1414 S 47th Street,19143,21218,15-Mar-21,19-Jun-21,1,10:00:00 AM,8:00:00 PM,Baseball,Athletic,3-13,3,13,20,200,Day/Night
{E5F4247D-3DCF-4E95-8BA6-801D9DECE6C5},48th & Woodland,1414 S 47th Street,19143,21218,15-Mar-21,19-Jun-21,2,6:00:00 PM,9:00:00 PM,Baseball,Athletic,3-13,3,13,20,200,Day/Night
{E5F4247D-3DCF-4E95-8BA6-801D9DECE6C5},48th & Woodland,1414 S 47th Street,19143,21218,15-Mar-21,19-Jun-21,3,6:00:00 PM,9:00:00 PM,Baseball,Athletic,3-13,3,13,20,200,Day/Night
{E5F4247D-3DCF-4E95-8BA6-801D9DECE6C5},48th & Woodland,1414 S 47th Street,19143,21218,15-Mar-21,19-Jun-21,4,6:00:00 PM,9:00:00 PM,Baseball,Athletic,3-13,3,13,20,200,Day/Night
{E5F4247D-3DCF-4E95-8BA6-801D9DECE6C5},48th & Woodland,1414 S 47th Street,19143,21218,15-Mar-21,19-Jun-21,5,6:00:00 PM,9:00:00 PM,Baseball,Athletic,3-13,3,13,20,200,Day/Night
{E5F4247D-3DCF-4E95-8BA6-801D9DECE6C5},48th & Woodland,1414 S 47th Street,19143,21218,15-Mar-21,19-Jun-21,6,6:00:00 PM,9:00:00 PM,Baseball,Athletic,3-13,3,13,20,200,Day/Night
{E5F4247D-3DCF-4E95-8BA6-801D9DECE6C5},48th & Woodland,1414 S 47th Street,19143,21218,15-Mar-21,19-Jun-21,7,9:00:00 AM,9:00:00 PM,Baseball,Athletic,3-13,3,13,20,200,Day/Night
{E5F4247D-3DCF-4E95-8BA6-801D9DECE6C5},48th & Woodland,1414 S 47th Street,19143,21220,15-Mar-21,31-Jul-21,1,8:00:00 AM,8:00:00 PM,Baseball,Athletic,14-16,14,16,30,,Day/Night
{E5F4247D-3DCF-4E95-8BA6-801D9DECE6C5},48th & Woodland,1414 S 47th Street,19143,21220,15-Mar-21,31-Jul-21,2,6:00:00 PM,9:00:00 PM,Baseball,Athletic,14-16,14,16,30,,Day/Night
{E5F4247D-3DCF-4E95-8BA6-801D9DECE6C5},48th & Woodland,1414 S 47th Street,19143,21220,15-Mar-21,31-Jul-21,3,6:00:00 PM,9:00:00 PM,Baseball,Athletic,14-16,14,16,30,,Day/Night
{E5F4247D-3DCF-4E95-8BA6-801D9DECE6C5},48th & Woodland,1414 S 47th Street,19143,21220,15-Mar-21,31-Jul-21,4,6:00:00 PM,9:00:00 PM,Baseball,Athletic,14-16,14,16,30,,Day/Night
{E5F4247D-3DCF-4E95-8BA6-801D9DECE6C5},48th & Woodland,1414 S 47th Street,19143,21220,15-Mar-21,31-Jul-21,5,6:00:00 PM,9:00:00 PM,Baseball,Athletic,14-16,14,16,30,,Day/Night
{E5F4247D-3DCF-4E95-8BA6-801D9DECE6C5},48th & Woodland,1414 S 47th Street,19143,21220,15-Mar-21,31-Jul-21,6,6:00:00 PM,9:00:00 PM,Baseball,Athletic,14-16,14,16,30,,Day/Night
{E5F4247D-3DCF-4E95-8BA6-801D9DECE6C5},48th & Woodland,1414 S 47th Street,19143,21220,15-Mar-21,31-Jul-21,7,8:00:00 AM,8:00:00 PM,Baseball,Athletic,14-16,14,16,30,,Day/Night
{E5F4247D-3DCF-4E95-8BA6-801D9DECE6C5},48th & Woodland,1414 S 47th Street,19143,21246,01-Apr-21,15-Jun-21,2,2:30:00 PM,6:00:00 PM,Baseball,Athletic,14-18,14,18,15,30,Day/Night
{E5F4247D-3DCF-4E95-8BA6-801D9DECE6C5},48th & Woodland,1414 S 47th Street,19143,21246,01-Apr-21,15-Jun-21,3,2:30:00 PM,6:00:00 PM,Baseball,Athletic,14-18,14,18,15,30,Day/Night
{E5F4247D-3DCF-4E95-8BA6-801D9DECE6C5},48th & Woodland,1414 S 47th Street,19143,21246,01-Apr-21,15-Jun-21,4,2:30:00 PM,6:00:00 PM,Baseball,Athletic,14-18,14,18,15,30,Day/Night
{E5F4247D-3DCF-4E95-8BA6-801D9DECE6C5},48th & Woodland,1414 S 47th Street,19143,21246,01-Apr-21,15-Jun-21,5,2:30:00 PM,6:00:00 PM,Baseball,Athletic,14-18,14,18,15,30,Day/Night
{E5F4247D-3DCF-4E95-8BA6-801D9DECE6C5},48th & Woodland,1414 S 47th Street,19143,21246,01-Apr-21,15-Jun-21,6,2:30:00 PM,6:00:00 PM,Baseball,Athletic,14-18,14,18,15,30,Day/Night
{E5F4247D-3DCF-4E95-8BA6-801D9DECE6C5},48th & Woodland,1414 S 47th Street,19143,21899,01-Sep-21,30-Nov-21,1,9:00:00 AM,12:00:00 PM,Baseball,Athletic,3-14,3,14,20,200,Day/Night
{E5F4247D-3DCF-4E95-8BA6-801D9DECE6C5},48th & Woodland,1414 S 47th Street,19143,21899,01-Sep-21,30-Nov-21,1,9:00:00 AM,8:00:00 PM,Baseball,Athletic,3-14,3,14,20,200,Day/Night
{E5F4247D-3DCF-4E95-8BA6-801D9DECE6C5},48th & Woodland,1414 S 47th Street,19143,21899,01-Sep-21,30-Nov-21,2,6:00:00 PM,9:00:00 PM,Baseball,Athletic,3-14,3,14,20,200,Day/Night
{E5F4247D-3DCF-4E95-8BA6-801D9DECE6C5},48th & Woodland,1414 S 47th Street,19143,21899,01-Sep-21,30-Nov-21,3,6:00:00 PM,9:00:00 PM,Baseball,Athletic,3-14,3,14,20,200,Day/Night
{E5F4247D-3DCF-4E95-8BA6-801D9DECE6C5},48th & Woodland,1414 S 47th Street,19143,21899,01-Sep-21,30-Nov-21,4,6:00:00 PM,9:00:00 PM,Baseball,Athletic,3-14,3,14,20,200,Day/Night
{E5F4247D-3DCF-4E95-8BA6-801D9DECE6C5},48th & Woodland,1414 S 47th Street,19143,21899,01-Sep-21,30-Nov-21,5,6:00:00 PM,9:00:00 PM,Baseball,Athletic,3-14,3,14,20,200,Day/Night
{E5F4247D-3DCF-4E95-8BA6-801D9DECE6C5},48th & Woodland,1414 S 47th Street,19143,21899,01-Sep-21,30-Nov-21,6,6:00:00 PM,9:00:00 PM,Baseball,Athletic,3-14,3,14,20,200,Day/Night
{E5F4247D-3DCF-4E95-8BA6-801D9DECE6C5},48th & Woodland,1414 S 47th Street,19143,21899,01-Sep-21,30-Nov-21,7,9:00:00 AM,12:00:00 PM,Baseball,Athletic,3-14,3,14,20,200,Day/Night
{E5F4247D-3DCF-4E95-8BA6-801D9DECE6C5},48th & Woodland,1414 S 47th Street,19143,21899,01-Sep-21,30-Nov-21,7,9:00:00 AM,9:00:00 PM,Baseball,Athletic,3-14,3,14,20,200,Day/Night
{BCC455D9-C48A-43BD-8954-6FA162D907F1},8th & Diamond,800 Diamond St.,19122,21121,06-Jul-21,06-Jul-22,3,6:00:00 PM,7:00:00 PM,Fitness,Athletic,12-Adult,12,55,15,15,Total
{BCC455D9-C48A-43BD-8954-6FA162D907F1},8th & Diamond,800 Diamond St.,19122,21121,06-Jul-21,06-Jul-22,5,6:00:00 PM,7:00:00 PM,Fitness,Athletic,12-Adult,12,55,15,15,Total
{BCC455D9-C48A-43BD-8954-6FA162D907F1},8th & Diamond,800 Diamond St.,19122,21126,17-Jul-21,17-Jul-21,7,9:00:00 AM,8:00:00 PM,Special Event,Other,All,1,99,150,150,Day/Night
{BCC455D9-C48A-43BD-8954-6FA162D907F1},8th & Diamond,800 Diamond St.,19122,21734,18-Sep-21,18-Sep-21,7,10:00:00 AM,5:00:00 PM,Meeting,Other,All,1,99,75,,Day/Night
{BCC455D9-C48A-43BD-8954-6FA162D907F1},8th & Diamond,800 Diamond St.,19122,21808,01-Sep-21,01-Aug-22,7,10:00:00 AM,1:00:00 PM,Meeting,Other,All,1,99,85,,Day/Night
{BCC455D9-C48A-43BD-8954-6FA162D907F1},8th & Diamond,800 Diamond St.,19122,22029,26-Oct-21,28-Jun-22,3,11:00:00 AM,12:30:00 PM,Educational,Educational,20-50,20,50,10,,Total
{BCC455D9-C48A-43BD-8954-6FA162D907F1},8th & Diamond,800 Diamond St.,19122,22029,26-Oct-21,28-Jun-22,5,11:00:00 AM,12:30:00 PM,Educational,Educational,20-50,20,50,10,,Total
{2FBAF122-237F-405B-ABB2-5C65C5B6127B},Allens Lane Art Center,Allens Lane And Macallum,19119,20762,15-Mar-21,03-May-21,2,4:30:00 PM,6:00:00 PM,Track / Running,Athletic,3-8,3,8,15,15,Day/Night
{2FBAF122-237F-405B-ABB2-5C65C5B6127B},Allens Lane Art Center,Allens Lane And Macallum,19119,20762,15-Mar-21,03-May-21,3,4:30:00 PM,6:00:00 PM,Track / Running,Athletic,3-8,3,8,15,15,Day/Night
{2FBAF122-237F-405B-ABB2-5C65C5B6127B},Allens Lane Art Center,Allens Lane And Macallum,19119,20762,15-Mar-21,03-May-21,4,4:30:00 PM,6:00:00 PM,Track / Running,Athletic,3-8,3,8,15,15,Day/Night
{2FBAF122-237F-405B-ABB2-5C65C5B6127B},Allens Lane Art Center,Allens Lane And Macallum,19119,20762,15-Mar-21,03-May-21,5,4:30:00 PM,6:00:00 PM,Track / Running,Athletic,3-8,3,8,15,15,Day/Night
{2FBAF122-237F-405B-ABB2-5C65C5B6127B},Allens Lane Art Center,Allens Lane And Macallum,19119,20792,15-Mar-21,31-May-21,2,4:30:00 PM,6:00:00 PM,Track / Running,Athletic,Grades 3-8,9,14,15,15,Day/Night
{2FBAF122-237F-405B-ABB2-5C65C5B6127B},Allens Lane Art Center,Allens Lane And Macallum,19119,20792,15-Mar-21,31-May-21,3,4:30:00 PM,6:00:00 PM,Track / Running,Athletic,Grades 3-8,9,14,15,15,Day/Night
{2FBAF122-237F-405B-ABB2-5C65C5B6127B},Allens Lane Art Center,Allens Lane And Macallum,19119,20792,15-Mar-21,31-May-21,4,4:30:00 PM,6:00:00 PM,Track / Running,Athletic,Grades 3-8,9,14,15,15,Day/Night
{2FBAF122-237F-405B-ABB2-5C65C5B6127B},Allens Lane Art Center,Allens Lane And Macallum,19119,20792,15-Mar-21,31-May-21,5,4:30:00 PM,6:00:00 PM,Track / Running,Athletic,Grades 3-8,9,14,15,15,Day/Night
{2FBAF122-237F-405B-ABB2-5C65C5B6127B},Allens Lane Art Center,Allens Lane And Macallum,19119,21686,21-Sep-21,02-Dec-21,3,4:00:00 PM,5:30:00 PM,Track / Running,Athletic,Grades 3-5,9,11,15,,Day/Night
{2FBAF122-237F-405B-ABB2-5C65C5B6127B},Allens Lane Art Center,Allens Lane And Macallum,19119,21686,21-Sep-21,02-Dec-21,5,4:00:00 PM,5:30:00 PM,Track / Running,Athletic,Grades 3-5,9,11,15,,Day/Night
{2FBAF122-237F-405B-ABB2-5C65C5B6127B},Allens Lane Art Center,Allens Lane And Macallum,19119,21692,13-Sep-21,25-Oct-21,2,4:00:00 PM,5:30:00 PM,Tennis,Athletic,6-12,6,12,30,,Day/Night
{2FBAF122-237F-405B-ABB2-5C65C5B6127B},Allens Lane Art Center,Allens Lane And Macallum,19119,21692,13-Sep-21,25-Oct-21,4,4:00:00 PM,5:30:00 PM,Tennis,Athletic,6-12,6,12,30,,Day/Night
{7A2E8640-E32B-4424-B065-9640DBD7D461},American Legion,6201 Torresdale Ave.,19135,20753,15-Mar-21,15-Jun-21,2,2:15:00 PM,6:00:00 PM,Baseball,Athletic,14-18,14,18,30,30,Day/Night
{7A2E8640-E32B-4424-B065-9640DBD7D461},American Legion,6201 Torresdale Ave.,19135,20753,15-Mar-21,15-Jun-21,3,2:15:00 PM,6:00:00 PM,Baseball,Athletic,14-18,14,18,30,30,Day/Night
{7A2E8640-E32B-4424-B065-9640DBD7D461},American Legion,6201 Torresdale Ave.,19135,20753,15-Mar-21,15-Jun-21,4,2:15:00 PM,6:00:00 PM,Baseball,Athletic,14-18,14,18,30,30,Day/Night
{7A2E8640-E32B-4424-B065-9640DBD7D461},American Legion,6201 Torresdale Ave.,19135,20753,15-Mar-21,15-Jun-21,5,2:15:00 PM,6:00:00 PM,Baseball,Athletic,14-18,14,18,30,30,Day/Night
{7A2E8640-E32B-4424-B065-9640DBD7D461},American Legion,6201 Torresdale Ave.,19135,20753,15-Mar-21,15-Jun-21,6,2:15:00 PM,6:00:00 PM,Baseball,Athletic,14-18,14,18,30,30,Day/Night
{7A2E8640-E32B-4424-B065-9640DBD7D461},American Legion,6201 Torresdale Ave.,19135,20901,23-Mar-21,30-Jun-21,1,9:00:00 AM,7:00:00 PM,Soccer,Athletic,6-16,6,16,30,30,Day/Night
{7A2E8640-E32B-4424-B065-9640DBD7D461},American Legion,6201 Torresdale Ave.,19135,20901,23-Mar-21,30-Jun-21,2,6:00:00 PM,9:00:00 PM,Soccer,Athletic,6-16,6,16,30,30,Day/Night
{7A2E8640-E32B-4424-B065-9640DBD7D461},American Legion,6201 Torresdale Ave.,19135,20901,23-Mar-21,30-Jun-21,3,6:00:00 PM,9:00:00 PM,Soccer,Athletic,6-16,6,16,30,30,Day/Night
{7A2E8640-E32B-4424-B065-9640DBD7D461},American Legion,6201 Torresdale Ave.,19135,20901,23-Mar-21,30-Jun-21,4,6:00:00 PM,9:00:00 PM,Soccer,Athletic,6-16,6,16,30,30,Day/Night
{7A2E8640-E32B-4424-B065-9640DBD7D461},American Legion,6201 Torresdale Ave.,19135,20901,23-Mar-21,30-Jun-21,5,6:00:00 PM,9:00:00 PM,Soccer,Athletic,6-16,6,16,30,30,Day/Night
{7A2E8640-E32B-4424-B065-9640DBD7D461},American Legion,6201 Torresdale Ave.,19135,20901,23-Mar-21,30-Jun-21,6,6:00:00 PM,9:00:00 PM,Soccer,Athletic,6-16,6,16,30,30,Day/Night
{7A2E8640-E32B-4424-B065-9640DBD7D461},American Legion,6201 Torresdale Ave.,19135,20901,23-Mar-21,30-Jun-21,7,9:00:00 AM,7:00:00 PM,Soccer,Athletic,6-16,6,16,30,30,Day/Night
{7A2E8640-E32B-4424-B065-9640DBD7D461},American Legion,6201 Torresdale Ave.,19135,20902,30-Oct-21,30-Oct-21,7,10:00:00 AM,11:00:00 AM,Hockey,Athletic,All,1,99,100,100,Day/Night
{7A2E8640-E32B-4424-B065-9640DBD7D461},American Legion,6201 Torresdale Ave.,19135,20903,29-May-21,29-May-21,7,10:00:00 AM,4:00:00 PM,Hockey,Athletic,All,1,99,100,100,Day/Night
{7A2E8640-E32B-4424-B065-9640DBD7D461},American Legion,6201 Torresdale Ave.,19135,21221,06-Apr-21,30-Jun-21,2,6:00:00 PM,8:00:00 PM,Baseball,Athletic,14U,14,18,20,,Day/Night
{7A2E8640-E32B-4424-B065-9640DBD7D461},American Legion,6201 Torresdale Ave.,19135,21221,06-Apr-21,30-Jun-21,3,6:00:00 PM,8:00:00 PM,Baseball,Athletic,14U,14,18,20,,Day/Night
{7A2E8640-E32B-4424-B065-9640DBD7D461},American Legion,6201 Torresdale Ave.,19135,21221,06-Apr-21,30-Jun-21,4,6:00:00 PM,8:00:00 PM,Baseball,Athletic,14U,14,18,20,,Day/Night
{7A2E8640-E32B-4424-B065-9640DBD7D461},American Legion,6201 Torresdale Ave.,19135,21221,06-Apr-21,30-Jun-21,5,6:00:00 PM,8:00:00 PM,Baseball,Athletic,14U,14,18,20,,Day/Night
{7A2E8640-E32B-4424-B065-9640DBD7D461},American Legion,6201 Torresdale Ave.,19135,21221,06-Apr-21,30-Jun-21,6,6:00:00 PM,8:00:00 PM,Baseball,Athletic,14U,14,18,20,,Day/Night
{7A2E8640-E32B-4424-B065-9640DBD7D461},American Legion,6201 Torresdale Ave.,19135,21876,17-Aug-21,30-Nov-21,1,9:00:00 AM,5:00:00 PM,Soccer,Athletic,6-16,6,16,50,,Day/Night
{7A2E8640-E32B-4424-B065-9640DBD7D461},American Legion,6201 Torresdale Ave.,19135,21876,17-Aug-21,30-Nov-21,2,6:00:00 PM,9:00:00 PM,Soccer,Athletic,6-16,6,16,50,,Day/Night
{7A2E8640-E32B-4424-B065-9640DBD7D461},American Legion,6201 Torresdale Ave.,19135,21876,17-Aug-21,30-Nov-21,3,6:00:00 PM,9:00:00 PM,Soccer,Athletic,6-16,6,16,50,,Day/Night
{7A2E8640-E32B-4424-B065-9640DBD7D461},American Legion,6201 Torresdale Ave.,19135,21876,17-Aug-21,30-Nov-21,4,6:00:00 PM,9:00:00 PM,Soccer,Athletic,6-16,6,16,50,,Day/Night
{7A2E8640-E32B-4424-B065-9640DBD7D461},American Legion,6201 Torresdale Ave.,19135,21876,17-Aug-21,30-Nov-21,5,6:00:00 PM,9:00:00 PM,Soccer,Athletic,6-16,6,16,50,,Day/Night
{7A2E8640-E32B-4424-B065-9640DBD7D461},American Legion,6201 Torresdale Ave.,19135,21876,17-Aug-21,30-Nov-21,6,6:00:00 PM,9:00:00 PM,Soccer,Athletic,6-16,6,16,50,,Day/Night
{7A2E8640-E32B-4424-B065-9640DBD7D461},American Legion,6201 Torresdale Ave.,19135,21876,17-Aug-21,30-Nov-21,7,9:00:00 AM,5:00:00 PM,Soccer,Athletic,6-16,6,16,50,,Day/Night
{7A2E8640-E32B-4424-B065-9640DBD7D461},American Legion,6201 Torresdale Ave.,19135,21877,01-Sep-21,30-Nov-21,2,2:00:00 PM,5:00:00 PM,Baseball,Athletic,14-18,14,18,25,,Day/Night
{7A2E8640-E32B-4424-B065-9640DBD7D461},American Legion,6201 Torresdale Ave.,19135,21877,01-Sep-21,30-Nov-21,3,2:00:00 PM,5:00:00 PM,Baseball,Athletic,14-18,14,18,25,,Day/Night
{7A2E8640-E32B-4424-B065-9640DBD7D461},American Legion,6201 Torresdale Ave.,19135,21877,01-Sep-21,30-Nov-21,4,2:00:00 PM,5:00:00 PM,Baseball,Athletic,14-18,14,18,25,,Day/Night
{7A2E8640-E32B-4424-B065-9640DBD7D461},American Legion,6201 Torresdale Ave.,19135,21877,01-Sep-21,30-Nov-21,5,2:00:00 PM,5:00:00 PM,Baseball,Athletic,14-18,14,18,25,,Day/Night
