year,month,day,region,iso_country_code,total_visits,total_devices_seen,total_home_visits,total_home_visitors
2021,4,5,as,US,8,8,4,4
2021,4,5,az,US,1083649,316503,388833,238090
2021,4,5,bc,CA,49482,32420,49482,32420
2021,4,5,ca,US,4059140,1302025,1547246,994160
2021,4,5,co,US,829359,251493,303530,181672
2021,4,5,ct,US,413518,135558,184038,104778
2021,4,5,dc,US,40367,20052,0,0
2021,4,5,de,US,129057,44982,52752,31526
2021,4,5,fl,US,4794956,1231417,1555842,877258
2021,4,5,ga,US,2279568,620180,836956,472048
2021,4,5,gu,US,107,101,43,41
2021,4,5,hi,US,223223,59934,61143,41192
2021,4,5,ia,US,714194,208916,300899,164445
2021,4,5,id,US,245295,77564,100490,60163
2021,4,5,il,US,2024662,639729,843653,489745
2021,4,5,in,US,1247633,369054,516787,287223
2021,4,5,ks,US,643947,187175,269078,147219
2021,4,5,ky,US,847220,246979,332704,187331
2021,4,5,la,US,1035119,285090,394745,222533
2021,4,5,ma,US,657632,234241,293371,173465
2021,4,5,mb,CA,23314,14527,23314,14527
2021,4,5,md,US,707589,241158,296314,178480
2021,4,5,me,US,143156,47605,66098,39164
2021,4,5,mi,US,1311051,434493,594032,349561
2021,4,5,mn,US,785594,264388,338866,200346
2021,4,5,mo,US,1435646,399899,564825,315310
2021,4,5,mp,US,7,6,7,6
2021,4,5,ms,US,840716,221956,318030,176475
2021,4,5,mt,US,125691,41715,50323,31137
2021,4,5,nb,CA,5233,3159,5233,3159
2021,4,5,nc,US,1854901,543050,734734,418137
2021,4,5,nd,US,126130,41204,53720,30864
2021,4,5,ne,US,425348,123196,174687,95028
2021,4,5,nh,US,171209,58346,77466,44660
2021,4,5,nj,US,1216678,393325,531491,303907
2021,4,5,nl,CA,4020,2257,4020,2257
2021,4,5,nm,US,219701,76406,88479,54113
2021,4,5,ns,CA,7454,4363,7454,4363
2021,4,5,nt,CA,208,137,208,137
2021,4,5,nu,CA,70,50,70,50
2021,4,5,nv,US,530127,147123,155443,98855
2021,4,5,ny,US,2124023,721477,889086,527472
2021,4,5,oh,US,2008704,606610,858176,482539
2021,4,5,ok,US,1061742,275115,407932,221551
2021,4,5,on,CA,151541,93818,151541,93818
2021,4,5,or,US,506073,168584,190944,123091
2021,4,5,pa,US,1664204,553044,732932,426631
2021,4,5,pe,CA,1063,612,1063,612
2021,4,5,pr,US,9816,7154,6179,5014
2021,4,5,qc,CA,80124,46949,80124,46949
2021,4,5,ri,US,114500,40770,49822,29173
2021,4,5,sc,US,1176603,326193,420994,234811
2021,4,5,sd,US,150888,48089,64896,36711
2021,4,5,sk,CA,16398,10459,16398,10459
2021,4,5,tn,US,1644205,446326,598638,335673
2021,4,5,tx,US,6047948,1620995,2300148,1292392
2021,4,5,ut,US,440418,134750,170975,100704
2021,4,5,va,US,1195891,371028,482118,280586
2021,4,5,vi,US,37,32,0,0
2021,4,5,vt,US,54538,19580,25789,15282
2021,4,5,wa,US,789443,270515,316217,208524
2021,4,5,wi,US,856758,282678,381178,221836
2021,4,5,wv,US,300721,95419,124758,72170
2021,4,5,wy,US,80093,25671,31651,18457
2021,4,5,yt,CA,145,101,145,101
2021,4,6,ALL,"",56131044,16076342,21763425,12537535
2021,4,6,ALL_CA,CA,422118,255247,422118,255247
2021,4,6,ALL_US,US,55708926,15821315,21341307,12282288
2021,4,6,ab,CA,64769,42210,64769,42210
2021,4,6,ak,US,60802,21493,23525,15694
2021,4,6,al,US,1654332,415709,602327,331386
2021,4,6,ar,US,875733,226418,329745,180860
2021,4,6,as,US,9,8,9,8
2021,4,6,az,US,1116233,322787,394595,240263
2021,4,6,bc,CA,53102,33467,53102,33467
2021,4,6,ca,US,4187164,1341627,1573698,1008789
2021,4,6,co,US,837094,263365,306319,184511
2021,4,6,ct,US,427209,138147,186401,105333
2021,4,6,dc,US,44753,23934,0,0
2021,4,6,de,US,131788,45129,53732,32129
2021,4,6,fl,US,4923133,1249591,1573153,883517
2021,4,6,ga,US,2311918,619383,839469,472523
2021,4,6,gu,US,110,98,43,36
2021,4,6,hi,US,230894,61663,61994,41770
2021,4,6,ia,US,739129,212890,301393,166489
2021,4,6,id,US,257987,79332,102217,60685
2021,4,6,il,US,2165731,651029,870518,494713
2021,4,6,in,US,1285788,373664,522102,289188
2021,4,6,ks,US,661141,194005,270968,150088
2021,4,6,ky,US,858018,248090,334080,188026
2021,4,6,la,US,1066151,289132,401629,225148
2021,4,6,ma,US,691254,241088,302680,175982
2021,4,6,mb,CA,24199,14986,24199,14986
2021,4,6,md,US,724121,246167,301008,181493
2021,4,6,me,US,150009,49484,69792,40243
2021,4,6,mi,US,1385702,443880,611318,352441
2021,4,6,mn,US,809680,274620,343847,203966
2021,4,6,mo,US,1495905,411240,574059,319761
2021,4,6,mp,US,13,12,13,12
2021,4,6,ms,US,889966,224466,324635,177907
2021,4,6,mt,US,132641,42540,51261,31274
2021,4,6,nb,CA,5729,3137,5729,3137
2021,4,6,nc,US,1910298,548492,744522,420156
2021,4,6,nd,US,138313,42284,55305,31014
2021,4,6,ne,US,436106,128561,177556,97194
2021,4,6,nh,US,178883,59508,79729,45022
2021,4,6,nj,US,1232624,395470,536386,306612
2021,4,6,nl,CA,3985,2221,3985,2221
2021,4,6,nm,US,230644,78615,90170,54708
2021,4,6,ns,CA,8212,4425,8212,4425
2021,4,6,nt,CA,231,134,231,134
2021,4,6,nu,CA,108,62,108,62
2021,4,6,nv,US,542198,149280,158765,99661
2021,4,6,ny,US,2220596,740374,907040,533254
2021,4,6,oh,US,2139603,621037,884343,488014
2021,4,6,ok,US,1089961,280465,411062,223778
2021,4,6,on,CA,158130,95411,158130,95411
2021,4,6,or,US,520299,173944,194532,125097
2021,4,6,pa,US,1751571,567766,753462,432477
2021,4,6,pe,CA,1131,605,1131,605
2021,4,6,pr,US,9768,7256,6023,4979
2021,4,6,qc,CA,85137,47623,85137,47623
2021,4,6,ri,US,121899,41475,51734,29624
2021,4,6,sc,US,1190522,326458,422156,235345
2021,4,6,sd,US,158769,49043,66035,37221
2021,4,6,sk,CA,17213,10853,17213,10853
2021,4,6,tn,US,1690421,450890,601007,336950
2021,4,6,tx,US,6192278,1654214,2318253,1299319
2021,4,6,ut,US,443525,137306,170271,101241
2021,4,6,va,US,1223651,374359,487245,282783
2021,4,6,vi,US,58,52,0,0
2021,4,6,vt,US,55660,19871,26076,15362
2021,4,6,wa,US,807256,279525,320629,211506
2021,4,6,wi,US,916456,291758,392822,225094
2021,4,6,wv,US,313084,95814,128181,72965
2021,4,6,wy,US,80075,26447,31473,18683
2021,4,6,yt,CA,172,113,172,113
2021,4,7,ALL,"",57527928,17016631,22480682,13002799
2021,4,7,ALL_CA,CA,455966,281951,455966,281951
2021,4,7,ALL_US,US,57071962,16734929,22024716,12720849
2021,4,7,ab,CA,72431,48381,72431,48381
2021,4,7,ak,US,62280,23003,24281,16431
2021,4,7,al,US,1679236,426525,619935,337850
2021,4,7,ar,US,863764,234829,341512,186156
2021,4,7,as,US,15,13,12,12
2021,4,7,az,US,1152292,336604,408466,246424
2021,4,7,bc,CA,54743,35701,54743,35701
2021,4,7,ca,US,4305845,1418894,1620218,1043621
2021,4,7,co,US,879986,277538,314418,189359
2021,4,7,ct,US,445869,150000,194720,111115
2021,4,7,dc,US,50790,29624,0,0
2021,4,7,de,US,134160,47348,56102,33769
2021,4,7,fl,US,5007528,1304277,1621263,913502
2021,4,7,ga,US,2373831,656537,857341,484105
2021,4,7,gu,US,22,19,19,17
2021,4,7,hi,US,233168,64766,64758,43201
2021,4,7,ia,US,763398,228638,317637,173958
2021,4,7,id,US,266436,83054,105335,62337
2021,4,7,il,US,2197314,701877,900222,518200
2021,4,7,in,US,1319358,397368,542670,303029
2021,4,7,ks,US,664920,199533,276898,153415
2021,4,7,ky,US,875941,259749,345228,195055
2021,4,7,la,US,1088150,303755,416948,232265
2021,4,7,ma,US,720457,265346,314095,186447
2021,4,7,mb,CA,27760,18007,27760,18007
2021,4,7,md,US,752385,263018,313055,189059
2021,4,7,me,US,154706,52737,72652,42596
2021,4,7,mi,US,1449413,476577,637434,369278
2021,4,7,mn,US,837661,293950,352382,211529
2021,4,7,mo,US,1472120,429669,588815,330289
2021,4,7,mp,US,15,14,15,14
2021,4,7,ms,US,888490,230702,336382,182894
2021,4,7,mt,US,139815,44979,53775,32584
2021,4,7,nb,CA,6061,3477,6061,3477
2021,4,7,nc,US,1967082,578758,766493,434128
2021,4,7,nd,US,144199,44748,57925,32241
2021,4,7,ne,US,445710,135616,181155,99016
2021,4,7,nh,US,185576,63474,82150,46843
2021,4,7,nj,US,1255629,424129,551450,320414
2021,4,7,nl,CA,4382,2475,4382,2475
2021,4,7,nm,US,237406,82871,92950,56595
2021,4,7,ns,CA,8741,4839,8741,4839
2021,4,7,nt,CA,259,150,259,150
2021,4,7,nu,CA,128,69,128,69
2021,4,7,nv,US,551657,157011,163598,103229
2021,4,7,ny,US,2309715,805916,950861,559021
2021,4,7,oh,US,2210265,660051,918031,509005
2021,4,7,ok,US,1106010,291219,420347,228810
2021,4,7,on,CA,171800,104634,171800,104634
2021,4,7,or,US,525665,185941,199837,130538
2021,4,7,pa,US,1825451,614551,782645,454308
2021,4,7,pe,CA,1219,679,1219,679
2021,4,7,pr,US,9368,7333,5408,4708
2021,4,7,qc,CA,89436,51254,89436,51254
2021,4,7,ri,US,126288,44396,54032,31500
2021,4,7,sc,US,1209941,337875,432401,242079
2021,4,7,sd,US,168121,50918,68005,38240
2021,4,7,sk,CA,18834,12165,18834,12165
2021,4,7,tn,US,1721087,473984,621917,347560
2021,4,7,tx,US,6366975,1731922,2371904,1328709
2021,4,7,ut,US,467908,145454,178366,104865
2021,4,7,va,US,1259263,396517,504467,294497
2021,4,7,vi,US,42,36,0,0
2021,4,7,vt,US,55981,21221,26939,16247
2021,4,7,wa,US,807980,298461,329163,222039
2021,4,7,wi,US,928187,307409,403796,233933
2021,4,7,wv,US,322558,99366,132024,74905
2021,4,7,wy,US,84533,27214,32264,18915
2021,4,7,yt,CA,172,120,172,120
2021,4,8,ALL,"",59226734,17428451,22854931,13195078
2021,4,8,ALL_CA,CA,464570,295652,464570,295652
2021,4,8,ALL_US,US,58762164,17133020,22390361,12899426
2021,4,8,ab,CA,73914,50776,73914,50776
2021,4,8,ak,US,61670,23298,24442,16643
2021,4,8,al,US,1722932,437757,628629,343107
2021,4,8,ar,US,923037,236650,346074,187387
2021,4,8,as,US,13,11,9,8
2021,4,8,az,US,1175761,344179,412819,249748
2021,4,8,bc,CA,57983,37910,57983,37910
2021,4,8,ca,US,4405376,1450931,1640006,1058997
2021,4,8,co,US,907982,280708,320669,190854
2021,4,8,ct,US,459939,154457,197833,112095
2021,4,8,dc,US,52779,31100,0,0
2021,4,8,de,US,140912,48697,57950,34528
2021,4,8,fl,US,5146380,1339898,1652993,930347
2021,4,8,ga,US,2424123,683897,876828,495219
2021,4,8,gu,US,23,23,20,20
2021,4,8,hi,US,235948,65196,65002,43625
2021,4,8,ia,US,770706,230813,314847,174691
2021,4,8,id,US,268072,84658,106039,63078
2021,4,8,il,US,2203625,715804,899349,520455
2021,4,8,in,US,1333275,407007,547811,307812
2021,4,8,ks,US,687882,202260,279422,154333
2021,4,8,ky,US,891118,267753,348882,198518
2021,4,8,la,US,1145442,308860,422997,234791
2021,4,8,ma,US,760294,274698,324078,188597
2021,4,8,mb,CA,27931,18534,27931,18534
2021,4,8,md,US,781237,271008,318131,191122
2021,4,8,me,US,162948,53999,74506,43076
2021,4,8,mi,US,1463290,496554,645463,377230
2021,4,8,mn,US,863897,302734,356917,213501
2021,4,8,mo,US,1528424,436521,591305,331753
2021,4,8,mp,US,15,13,15,13
2021,4,8,ms,US,927128,233046,339571,184355
2021,4,8,mt,US,140762,46388,54626,33293
2021,4,8,nb,CA,6428,3710,6428,3710
2021,4,8,nc,US,2029368,599789,785657,443504
2021,4,8,nd,US,148677,45863,58374,32743
2021,4,8,ne,US,452494,137702,182196,99406
2021,4,8,nh,US,193234,64902,84292,47499
2021,4,8,nj,US,1324433,435063,571519,324428
2021,4,8,nl,CA,4511,2551,4511,2551
2021,4,8,nm,US,245086,84665,95183,57663
2021,4,8,ns,CA,9012,5091,9012,5091
2021,4,8,nt,CA,281,169,281,169
2021,4,8,nu,CA,114,78,114,78
2021,4,8,nv,US,579711,162746,167920,105198
2021,4,8,ny,US,2363103,831738,953968,564369
2021,4,8,oh,US,2241473,682692,936330,520020
2021,4,8,ok,US,1158154,297907,429369,231871
2021,4,8,on,CA,172814,110438,172814,110438
2021,4,8,or,US,546488,190250,204426,132133
2021,4,8,pa,US,1909721,634051,802368,459804
2021,4,8,pe,CA,1260,720,1260,720
2021,4,8,pr,US,11890,8551,7256,5649
2021,4,8,qc,CA,90886,52760,90886,52760
2021,4,8,ri,US,131533,45256,55684,31918
2021,4,8,sc,US,1244556,347088,443146,247106
2021,4,8,sd,US,170557,51863,69063,38758
2021,4,8,sk,CA,19251,12792,19251,12792
2021,4,8,tn,US,1765120,487968,627232,351669
2021,4,8,tx,US,6609564,1774127,2433687,1348359
2021,4,8,ut,US,483719,149720,180688,105900
2021,4,8,va,US,1302004,408746,515360,299505
2021,4,8,vi,US,59,56,0,0
2021,4,8,vt,US,60013,21675,27873,16431
2021,4,8,wa,US,848739,305630,338770,224880
2021,4,8,wi,US,940042,313697,404978,236684
2021,4,8,wv,US,330674,102233,134760,76241
2021,4,8,wy,US,86762,27785,33029,19324
