year,month,day,region,iso_country_code,total_visits,total_devices_seen,total_home_visits,total_home_visitors
2021,2,2,fl,US,3515067,1029678,1422961,830804
2021,2,2,ga,US,2079707,612104,867130,503437
2021,2,2,gu,US,15,13,10,9
2021,2,2,hi,US,162622,49471,58649,39700
2021,2,2,ia,US,618305,188913,263217,151973
2021,2,2,id,US,214955,70466,90983,56678
2021,2,2,il,US,1697871,575154,765943,467545
2021,2,2,in,US,1086526,345502,479978,278835
2021,2,2,ks,US,554241,170888,237301,136798
2021,2,2,ky,US,697835,229992,308340,185858
2021,2,2,la,US,922712,269793,381622,220127
2021,2,2,ma,US,448251,205013,233022,160710
2021,2,2,mb,CA,21255,13792,21255,13792
2021,2,2,md,US,508441,218434,255906,175571
2021,2,2,me,US,79663,42908,50098,36965
2021,2,2,mi,US,1266711,417941,596120,352030
2021,2,2,mn,US,658436,228575,295797,184612
2021,2,2,mo,US,1217160,366349,508622,297171
2021,2,2,mp,US,1,1,1,1
2021,2,2,ms,US,715087,206608,290803,168232
2021,2,2,mt,US,110084,36144,44337,28040
2021,2,2,nb,CA,5042,3620,5042,3620
2021,2,2,nc,US,1562059,502485,701559,418231
2021,2,2,nd,US,121870,37740,49694,28735
2021,2,2,ne,US,374583,112553,158521,90232
2021,2,2,nh,US,104165,50771,58941,41764
2021,2,2,nj,US,715212,359527,424828,306046
2021,2,2,nl,CA,4693,2615,4693,2615
2021,2,2,nm,US,172716,64827,75821,49635
2021,2,2,ns,CA,6516,4781,6516,4781
2021,2,2,nt,CA,252,154,252,154
2021,2,2,nu,CA,122,76,122,76
2021,2,2,nv,US,384011,123940,145048,96428
2021,2,2,ny,US,1413377,660335,738893,517075
2021,2,2,oh,US,1656501,556759,762625,460796
2021,2,2,ok,US,900637,254941,366846,209515
2021,2,2,on,CA,161273,111936,161273,111936
2021,2,2,or,US,397468,146764,168894,116212
2021,2,2,pa,US,1103329,490804,587301,402181
2021,2,2,pe,CA,1021,730,1021,730
2021,2,2,pr,US,6363,4933,3970,3430
2021,2,2,qc,CA,83432,54419,83432,54419
2021,2,2,ri,US,83106,35777,41114,27029
2021,2,2,sc,US,965998,293104,423271,241443
2021,2,2,sd,US,141582,42379,57050,33262
2021,2,2,sk,CA,17479,10773,17479,10773
2021,2,2,tn,US,1263135,392399,530872,316931
2021,2,2,tx,US,5180423,1507598,2101141,1244399
2021,2,2,ut,US,400978,123960,168076,99980
2021,2,2,va,US,936505,345501,438159,280128
2021,2,2,vi,US,44,41,0,0
2021,2,2,vt,US,38423,17830,20823,14179
2021,2,2,wa,US,675370,252038,302254,209175
2021,2,2,wi,US,755076,254255,342696,206975
2021,2,2,wv,US,208297,84603,103654,68148
2021,2,2,wy,US,70442,22892,28061,17161
2021,2,2,yt,CA,188,129,188,129
2021,2,3,ALL,"",48377870,16033043,21020739,13013933
2021,2,3,ALL_CA,CA,429116,291660,429116,291660
2021,2,3,ALL_US,US,47948754,15741610,20591623,12722273
2021,2,3,ab,CA,60830,42605,60830,42605
2021,2,3,ak,US,54924,21547,22946,16173
2021,2,3,al,US,1378583,402353,566905,331931
2021,2,3,ar,US,752891,224264,314059,181596
2021,2,3,as,US,9,8,3,3
2021,2,3,az,US,963463,315080,387933,246073
2021,2,3,bc,CA,55452,38302,55452,38302
2021,2,3,ca,US,3705185,1361279,1542390,1059268
2021,2,3,co,US,723241,251204,292577,188797
2021,2,3,ct,US,364958,140403,173129,108928
2021,2,3,dc,US,33577,18836,0,0
2021,2,3,de,US,113818,45161,53915,34839
2021,2,3,fl,US,3726681,1129628,1501461,895365
2021,2,3,ga,US,2198482,656055,908826,533373
2021,2,3,gu,US,13,11,10,9
2021,2,3,hi,US,169253,57636,62485,43482
2021,2,3,ia,US,671202,211975,286812,166424
2021,2,3,id,US,227928,78861,97893,62037
2021,2,3,il,US,1821674,641176,813062,506081
2021,2,3,in,US,1161216,380317,508956,302314
2021,2,3,ks,US,590948,187485,254503,147386
2021,2,3,ky,US,764331,252161,331699,200292
2021,2,3,la,US,971191,292526,400273,234306
2021,2,3,ma,US,574280,235818,273737,177799
2021,2,3,mb,CA,21739,14283,21739,14283
2021,2,3,md,US,621964,244430,288297,189965
2021,2,3,me,US,128464,48714,64957,40719
2021,2,3,mi,US,1352448,463441,632081,383713
2021,2,3,mn,US,713782,262728,324089,205754
2021,2,3,mo,US,1292889,399367,539313,319108
2021,2,3,mp,US,2,2,2,2
2021,2,3,ms,US,742955,219424,304028,177156
2021,2,3,mt,US,118115,42107,49139,31963
2021,2,3,nb,CA,5607,3684,5607,3684
2021,2,3,nc,US,1666287,548729,741311,450788
2021,2,3,nd,US,126136,42423,53825,31649
2021,2,3,ne,US,406452,125510,170176,97076
2021,2,3,nh,US,154486,59069,73665,45777
2021,2,3,nj,US,1021766,403877,509483,330185
2021,2,3,nl,CA,4315,2653,4315,2653
2021,2,3,nm,US,190225,75715,84092,55864
2021,2,3,ns,CA,8278,4936,8278,4936
2021,2,3,nt,CA,252,167,252,167
2021,2,3,nu,CA,112,75,112,75
2021,2,3,nv,US,411845,139573,154252,103620
2021,2,3,ny,US,1855434,741341,856847,559019
2021,2,3,oh,US,1851315,618190,833160,501026
2021,2,3,ok,US,939366,276911,385317,223006
2021,2,3,on,CA,167062,116881,167062,116881
2021,2,3,or,US,436993,168320,184485,127734
2021,2,3,pa,US,1441546,555208,683230,439190
2021,2,3,pe,CA,1227,737,1227,737
2021,2,3,pr,US,5863,4332,3434,2865
2021,2,3,qc,CA,86508,55998,86508,55998
2021,2,3,ri,US,103682,40828,47287,29629
2021,2,3,sc,US,1010459,315458,441412,257596
2021,2,3,sd,US,150004,47577,61712,36378
2021,2,3,sk,CA,17524,11191,17524,11191
2021,2,3,tn,US,1361329,428275,566920,340544
2021,2,3,tx,US,5461867,1647356,2221215,1329401
2021,2,3,ut,US,413982,139169,176786,108494
2021,2,3,va,US,1060352,380798,474750,301153
2021,2,3,vi,US,36,34,0,0
2021,2,3,vt,US,47968,20011,23985,15482
2021,2,3,wa,US,743470,285914,330243,229608
2021,2,3,wi,US,820150,289559,371432,229066
2021,2,3,wv,US,255627,93129,116714,73087
2021,2,3,wy,US,73647,26432,30410,19199
2021,2,3,yt,CA,210,148,210,148
2021,2,4,ALL,"",49983303,16518589,21221266,12983933
2021,2,4,ALL_CA,CA,437095,293647,437095,293647
2021,2,4,ALL_US,US,49546208,16225142,20784171,12690286
2021,2,4,ab,CA,62681,44135,62681,44135
2021,2,4,ak,US,54801,21102,22370,15627
2021,2,4,al,US,1426936,412727,570356,330709
2021,2,4,ar,US,764734,228841,314254,181026
2021,2,4,as,US,5,4,4,3
2021,2,4,az,US,994984,323369,385863,242851
2021,2,4,bc,CA,54944,38375,54944,38375
2021,2,4,ca,US,3740324,1345747,1522332,1036069
2021,2,4,co,US,744481,256905,288293,184978
2021,2,4,ct,US,393931,143959,178923,108620
2021,2,4,dc,US,37882,20960,0,0
2021,2,4,de,US,126154,47138,55966,34758
2021,2,4,fl,US,3995888,1203032,1538717,904726
2021,2,4,ga,US,2283734,681420,920866,533436
2021,2,4,gu,US,15,14,14,13
2021,2,4,hi,US,175332,55645,61375,41781
2021,2,4,ia,US,492894,211751,252689,164966
2021,2,4,id,US,234559,79514,96885,60851
2021,2,4,il,US,1789017,667292,814210,506970
2021,2,4,in,US,1182897,398297,520888,306210
2021,2,4,ks,US,589225,191452,252330,147438
2021,2,4,ky,US,782924,261748,335764,201085
2021,2,4,la,US,1009780,301155,405566,234002
2021,2,4,ma,US,625615,245803,283979,177716
2021,2,4,mb,CA,22061,14890,22061,14890
2021,2,4,md,US,655700,254123,292767,189830
2021,2,4,me,US,139137,50766,67144,41031
2021,2,4,mi,US,1421671,494300,655580,389733
2021,2,4,mn,US,696806,271382,315180,204473
2021,2,4,mo,US,1291326,410122,539109,318697
2021,2,4,mp,US,3,3,3,3
2021,2,4,ms,US,764111,224662,307717,177564
2021,2,4,mt,US,122691,42644,48926,31522
2021,2,4,nb,CA,5955,3694,5955,3694
2021,2,4,nc,US,1749756,571852,759853,452475
2021,2,4,nd,US,130479,43081,53133,31325
2021,2,4,ne,US,377165,127238,162153,96394
2021,2,4,nh,US,165589,61673,75650,45923
2021,2,4,nj,US,1144423,418779,535360,329165
2021,2,4,nl,CA,4748,2612,4748,2612
2021,2,4,nm,US,195154,77037,83561,55065
2021,2,4,ns,CA,8210,4868,8210,4868
2021,2,4,nt,CA,267,171,267,171
2021,2,4,nu,CA,114,80,114,80
2021,2,4,nv,US,429631,141712,152190,102017
2021,2,4,ny,US,2055313,776554,889379,559409
2021,2,4,oh,US,1947413,655568,858380,508248
2021,2,4,ok,US,962653,284756,385872,222372
2021,2,4,on,CA,169971,116880,169971,116880
2021,2,4,or,US,441860,169539,181548,125424
2021,2,4,pa,US,1594464,580494,714157,441366
2021,2,4,pe,CA,1227,740,1227,740
2021,2,4,pr,US,5890,4355,3374,2803
2021,2,4,qc,CA,89114,55699,89114,55699
2021,2,4,ri,US,109476,42230,48322,29778
2021,2,4,sc,US,1051704,326720,448976,258467
2021,2,4,sd,US,150041,47999,60746,36093
2021,2,4,sk,CA,17622,11370,17622,11370
2021,2,4,tn,US,1404093,442399,571897,338994
2021,2,4,tx,US,5664607,1694954,2228739,1318207
2021,2,4,ut,US,432270,141470,175257,106314
2021,2,4,va,US,1126081,394782,487496,301418
2021,2,4,vi,US,57,52,0,0
2021,2,4,vt,US,54742,21122,25319,15614
2021,2,4,wa,US,737787,286867,324124,225873
2021,2,4,wi,US,729413,296808,359634,228969
2021,2,4,wv,US,271457,96547,120699,73198
2021,2,4,wy,US,77133,26456,30282,18687
2021,2,4,yt,CA,181,133,181,133
2021,2,5,ALL,"",53927971,17535444,21693082,13374416
2021,2,5,ALL_CA,CA,470289,326539,470289,326539
2021,2,5,ALL_US,US,53457682,17209179,21222793,13047882
2021,2,5,ab,CA,79316,58370,79316,58370
2021,2,5,ak,US,59702,23279,24190,16803
2021,2,5,al,US,1525937,427178,582117,335142
2021,2,5,ar,US,817065,232654,317562,182539
2021,2,5,as,US,15,13,12,10
2021,2,5,az,US,1086815,341219,400721,249297
2021,2,5,bc,CA,57506,39375,57506,39375
2021,2,5,ca,US,4160150,1484414,1636182,1095484
2021,2,5,co,US,815480,282195,298716,190466
2021,2,5,ct,US,418675,156899,185784,115535
2021,2,5,dc,US,45217,27219,0,0
2021,2,5,de,US,132923,49556,57207,36206
2021,2,5,fl,US,4227058,1243683,1564803,931410
2021,2,5,ga,US,2489558,729979,927755,542049
2021,2,5,gu,US,26,24,24,23
2021,2,5,hi,US,196691,60327,67011,44385
2021,2,5,ia,US,681721,231496,277542,168372
2021,2,5,id,US,251024,83446,100905,62663
2021,2,5,il,US,1975201,720591,824071,519743
2021,2,5,in,US,1246438,408627,513724,311019
2021,2,5,ks,US,652317,201127,261119,151435
2021,2,5,ky,US,846394,268752,340027,204430
2021,2,5,la,US,1055951,310156,410810,237823
2021,2,5,ma,US,670708,273018,297141,191098
2021,2,5,mb,CA,31893,23128,31893,23128
2021,2,5,md,US,717300,274931,301989,195459
2021,2,5,me,US,144682,54039,69049,43574
2021,2,5,mi,US,1297132,520411,606912,396930
2021,2,5,mn,US,784975,297346,323648,207817
2021,2,5,mo,US,1437223,422099,551557,323067
2021,2,5,mp,US,8,8,8,8
2021,2,5,ms,US,821790,229692,314629,180243
2021,2,5,mt,US,127148,46027,51485,33669
2021,2,5,nb,CA,5987,3745,5987,3745
2021,2,5,nc,US,1851413,597886,760268,459972
2021,2,5,nd,US,138040,45143,53276,32224
2021,2,5,ne,US,451989,138412,171983,98287
2021,2,5,nh,US,171796,65432,75503,47250
2021,2,5,nj,US,1225105,451896,551741,342927
2021,2,5,nl,CA,4602,2638,4602,2638
2021,2,5,nm,US,210512,80977,86540,56385
2021,2,5,ns,CA,8325,5086,8325,5086
2021,2,5,nt,CA,312,202,312,202
2021,2,5,nu,CA,160,113,160,113
2021,2,5,nv,US,490869,152395,161221,106190
2021,2,5,ny,US,2205951,867596,917174,587386
2021,2,5,oh,US,2031733,682550,852137,519544
2021,2,5,ok,US,1035581,297803,392438,226267
2021,2,5,on,CA,170836,120963,170836,120963
2021,2,5,or,US,485552,185191,193865,131970
2021,2,5,pa,US,1694856,628907,725576,458113
2021,2,5,pe,CA,1256,760,1256,760
2021,2,5,pr,US,6541,4860,3482,2916
2021,2,5,qc,CA,88199,57033,88199,57033
2021,2,5,ri,US,115869,45346,50465,32062
2021,2,5,sc,US,1104966,336903,449633,264795
2021,2,5,sd,US,160988,49796,61603,36792
2021,2,5,sk,CA,21689,14983,21689,14983
2021,2,5,tn,US,1539898,459825,573694,340451
2021,2,5,tx,US,6102310,1799859,2264399,1335308
2021,2,5,ut,US,461766,157891,182360,112671
2021,2,5,va,US,1204856,416214,498040,310866
2021,2,5,vi,US,65,57,0,0
2021,2,5,vt,US,58351,23347,26352,16928
2021,2,5,wa,US,815501,308055,347896,237935
2021,2,5,wi,US,843652,308248,366104,231798
2021,2,5,wv,US,284666,99036,119867,74258
2021,2,5,wy,US,79532,26427,30476,18730
2021,2,5,yt,CA,208,147,208,147
2021,2,6,ALL,"",51215685,16918751,21338247,13019213
2021,2,6,ALL_CA,CA,419932,292781,419932,292781
2021,2,6,ALL_US,US,50795753,16626111,20918315,12726432
2021,2,6,ab,CA,70337,54526,70337,54526
2021,2,6,ak,US,54476,22794,24280,16709
2021,2,6,al,US,1341377,411779,552102,323993
2021,2,6,ar,US,693192,223968,302226,177139
2021,2,6,as,US,10,10,3,3
2021,2,6,az,US,1047436,328778,400347,242889
2021,2,6,bc,CA,51509,34799,51509,34799
2021,2,6,ca,US,4080426,1435758,1655012,1073143
2021,2,6,co,US,791078,272041,299934,186281
2021,2,6,ct,US,429401,152966,188719,113643
2021,2,6,dc,US,37388,22614,0,0
2021,2,6,de,US,136426,49015,58138,35558
2021,2,6,fl,US,3961281,1212347,1529257,913890
2021,2,6,ga,US,2260345,699301,897388,527955
2021,2,6,gu,US,45,43,42,40
2021,2,6,hi,US,190105,58266,68133,43346
2021,2,6,ia,US,606489,224018,264228,163995
2021,2,6,id,US,232290,80986,98685,61119
2021,2,6,il,US,1864542,691987,817730,509600
2021,2,6,in,US,1212728,397394,502317,302280
2021,2,6,ks,US,556540,193954,249119,149137
2021,2,6,ky,US,789320,260431,332783,199719
2021,2,6,la,US,945832,297049,385217,227987
2021,2,6,ma,US,676823,261915,302623,186448
2021,2,6,mb,CA,28342,21793,28342,21793
2021,2,6,md,US,742798,265831,310381,191641
2021,2,6,me,US,139467,51890,67214,42006
2021,2,6,mi,US,1328173,496246,609970,382908
2021,2,6,mn,US,727363,283718,313008,201482
2021,2,6,mo,US,1244604,409776,536068,317436
2021,2,6,mp,US,11,11,11,11
2021,2,6,ms,US,711372,221650,294101,173751
2021,2,6,mt,US,108040,44334,48962,32997
2021,2,6,nb,CA,5457,3434,5457,3434
2021,2,6,nc,US,1811712,579503,762218,449282
2021,2,6,nd,US,119252,43527,49327,31308
2021,2,6,ne,US,343402,134932,154317,97236
2021,2,6,nh,US,182409,65892,76055,45910
2021,2,6,nj,US,1306632,444216,571824,338717
2021,2,6,nl,CA,3961,2349,3961,2349
2021,2,6,nm,US,199538,78881,85637,54948
2021,2,6,ns,CA,7503,4556,7503,4556
2021,2,6,nt,CA,250,165,250,165
2021,2,6,nu,CA,119,99,119,99
2021,2,6,nv,US,507381,151172,164406,104903
2021,2,6,ny,US,2137579,830022,914593,575323
2021,2,6,oh,US,1983530,654713,836169,503002
2021,2,6,ok,US,910454,289005,371339,220002
2021,2,6,on,CA,153612,105006,153612,105006
2021,2,6,or,US,454588,179434,193755,129241
2021,2,6,pa,US,1737901,611610,734380,449499
2021,2,6,pe,CA,1173,705,1173,705
2021,2,6,pr,US,5553,4075,3257,2694
2021,2,6,qc,CA,78654,51259,78654,51259
2021,2,6,ri,US,119972,44764,52041,31676
2021,2,6,sc,US,1042276,328635,439670,257442
2021,2,6,sd,US,141165,48446,58470,36043
2021,2,6,sk,CA,18830,13960,18830,13960
2021,2,6,tn,US,1444839,448218,565532,333735
2021,2,6,tx,US,5789631,1723542,2213085,1287680
2021,2,6,ut,US,461237,151842,183130,110090
2021,2,6,va,US,1229069,403465,509458,305164
2021,2,6,vi,US,39,37,0,0
2021,2,6,vt,US,60456,23312,26090,16532
2021,2,6,wa,US,768843,298447,347754,233437
2021,2,6,wi,US,794440,297869,352616,224237
2021,2,6,wv,US,265912,96504,116156,72727
2021,2,6,wy,US,68565,26003,29038,18511
2021,2,6,yt,CA,185,130,185,130
2021,2,7,ALL,"",41512211,16818107,20967631,13485603
2021,2,7,ALL_CA,CA,421604,303284,421604,303284
2021,2,7,ALL_US,US,41090607,16514939,20546027,13182319
2021,2,7,ab,CA,69041,54483,69041,54483
2021,2,7,ak,US,45668,22783,24088,17213
2021,2,7,al,US,1166196,408879,579425,340184
2021,2,7,ar,US,569570,221392,306645,185404
2021,2,7,as,US,12,12,6,6
2021,2,7,az,US,866503,326290,394440,251344
2021,2,7,bc,CA,52363,36216,52363,36216
2021,2,7,ca,US,3469627,1426773,1623474,1099842
2021,2,7,co,US,668048,269660,296896,192680
2021,2,7,ct,US,276376,151013,163140,117041
2021,2,7,dc,US,28625,19068,0,0
2021,2,7,de,US,91399,45951,52779,36859
2021,2,7,fl,US,3381629,1191561,1530993,937631
2021,2,7,ga,US,1959968,688993,917709,546617
2021,2,7,gu,US,44,44,41,41
2021,2,7,hi,US,151340,58143,65199,44235
2021,2,7,ia,US,497792,221920,265446,171765
2021,2,7,id,US,181926,79277,97499,63509
2021,2,7,il,US,1526845,684178,784999,524151
2021,2,7,in,US,951460,389630,495290,313965
2021,2,7,ks,US,427294,188906,234733,152710
2021,2,7,ky,US,643400,254550,333992,207053
2021,2,7,la,US,812224,293964,405393,240126
2021,2,7,ma,US,514295,264007,282929,194627
2021,2,7,mb,CA,27005,21373,27005,21373
2021,2,7,md,US,523292,261731,282088,198471
2021,2,7,me,US,115968,52268,67443,43994
2021,2,7,mi,US,1139398,493900,615822,397243
2021,2,7,mn,US,613546,285672,318658,213101
2021,2,7,mo,US,932941,397397,500301,324884
2021,2,7,mp,US,9,8,9,8
2021,2,7,ms,US,596337,217411,308289,181998
2021,2,7,mt,US,90064,43550,48634,33757
2021,2,7,nb,CA,5550,3603,5550,3603
2021,2,7,nc,US,1446669,569974,741575,463784
2021,2,7,nd,US,95153,42631,51171,33252
2021,2,7,ne,US,290668,132888,153769,100476
2021,2,7,nh,US,136324,63070,72569,47705
2021,2,7,nj,US,812467,433670,481024,346956
2021,2,7,nl,CA,4334,2586,4334,2586
2021,2,7,nm,US,170646,77190,85306,56465
2021,2,7,ns,CA,7726,4778,7726,4778
2021,2,7,nt,CA,248,171,248,171
2021,2,7,nu,CA,112,85,112,85
2021,2,7,nv,US,420451,148806,160008,106867
2021,2,7,ny,US,1609118,825985,844749,592419
2021,2,7,oh,US,1633582,652256,838800,523271
2021,2,7,ok,US,753510,285639,379021,230331
2021,2,7,on,CA,154936,110429,154936,110429
2021,2,7,or,US,396475,177967,194099,133756
2021,2,7,pa,US,1250062,604279,678520,465359
2021,2,7,pe,CA,1137,726,1137,726
2021,2,7,pr,US,5543,4466,3764,3235
2021,2,7,qc,CA,80503,54542,80503,54542
2021,2,7,ri,US,83303,43383,47357,32920
2021,2,7,sc,US,871235,323148,446749,268196
2021,2,7,sd,US,109309,47259,59783,37987
2021,2,7,sk,CA,18464,14150,18464,14150
2021,2,7,tn,US,1141742,435430,562508,345719
2021,2,7,tx,US,4795301,1708708,2241047,1348170
2021,2,7,ut,US,328820,149256,173146,113556
2021,2,7,va,US,861396,394468,461492,313726
2021,2,7,vi,US,26,24,0,0
2021,2,7,vt,US,48770,22380,25333,16880
2021,2,7,wa,US,664572,298528,347721,241135
2021,2,7,wi,US,658381,296659,356863,235552
2021,2,7,wv,US,209899,93264,114732,75028
2021,2,7,wy,US,55389,25149,28561,19130
2021,2,7,yt,CA,185,142,185,142
2021,2,8,ALL,"",48706525,17125552,21889132,13538469
2021,2,8,ALL_CA,CA,419511,284036,419511,284036
2021,2,8,ALL_US,US,48287014,16841702,21469621,13254433
2021,2,8,ab,CA,67795,49575,67795,49575
2021,2,8,ak,US,54866,22633,23874,16938
2021,2,8,al,US,1389948,416886,592405,341439
2021,2,8,ar,US,732079,228875,323681,186829
2021,2,8,as,US,11,11,6,6
2021,2,8,az,US,977659,336200,402688,255966
2021,2,8,bc,CA,51247,34710,51247,34710
2021,2,8,ca,US,3780754,1453316,1612499,1115588
2021,2,8,co,US,739532,271751,300100,194583
2021,2,8,ct,US,380782,152845,185170,116150
2021,2,8,dc,US,38689,23863,0,0
2021,2,8,de,US,119595,48114,57698,36557
2021,2,8,fl,US,3822426,1220461,1606622,946803
2021,2,8,ga,US,2248463,704996,954787,550469
2021,2,8,gu,US,64,58,57,53
2021,2,8,hi,US,176023,59530,64726,44919
2021,2,8,ia,US,639774,222713,287688,170495
2021,2,8,id,US,228946,81413,101253,64091
2021,2,8,il,US,1766794,695619,824858,525500
2021,2,8,in,US,1140862,397817,529970,314523
2021,2,8,ks,US,500524,193045,247422,154016
2021,2,8,ky,US,773991,262924,348589,207885
2021,2,8,la,US,970381,302547,416218,240972
2021,2,8,ma,US,615586,265466,295993,191080
2021,2,8,mb,CA,25122,18132,25122,18132
2021,2,8,md,US,638365,266802,301782,197785
2021,2,8,me,US,134449,52492,69933,43501
2021,2,8,mi,US,1355423,506414,656795,400518
2021,2,8,mn,US,709983,286373,329599,211700
2021,2,8,mo,US,1071881,409272,524066,329659
2021,2,8,mp,US,11,10,11,10
2021,2,8,ms,US,746783,223375,318453,182516
2021,2,8,mt,US,114886,44084,51228,33871
2021,2,8,nb,CA,5354,3451,5354,3451
2021,2,8,nc,US,1698351,583141,781203,466535
2021,2,8,nd,US,127357,43813,56174,33176
2021,2,8,ne,US,385792,132399,171175,100248
2021,2,8,nh,US,160252,63594,77900,47992
2021,2,8,nj,US,1093302,442704,541991,346619
2021,2,8,nl,CA,3660,2517,3660,2517
2021,2,8,nm,US,192231,78488,86865,57577
2021,2,8,ns,CA,5909,4438,5909,4438
2021,2,8,nt,CA,255,161,255,161
2021,2,8,nu,CA,132,88,132,88
2021,2,8,nv,US,431409,149374,159785,108611
2021,2,8,ny,US,2024303,841236,917871,590573
2021,2,8,oh,US,1891995,668530,880953,525538
2021,2,8,ok,US,804975,291188,382097,232504
2021,2,8,on,CA,154468,104835,154468,104835
2021,2,8,or,US,445605,181772,193974,135506
2021,2,8,pa,US,1562702,614091,738969,462902
2021,2,8,pe,CA,887,673,887,673
2021,2,8,pr,US,8856,6607,5522,4558
2021,2,8,qc,CA,85964,52632,85964,52632
2021,2,8,ri,US,100953,43921,49422,32207
2021,2,8,sc,US,1023990,328917,470089,269374
2021,2,8,sd,US,144905,48365,64824,38109
2021,2,8,sk,CA,18545,12701,18545,12701
2021,2,8,tn,US,1368979,445375,588308,347776
2021,2,8,tx,US,5491788,1749933,2278561,1362651
2021,2,8,ut,US,440517,150660,185912,113579
2021,2,8,va,US,1090515,406367,506218,314908
2021,2,8,vi,US,48,43,0,0
2021,2,8,vt,US,53791,22027,26481,16656
2021,2,8,wa,US,747398,305978,346039,243608
2021,2,8,wi,US,787026,298148,374150,233528
2021,2,8,wv,US,267327,97339,125891,75924
2021,2,8,wy,US,73117,25842,31076,19364
2021,2,8,yt,CA,173,123,173,123
