origin,MAE,MAPE
"421010031001",0.026702262476771,1.0146859741173
"421010031002",0.0221494383349676,0.398689890029417
"421010031003",0.00562285684066843,0.191177132582727
"421010031004",0.016994241524508,0.356879072014668
"421010031005",0.0329047340143642,1.25037989254584
"421010031006",0.0344114900283369,1.16999066096345
"421010032002",0.0298102765848187,0.298102765848187
"421010032003",0.0180885056273493,0.488389651938431
"421010032004",0.0329230294514467,1.02061391299485
"421010032005",0.032607137062341,1.04342838599491
"421010032006",0.0129867264209567,0.493495603996354
"421010033001",0.0178923428367673,0.984078856022204
"421010033002",0.00942614602189695,0.395898132919672
"421010033003",0.0302726551556951,0.998997620137939
"421010033004",0.0288149000229691,1.15259600091877
"421010033005",0.0343192148004293,1.16685330321459
"421010033006",0.0385514363840339,1.11799165513698
"421010036001",0.0164812138612122,0.84054190692182
"421010036002",0.0163079342492826,0.407698356232065
"421010036003",0.0208562553610658,1.08452527877542
"421010036004",0.0105782926688241,0.370240243408843
"421010037011",0.0427423981640849,1.49
"421010037012",0.0608996323420821,1.52823605688621
"421010037013",0.0171547500395459,0.806273251858658
"421010037014",0.0286808922836173,1.11855479906108
"421010037015",0.00943737798516302,0.254809205599401
"421010037021",0.0228373828488918,1.00484484535124
"421010037022",0.029563331310369,1.09384325848365
"421010037023",0.0235209533907017,0.399856207641928
"421010038001",0.0390971848358392,1.25110991474685
"421010038003",0.0115315417084777,0.426667043213676
"421010038004",0.0362693387997879,0.616578759596395
"421010039011",0.039742114011322,2.37876711401101
"421010039012",0.0285900693404281,1.00065242691498
"421010039013",0.026904207547016,0.914743056598543
"421010039014",0.0149400257712144,0.567720979306149
"421010039021",0.0261004187848119,1.07011717017729
"421010039022",0.0318920750386271,1.02054640123607
"421010039023",0.0302117281812073,1.02719875816105
"421010039024",0.0207901511428777,0.706865138857843
"421010040011",0.0487173804120925,1.36408665153859
"421010040012",0.00802212919168676,0.208575358983856
"421010040013",0.0144303870702343,0.216455806053515
"421010040014",0.0120873490243948,0.459319262927004
"421010040021",0.0253631299767214,0.634078249418035
"421010040022",0.0247168823696888,1.06282594189662
"421010040023",0.0472196244869368,1.98322422845134
"421010040024",0.028288250193844,0.933512256396852
"421010041011",0.0146286753366344,0.398108950232692
"421010041012",0.0191280663104038,0.631226188243325
"421010041013",0.0431998555816401,1.33919552303084
"421010041014",0.0269988166130442,0.728968048552194
"421010041021",0.00972588815696791,0.603005065732011
"421010041022",0.00463407192812776,0.254873956047027
"421010041023",0.0119113501771349,0.345429155136912
"421010041024",0.0144297542282945,0.519471152218603
"421010042011",0.0402071549250406,1.00517887312602
"421010042012",0.0295246988875788,1.121938557728
"421010042013",0.0125556192496885,0.477113531488164
"421010042014",0.00873165480044236,0.314339572815925
"421010042021",0.00833930699623556,0.316893665856951
"421010042022",0.0167749493354498,0.469698581392594
"421010042023",0.00494676027764144,0.262178294714996
"421010042024",0.0378711641772067,1.28761958202503
"421010054001",0.00606616028904173,0.151654007226043
"421010055001",0.00866266039131813,0.294530453304816
"421010055002",0.0303615815989109,1.09301693756079
"421010055003",0.0182696584316143,0.913482921580716
"421010056001",0.0366310998929417,0.915777497323544
"421010060001",0.0177745271765496,0.959824467533677
"421010060002",0.029168737188642,1.22508696192296
"421010060003",0.0388192147033813,1.31985329991496
"421010060004",0.0397749090104907,1.35234690635668
"421010060005",0.0486600583172505,1.11000294706327
"421010061001",0.0241570226287262,1.25616517669376
"421010061002",0.0216428801857463,0.670929285758136
"421010062001",0.0398631151654032,1.2357565701275
"421010062002",0.0367113680277704,0.477247784361015
"421010062003",0.0468315235164101,1.12395656439384
"421010062004",0.014559212732151,0.626046147482495
"421010063001",0.0192723020317078,0.462535248760988
"421010063002",0.00879447774767915,0.334190154411808
"421010063003",0.0244662525977729,0.631060584246005
"421010063004",0.00445225650464084,0.204803799213479
"421010064001",0.0110109443275332,0.407404940118728
"421010064002",0.0474259607125096,1.32792689995027
"421010064003",0.0205150002883925,1.00523501413123
"421010065001",0.0275822463733894,0.579227173841177
"421010065002",0.0466594373389101,1.26913669561836
"421010065003",0.0157847547359834,0.363049358927618
"421010065004",0.0491494646996192,1.32703554688972
"421010065005",0.0620595072306058,2.86663915591237
"421010065006",0.029635916754733,1.30398033720825
"421010066001",0.0336026497909266,1.24329804226428
"421010066003",0.0192999021193792,0.646371267343572
"421010066004",0.0250463821892393,0.54
"421010067001",0.0123804704482195,0.22284846806795
"421010067002",0.0575796864953991,0.786442551382993
"421010067003",0.0419970409574439,1.17591714680843
"421010067005",0.0272284362448419,1.25250806726273
"421010067006",0.0430087771861163,1.20424576121126
"421010067007",0.0408416770424623,1.31045807403759
"421010069001",0.0390246300639787,1.40488668230323
"421010069002",0.0329886710236159,0.72575076251955
"421010069003",0.0112345851592198,0.348272139935813
"421010070001",0.0339618757802429,1.29055127964923
"421010070002",0.0338397790055249,1.18072289156626
"421010070003",0.0285878910450505,0.60034571194606
"421010070004",0.029231665996345,1.37094247502238
"421010070005",0.0119324555327254,0.250581566187233
"421010071011",0.0148095959190299,0.281382322461569
"421010071012",0.0268950978449689,0.484111761209441
"421010071013",0.0103490100926428,0.25872525231607
"421010071021",0.0472499917852226,1.41749975355668
"421010071022",0.0424736649965729,2.29577482352166
"421010071023",0.0394042766341966,1.61944743854993
"421010071024",0.0534825870646766,1.79166666666667
"421010071025",0.0311921733371239,1.24768693348496
"421010072001",0.118614718614719,4.89285714285714
"421010072002",0.0296926301401956,1.02756517788542
"421010072003",0.0293227127659673,0.674422393617247
"421010072004",0.0259543704655842,0.519087409311683
"421010072005",0.0515384615384615,2.03030303030303
"421010072006",0.0791595260079956,2.81159376712736
"421010073001",0.0316764551855662,0.791911379639155
"421010073002",0.0767857142857143,1.16216216216216
"421010073003",0.0297463291822846,0.446194937734268
"421010073004",0.0126508733988666,0.354224455168265
"421010074001",0.0715372907153729,1.80769230769231
"421010074002",0.0402532680433174,0.724558824779714
"421010074003",0.0281853281853282,1.29203539823009
"421010074004",0.0194419125120976,1.04986327565327
"421010074005",0.0322664306097061,1.80213990220136
"421010077001",0.0920175685303422,1.28824595942479
"421010077002",0.0735716982057787,1.32429056770402
"421010078001",0.0193124405718487,0.28968660857773
"421010078002",0.0850722311396469,1.47222222222222
"421010078003",0.053263351135511,1.09023421855499
"421010078005",0.0112435406204419,0.247357893649721
"421010079001",0.0359356818533432,0.790585000773551
"421010079002",0.0315639913012104,0.410331886915735
"421010079003",0.0506848820371443,1.09817244413813
"421010079004",0.0824923832657933,1.74883852523482
"421010080001",0.0135761903233831,0.257947616144279
"421010080002",0.0231786116684415,0.478718652874939
"421010080003",0.0525078369905956,1.36734693877551
"421010080004",0.0432117061557439,1.25313947851657
"421010081011",0.00839720714414002,0.621393328666361
"421010081012",0.0479219355803324,3.13089979124838
"421010081013",0.0671428571428571,2.04347826086957
"421010081021",0.0389141903853045,1.32308247310035
"421010081022",0.0150644936958304,0.37661234239576
"421010081023",0.0250029439504336,0.600070654810407
"421010081024",0.0211701886805221,0.613935471735142
"421010081025",0.101862627084752,1.72977831549476
"421010082001",0.0331264427414342,0.828161068535854
"421010082002",0.0146880678089698,0.455330102078063
"421010082003",0.0401965936950445,1.4470773730216
"421010082004",0.0728448275862069,2.68253968253968
"421010082005",0.0316142924318574,0.758743018364578
"421010082006",0.0284973331598304,1.25388265903254
"421010082007",0.0483717686292267,1.4511530588768
"421010083011",0.0411085983077575,1.43880094077151
"421010083012",0.0983676214859184,4.69894561098118
"421010083013",0.0349315795193879,1.32740002173674
"421010083021",0.0523349436392915,1.68831168831169
"421010083022",0.0256037692340376,1.17777338476573
"421010083023",0.0681869097854732,2.7909060749403
"421010083024",0.0198011419445787,0.455426264725311
"421010084001",0.0179743237372394,0.665049978277858
"421010084002",0.0389714923019084,1.28605924596298
"421010084003",0.0380968931264744,1.29529436630013
"421010084004",0.0305977732230402,1.19331315569857
"421010084005",0.0139015777314395,0.403145754211746
"421010084006",0.0320513921317929,1.15385011674455
"421010085001",0.0910445930406841,1.388985193828
"421010085002",0.0446663163426169,0.965909090909091
"421010085003",0.0154680675540444,0.371233621297065
"421010085004",0.0370217812845763,1.18469700110644
"421010085005",0.0310716947101441,1.08750931485504
"421010085006",0.00427761580975308,0.158271784960864
"421010085007",0.0200894733115796,0.703131565905286
"421010086011",0.0206131078224101,0.829787234042553
"421010086012",0.0508233669659611,1.70425661682265
"421010086021",0.00909121526986556,0.463651978763143
"421010086022",0.00997240740565231,0.359006666603483
"421010086023",0.05,1.22222222222222
"421010087011",0.0452936517685261,0.634111124759365
"421010087012",0.0373374015111601,1.18844154597224
"421010087013",0.0214436548085363,0.385985786553654
"421010087021",0.0409801933711219,1.18537749420601
"421010087022",0.153484280162639,1.98707326996274
"421010088012",0.0694444444444444,0.454545454545455
"421010088022",0.0596491228070175,1.15909090909091
"421010088023",0.0243873977332719,0.365810965999079
"421010088024",0.0820204735658836,0.965317881198476
"421010090001",0.0484246699971064,0.607578281369945
"421010090002",0.0350366971495528,1.15621100593524
"421010090003",0.0250552838420214,0.626382096050535
"421010090004",0.0613710582357221,1.57133067973349
"421010091001",0.0680037194320276,0.794431047938493
"421010091002",0.0118518797149237,0.348783888753468
"421010091003",0.00391730856540562,0.254625056751365
"421010092001",0.0159213214467376,0.493560964848865
"421010092002",0.0128758931671787,0.540787513021504
"421010093001",0.0968309859154929,3.4375
"421010093002",0.0224835112125526,0.764439381226788
"421010093003",0.0182036638272592,0.382276940372443
"421010093004",0.0373931623931624,0.945945945945946
"421010093005",0.0226567034897784,0.989460722717665
"421010094001",0.121794871794872,2.71428571428571
"421010094002",0.0261001760100944,1.27890862449462
"421010094003",0.0254408117815151,0.610579482756363
"421010094004",0.0421865716683142,1.80428721904482
"421010095001",0.15625,3.57142857142857
"421010095002",0.0108191690544729,0.25966005730735
"421010095003",0.0163177217218792,0.473213929934496
"421010095004",0.0386538620471074,1.35288517164876
"421010096001",0.0356001083171494,1.21040368278308
"421010096002",0.00558125961396281,0.167437788418884
"421010096003",0.0135373888424808,0.392584276431943
"421010096004",0.0152731855987594,0.534561495956578
"421010096005",0.0472205618649133,1.95061728395062
"421010098011",0.00699444853439235,0.167866764825416
"421010098012",0.0135411997529977,0.392694792836932
"421010098021",0.0327499973291551,1.40824988515367
"421010098022",0.0305734762500214,1.436953383751
"421010098023",0.00830743984548939,0.365527353201533
"421010100001",0.0310205549116771,1.39592497102547
"421010100002",0.0233932743801453,0.350899115702179
"421010100003",0.0394101322691041,0.9458431744585
"421010100004",0.0238047260104537,0.880774862386788
"421010101001",0.0107605604036164,0.215211208072327
"421010101002",0.0426767676767677,1.77894736842105
"421010101003",0.0947521865889213,1.96969696969697
"421010101004",0.0315163231460325,1.19762027954923
"421010101005",0.00984668852060354,0.157547016329657
"421010101006",0.0151412284018204,0.575366679269175
"421010101007",0.0278230958949787,0.63001166704804
"421010102001",0.0600561756076345,2.13430408697901
"421010102002",0.0464090888366009,1.16022722091502
"421010102003",0.00882438321075411,0.423570394116197
"421010103001",0.0091223671800635,0.346649952842413
"421010103002",0.00918091964693965,0.468226901993922
"421010104001",0.0593808789271296,2.58352500932188
"421010104002",0.0354693444108153,0.744856232627121
"421010104003",0.0271639015963701,1.84569656713469
"421010104004",0.0238665785711965,0.692130778564699
"421010105001",0.0356566237192315,0.463536108350009
"421010105002",0.0103123641428859,0.464056386429865
"421010105003",0.0295085139953421,1.15083204581834
"421010106001",0.0167842187016345,0.302115936629421
"421010106002",0.0538602091694651,1.01923415906233
"421010107002",0.0269550071209216,1.10515529195778
"421010107003",0.0306403497060305,0.58216664441458
"421010107004",0.0173473499539445,0.555115198526224
"421010108001",0.0195037315337708,0.565608214479352
"421010108002",0.025302642991964,0.581960788815172
"421010108003",0.0136052988488306,0.326900773255655
"421010108004",0.0343695404338901,0.584282187376131
"421010108005",0.0119879715469925,0.371627117956768
"421010109001",0.0265938344817075,1.14353488271342
"421010109002",0.0209643495877505,0.482180040518261
"421010109003",0.0252452491556219,0.530150232268061
"421010110001",0.0146725315702176,0.220087973553265
"421010110002",0.00767856693647202,0.299464110522409
"421010110003",0.0294769696777513,0.88430909033254
"421010110004",0.0493026098782237,1.2844870579836
"421010111001",0.0370260639056635,1.7500011160735
"421010111002",0.0155486075155191,0.404263795403495
"421010111003",0.0289478857555039,0.633235000901648
"421010111004",0.0107219575937517,0.353824600593805
"421010111005",0.0262841008183048,0.653880598421827
"421010112001",0.00747894038484427,0.179494569236262
"421010112002",0.0131987919320754,0.36956617409811
"421010112003",0.0278959810874705,1.00854700854701
"421010112004",0.015075760563025,0.467348577453775
"421010112005",0.0366665785799607,0.889775640207047
"421010112006",0.0143547130685428,0.25838483523377
"421010112007",0.0140695005809818,0.408015516848471
"421010113001",0.010105445881425,0.424428727019849
"421010113002",0.00574818252799645,0.206934571007872
"421010113003",0.0154935787341078,0.84585914502558
"421010114001",0.0137194232908887,0.452740968599328
"421010114002",0.0447976878612717,1.1625
"421010114003",0.00498136155990897,0.0896645080783614
"421010114004",0.00976998743259366,0.322409585275591
"421010114005",0.0430610632788826,1.24877083508759
"421010114006",0.0102904899165302,0.267552737829786
"421010115001",0.0102579200493031,0.307737601479094
"421010115002",0.0201687387461774,0.584893423639146
"421010115003",0.0146240279538003,0.497216950429209
"421010115004",0.0151235355967373,0.438582532305381
"421010117001",0.0153796915780217,0.569048588386805
"421010118001",0.00813572450786307,0.203393112696577
"421010118002",0.0487377339493942,1.36465655058304
"421010118003",0.0449701193882126,1.39407370103459
"421010118004",0.0121995380880973,0.179057736454331
"421010118005",0.00377779816527524,0.185112110098487
"421010118006",0.0314884014096454,0.692744831012199
"421010119001",0.0117890063961256,0.447982243052772
"421010119002",0.0459663553326906,1.72534779119903
"421010119003",0.0249348315062433,0.847784271212272
"421010119004",0.0175670945016766,0.281073512026826
"421010119005",0.0467003059628863,0.566122076366418
"421010120001",0.0393834314814904,0.513109850158847
"421010120002",0.0217193558699657,0.71673874370887
"421010121001",0.0275549635659663,1.01953365194075
"421010121002",0.0229931067081898,0.873738054911212
"421010122011",0.0262210144941734,0.550641304377642
"421010122012",0.0272837442971479,0.763944840320143
"421010122031",0.00994635788282132,0.218819873422069
"421010122041",0.0444325907799796,1.30003873654357
"421010122042",0.0380145534775402,1.44455303214653
"421010125001",0.0203672284108409,0.590649623914385
"421010125002",0.024152188576189,0.434739394371403
"421010125003",0.0558493861854032,1.11698772370806
"421010131001",0.00953755918893241,0.543640873769147
"421010132001",0.0076242921824978,0.198231596744943
"421010132002",0.00729935261961799,0.299273457404338
"421010133001",0.0524171781034144,1.26081319239587
"421010133002",0.036724877594579,1.06502145024279
"421010134011",0.194915254237288,3.53846153846154
"421010134012",0.0803104056534833,0.833992674093865
"421010134021",0.0240908423259611,0.385453477215378
"421010134022",0.0488304839008391,1.17193161362014
"421010134023",0.146125437958226,1.06885011360455
"421010135001",0.0592241912552674,0.80040614914297
"421010135002",0.0473406346503514,1.13617523160843
"421010135003",0.177126078712259,1.94838686583485
"421010135004",0.0184070240019463,0.681059888072011
"421010136011",0.120609700386353,0.872646655736554
"421010136022",0.0499413885702225,1.39835887996623
"421010136023",0.11111925433776,2.6008850468432
"421010136024",0.15513770242411,3.01325152785291
"421010137001",0.0580878402040697,1.21984464428546
"421010137002",0.0320504528703668,1.0576649447221
"421010137003",0.0322916675868917,0.839583357259185
"421010137004",0.0700095898606725,1.2601726174921
"421010137005",0.0263348500660814,0.948054602378929
"421010138001",0.123711340206186,2.88
"421010138002",0.0323665761109143,1.00336385943834
"421010139001",0.0106782362716232,0.213564725432464
"421010139002",0.0308747825480055,1.04974260663219
"421010139003",0.104395604395604,2.71428571428571
"421010140001",0.038421103432464,1.11421199954146
"421010140002",0.0407650503156502,1.34524666041646
"421010140003",0.0163439683395444,0.555694923544509
"421010141001",0.0161696688628959,0.873162118596378
"421010141002",0.00875951252732012,0.227747325710323
"421010142001",0.00704201322188411,0.183092343768987
"421010142002",0.00726992494432051,0.472545121380833
"421010143001",0.0164830542646251,0.1770402124719
"421010143002",0.0322061191626409,0.408163265306122
"421010144001",0.0952380952380952,2
"421010144002",0.0308054406422871,1.29382850697606
"421010144003",0.0218296303878579,0.982333367453603
"421010145001",0.0140947015403938,0.493314553913781
"421010145002",0.00516831887667331,0.191227798436913
"421010146001",0.0155331367104788,0.621325468419151
"421010146002",0.00805456759141448,0.16109135182829
"421010146003",0.0244197983198789,0.463976168077698
"421010147001",0.0117650108330541,0.447070411656055
"421010147002",0.00924960554436344,0.369984221774538
"421010148001",0.00646474439963303,0.258589775985321
"421010149001",0.012794804983688,0.396638954494328
"421010149002",0.0292294866485132,0.993802546049448
"421010149003",0.0345911144246558,1.1760978904383
"421010149004",0.0398771762339733,1.18169365573341
"421010149005",0.119592416374688,2.25517128020839
"421010149006",0.03295253737445,0.659050747489
"421010151011",0.0412201007002021,1.03050251750505
"421010151012",0.0445438344480912,1.19495446293395
"421010151021",0.0183260007768526,1.17286404971856
"421010151022",0.0352121858116716,1.19721431759684
"421010151023",0.0421163819471018,1.09502593062465
"421010152001",0.0185579258867001,0.339313556153273
"421010152002",0.00453056957636938,0.203875630936622
"421010152003",0.00391307840523117,0.195653920261559
"421010152004",0.00806236137196691,0.306369732134743
"421010152005",0.0183745637761387,0.42261496685119
"421010153001",0.0377164389479552,0.557212207523075
"421010153002",0.0189858396595116,0.455660151828278
"421010153003",0.0575103850979574,1.41519226114467
"421010153004",0.0159609020017131,0.734201492078801
"421010156001",0.0125235425072499,0.275517935159499
"421010156002",0.00582222643062477,0.13391120790437
"421010157001",0.0077574970165859,0.134870499311982
"421010157003",0.0231181143934636,1.17902383406664
"421010158001",0.0388195682313329,1.94059405940594
"421010158002",0.0466830466830467,1.05555555555556
"421010158003",0.0381381666520878,0.572072499781317
"421010158005",0.0415021404030783,1.12055779088312
"421010158006",0.115853658536585,2.28
"421010160001",0.00739696731236405,0.281084757869834
"421010160002",0.0116002528569733,0.301606574281307
"421010160003",0.0252594696237635,1.13667613306936
"421010160004",0.0332249052458734,0.664498104917468
"421010160006",0.0230878100261223,0.619725427016968
"421010160007",0.00669424398908942,0.220910051639951
"421010161001",0.0162149125618361,1.15125879189037
"421010161003",0.0354527938342967,1.1358024691358
"421010161004",0.0426123170059024,1.24960321214228
"421010162001",0.0298177537339284,0.715626089614282
"421010163001",0.0104358417588225,0.292203569247031
"421010163002",0.0161208991824485,0.499747874655903
"421010163004",0.033508282964231,1.13928162078385
"421010164001",0.0446469172114847,1.33940751634454
"421010164003",0.0269905892600048,1.21457651670022
"421010164004",0.0055888687113255,0.307387779122902
"421010165001",0.0221166889131946,0.457569719515203
"421010165002",0.0167445227602464,0.435357591766405
"421010165003",0.0254843001897893,1.1977621089201
"421010166001",0.00874484483459756,0.367283483053097
"421010167011",0.031962817474816,1.4063639688919
"421010167012",0.00893513903618853,0.232313614940902
"421010167013",0.00260998236139054,0.122669170985355
"421010167021",0.0190725184314606,0.534030516080897
"421010167023",0.0130685385128495,0.405124693898335
"421010167024",0.0118823120608668,0.439645546252071
"421010168001",0.0101040935971319,0.303122807913956
"421010168002",0.140236576665774,1.68283891998929
"421010168003",0.0130543815370091,0.430794590721299
"421010168004",0.00613236721471993,0.245294688588797
"421010168005",0.142945274645316,1.63406068859253
"421010168006",0.030726741487721,1.22906965950884
"421010169011",0.0344313930157292,1.30839293459771
"421010169012",0.0119624242248653,0.430647272095151
"421010169013",0.00625622291455526,0.269017585325876
"421010169021",0.0308758759321442,0.957152153896469
"421010169022",0.0284157557646761,1.02296720752834
"421010169023",0.0122915455176163,0.589994184845583
"421010169024",0.0150044439424129,0.570168869811689
"421010170001",0.00963631558601334,0.49145209488668
"421010170002",0.0108797666560205,0.271994166400512
"421010170003",0.0240188302938634,0.408320114995678
"421010171001",0.0261906458280896,0.576194208217971
"421010171002",0.00325611675288422,0.0911712690807581
"421010171003",0.00413979221119626,0.169731480659047
"421010171004",0.0193325162933456,0.44464787474695
"421010172011",0.00498579457663325,0.144588042722364
"421010172012",0.0460149333259765,1.38044799977929
"421010172013",0.0042876662217952,0.0943286568794945
"421010172021",0.00541931868337975,0.243869340752089
"421010172022",0.0146941457703318,0.617154122353937
"421010172023",0.0179548434696347,0.53864530408904
"421010172024",0.00539830565527159,0.151152558347605
"421010173001",0.00966895113171623,0.280399582819771
"421010173002",0.0214894251796827,1.26787608560128
"421010174001",0.0382182734123746,1.45229438967024
"421010174002",0.0101655739549104,0.45745082797097
"421010175001",0.0349055348985273,1.39622139594109
"421010175002",0.00755530683409115,0.309767580197737
"421010175003",0.00730875347681778,0.285041385595893
"421010175004",0.00882118248397078,0.370489664326773
"421010175005",0.00707806858971346,0.169873646153123
"421010175006",0.0369265683140917,1.3293564593073
"421010176011",0.0149332207237057,0.245331483318023
"421010176012",0.0385637651415774,0.934294855475489
"421010176013",0.0153426205458647,0.384060436890032
"421010176014",0.0246434164838864,1.084310325291
"421010176015",0.013357407098488,0.3339351774622
"421010176021",0.0235372457269532,1.31808576070938
"421010176023",0.028399201472463,1.24956486478837
"421010177012",0.0218944222287185,0.699505871969759
"421010177013",0.0313131108858056,1.127271991889
"421010177021",0.00220552389622809,0.0661657168868428
"421010177022",0.0166681380388115,0.400035312931476
"421010177023",0.0157755705890624,0.441715976493748
"421010177024",0.0350745491492787,1.45955381943773
"421010177025",0.041827515983832,1.25826335754103
"421010178001",0.00875289045392479,0.209661205018105
"421010178002",0.0075692863906323,0.227078591718969
"421010178003",0.015374718948496,0.445866849506384
"421010178004",0.00918374355333851,0.358165998580202
"421010178005",0.0144064646100496,0.590665049012035
"421010179001",0.0411873686179308,1.23562105853792
"421010179002",0.0224039700154036,1.00817865069316
"421010179003",0.036160879008345,1.06992862983493
"421010179004",0.00886173822898737,0.434225173220381
"421010179005",0.00580496073044478,0.40054229040069
"421010180011",0.00640500516672713,0.166530134334905
"421010180012",0.0266078062235877,1.09092005516709
"421010180013",0.00228211105844815,0.109541330805511
"421010180021",0.0146218017709287,0.774955493859222
"421010180022",0.028696675064468,1.23395702777212
"421010180023",0.0163425964327277,0.93152799666548
"421010180024",0.0473004397785898,2.44945073089988
"421010183001",0.00620584367194982,0.403379838676738
"421010183002",0.00647480863525498,0.472661030373613
"421010183003",0.018532337801282,1.31579598389102
"421010183004",0.0103349275231293,0.506411448633334
"421010184001",0.0277680332779737,1.27732953078679
"421010184002",0.0278632451352397,1.44888874703247
"421010188001",0.0217394500441369,1.28262755260408
"421010188002",0.0163287141065811,0.558036110907962
"421010188003",0.0364719345056928,1.31298964220494
"421010188004",0.0312539139653435,1.31266438654443
"421010188005",0.00852381998449077,0.22161931959676
"421010188006",0.0170052294603666,0.586378905222001
"421010188007",0.027212184554619,1.30618485862171
"421010190001",0.0175436521072307,0.96490086589769
"421010190002",0.0278296067173248,1.28016190899694
"421010190003",0.0206251376328197,1.1550077074379
"421010190004",0.0195986250589986,1.03872712812692
"421010190005",0.0221260929052336,1.10630464526168
"421010191001",0.0433472925162798,1.17037689793956
"421010191002",0.03055494417582,1.13053293450534
"421010191003",0.0173775359035247,1.09478476192206
"421010191004",0.0285460517084542,1.11329601662971
"421010191005",0.00500606281555093,0.285345580486403
"421010191006",0.027265380347314,0.899757551461362
"421010192001",0.0172761885485601,0.621942787748163
"421010192002",0.0225372884279712,1.41984917096219
"421010192003",0.0358229753446355,1.21798116171761
