GEOID,bgLat,bgLng
"421010329002"," 40.0350419405507","-75.024986064784"
"421010252007"," 40.0497913565531","-75.176228573086"
"421010261002"," 40.0676600533035","-75.1775094122609"
"421010316005"," 40.0328409126635","-75.0595944095957"
"421010178001"," 39.994699868387","-75.1135823013398"
"421010033002"," 39.9398713683657","-75.1977266383902"
"421010195021"," 40.003899497583","-75.1327491285119"
"421010168003"," 39.9889972315033","-75.1649564173039"
"421010314022"," 40.0404240519787","-75.062080924369"
"421010267002"," 40.0539830895356","-75.1443714733517"
"421010345022"," 40.0804495976959","-75.0343068491466"
"421010336004"," 40.0631452491596","-75.0616727319652"
"421010313003"," 40.0381888127545","-75.071711422874"
"421010200001"," 39.999946863291","-75.1511439595229"
"421010004021"," 39.9541751219462","-75.1722300412979"
"421010271002"," 40.0473838080143","-75.1241555051918"
"421010302004"," 40.026499028851","-75.0867898973296"
"421010380001"," 40.004136263228","-75.0832989200485"
"421010311011"," 40.0433098994078","-75.0764185131628"
"421010018002"," 39.9402894260161","-75.1610871574965"
"421010362014"," 40.0779589622433","-74.9868179316874"
"421010007002"," 39.9507009025887","-75.1689118948988"
"421010080002"," 39.9490051434638","-75.2252219518417"
"421010282003"," 40.0367021442347","-75.141739127354"
"421010078002"," 39.945143444275","-75.2163851387618"
"421010188001"," 39.9992588982377","-75.1004111446722"
"421010362023"," 40.0774028917859","-74.9809047280626"
"421010379001"," 39.9867402966776","-75.1029903424877"
"421010031005"," 39.9319467674737","-75.1780349682719"
"421010157002"," 39.9788665820752","-75.1352370288805"
"421010379005"," 39.9863176218385","-75.0974750445727"
"421010042024"," 39.9190530120277","-75.1531665065196"
"421010135004"," 39.9691570654629","-75.1674104907568"
"421010266006"," 40.0614655743259","-75.1495945808817"
"421010032001"," 39.9348138588667","-75.1825363544956"
"421010308002"," 40.0582414258458","-75.0809838539587"
"421010192002"," 40.0017358348044","-75.1133956979869"
"421010317005"," 40.0284548154732","-75.0708171751509"
"421010331024"," 40.0462030106791","-75.0298323207682"
"421010377002"," 39.9815102139216","-75.1479056484819"
"421010024004"," 39.9359910498033","-75.1570379821999"
"421010202006"," 40.0076195091468","-75.1631591666053"
"421010218002"," 40.0530367487727","-75.233350033519"
"421010286006"," 40.0288689637192","-75.1295923129956"
"421010041022"," 39.9165301379569","-75.1590390506284"
"421010320003"," 40.0278753175124","-75.0565749190918"
"421010081025"," 39.9534975497043","-75.2322661862712"
"421010300005"," 40.0141844679113","-75.0801939843628"
"421010273005"," 40.0414854449767","-75.1211592131751"
"421010213003"," 40.030607763162","-75.2145484901571"
"421010253001"," 40.0542285490276","-75.1789179732894"
"421010377003"," 39.983864809967","-75.1471061730605"
"421010028025"," 39.9313103417541","-75.1594230823522"
"421010118003"," 39.9821796049322","-75.2331386457239"
"421010276001"," 40.0422850748172","-75.136806452849"
"421010331011"," 40.0396936986831","-75.0417722977973"
"421010289021"," 40.0203205992857","-75.1078634764001"
"421010316003"," 40.0291178913311","-75.0590318470522"
"421010033006"," 39.9352546368196","-75.1957054219923"
"421010265004"," 40.0574992807354","-75.1524871873458"
"421010214003"," 40.0277552285335","-75.2238680466832"
"421010311024"," 40.0379305607549","-75.0815426099313"
"421010279011"," 40.047594268066","-75.1529364446334"
"421010191001"," 40.0118933379353","-75.1092536168781"
"421010276004"," 40.0456147091135","-75.1405341467217"
"421010176012"," 39.9942555918324","-75.1387745632847"
"421010265001"," 40.0623068968851","-75.1540466902068"
"421010078005"," 39.947794760939","-75.2140438348112"
"421010246001"," 40.0351397707012","-75.1696540521084"
"421010188005"," 39.9949275543982","-75.1107306876854"
"421010190004"," 40.01139388656","-75.1009608182315"
"421010061001"," 39.9145204964296","-75.2289729233116"
"421010290002"," 40.029818549603","-75.1142285922927"
"421010308003"," 40.0544066001783","-75.0808524676996"
"421010197003"," 40.0184777393512","-75.1378430904281"
"421010033004"," 39.9378013233862","-75.1951358281485"
"421010305011"," 40.0448704058419","-75.0975103302672"
"421010243002"," 40.0222048978009","-75.1728846048574"
"421010041023"," 39.9170309690082","-75.1629513363452"
"421010198002"," 40.0113305775449","-75.1428820316499"
"421010176013"," 39.9920054839219","-75.1307360714496"
"421010192004"," 40.0001698782939","-75.1092941644859"
"421010301005"," 40.0231400294106","-75.0889128935257"
"421010288001"," 40.020295471503","-75.1259150180012"
"421010377001"," 39.9831366791937","-75.1536138273151"
"421010172013"," 40.0019420608747","-75.1678249841827"
"421010201011"," 40.0057827679475","-75.1552110940204"
"421010215002"," 40.0312323258992","-75.2306001723778"
"421010388004"," 40.0522743108949","-75.197119355374"
"421010286001"," 40.0284071056129","-75.1247685696581"
"421010369001"," 39.9511605955331","-75.1898662647828"
"421010283004"," 40.0232323496522","-75.1435071754252"
"421010008043"," 39.9482878527249","-75.166768703142"
"421010025002"," 39.9334030812758","-75.146689840103"
"421010030015"," 39.9304575038196","-75.1730498094587"
"421010373001"," 39.9104518079865","-75.1744088127834"
"421010081012"," 39.9475191380798","-75.2379064359666"
"421010098011"," 39.9782769990802","-75.265498987278"
"421010104003"," 39.9662896432335","-75.2192909160383"
"421010158003"," 39.9722977751466","-75.1269417251217"
"421010165002"," 39.990497912579","-75.1512548031434"
"421010209003"," 40.0163680807701","-75.2100720123584"
"421010219001"," 40.0509674413421","-75.243664802561"
"421010355001"," 40.0925401189239","-75.0222966769221"
"421010272002"," 40.0458887996393","-75.1154787889245"
"421010361003"," 40.0942432933896","-74.9860180076118"
"421010351002"," 40.0465206088849","-74.9834682552374"
"421010348011"," 40.0540553546509","-75.0147770569163"
"421010340001"," 40.0739072007259","-75.0712164114397"
"421010008031"," 39.949688143137","-75.1767860651842"
"421010356013"," 40.0963910774296","-75.0438748954498"
"421010015002"," 39.942164124345","-75.1612373066109"
"421010024003"," 39.9374856467389","-75.1593412312783"
"421010023002"," 39.9344080971506","-75.1625964614829"
"421010063004"," 39.919663387216","-75.241987574445"
"421010067007"," 39.9275222961634","-75.2229651233495"
"421010084001"," 39.9558765994239","-75.2335083006678"
"421010091003"," 39.9596862831011","-75.2006319558614"
"421010094004"," 39.96425856683","-75.2342539697353"
"421010111005"," 39.974966485345","-75.2237926027266"
"421010113002"," 39.9782570934978","-75.2322329674193"
"421010120002"," 39.9965523310217","-75.2302984494395"
"421010131001"," 39.9656448148338","-75.1508976706785"
"421010132002"," 39.9660133609774","-75.1581761630695"
"421010202005"," 40.0116631722636","-75.1587951527696"
"421010241001"," 40.0332724448759","-75.1759225562247"
"421010264005"," 40.0620781778218","-75.1654113415936"
"421010268004"," 40.0503069828021","-75.140311715092"
"421010278004"," 40.0467291907445","-75.1466625577161"
"421010285001"," 40.0287163473221","-75.1337364495265"
"421010318001"," 40.0325254648677","-75.0753097864689"
"421010332002"," 40.0435689619617","-75.0429410992746"
"421010325004"," 40.022911509776","-75.043611171804"
"421010348023"," 40.0620911506419","-75.0113175672873"
"421010367002"," 39.963887638017","-75.1454696076948"
"421010036001"," 39.9287176678188","-75.1894874082521"
"421010072001"," 39.9422281796216","-75.2342090829646"
"421010136011"," 39.968644695869","-75.1767755590458"
"421010138002"," 39.9751180078277","-75.1775886944182"
"421010145002"," 39.9745056055041","-75.1479234381486"
"421010153004"," 39.9826216813917","-75.16224887662"
"421010149006"," 39.9825132367621","-75.1858689078263"
"421010163004"," 39.9868093215468","-75.135330288488"
"421010163002"," 39.9899553151643","-75.1359537631935"
"421010202001"," 40.0049345706995","-75.1620473467865"
"421010137001"," 39.9764682707135","-75.1833653430078"
"421010142001"," 39.9679193011812","-75.1454838631147"
"421010111001"," 39.9770499382993","-75.2189620938139"
"421010112005"," 39.974667331168","-75.2370329356522"
"421010114004"," 39.9771730360639","-75.2425764813211"
"421010114005"," 39.9785815095856","-75.2446025746338"
"421010118005"," 39.9868053508438","-75.2415593898592"
"421010119002"," 39.9857332417061","-75.2283475602393"
"421010125003"," 39.9618966942855","-75.1773213085134"
"421010135003"," 39.9705251322076","-75.1718421806531"
"421010006001"," 39.9494080729153","-75.1584635558032"
"421010009022"," 39.9474034340992","-75.1584399944389"
"421010011022"," 39.9449689324656","-75.1581612816754"
"421010012012"," 39.947815569255","-75.1773220452577"
"421010012023"," 39.945595687997","-75.1732748609376"
"421010013002"," 39.94254966591","-75.1791942819212"
"421010021002"," 39.9370636041343","-75.1756600868532"
"421010022002"," 39.9351267416729","-75.1698107722452"
"421010027024"," 39.9257292433278","-75.151145390959"
"421010028024"," 39.929431261323","-75.1626662914073"
"421010028011"," 39.928971031417","-75.1568324225764"
"421010030023"," 39.9330389725361","-75.1735766545987"
"421010031002"," 39.9314039230465","-75.175551257305"
"421010032005"," 39.9315823529778","-75.1866728481441"
"421010033001"," 39.933363455151","-75.1907401319807"
"421010036002"," 39.9308260770286","-75.1969400496319"
"421010037021"," 39.924602781815","-75.1796129924577"
"421010362024"," 40.0874034774272","-74.9753818984913"
"421010039012"," 39.9221044220231","-75.1718957554571"
"421010040014"," 39.9252186973505","-75.1674488886371"
"421010146003"," 39.9732576850012","-75.1544034528"
"421010149002"," 39.9811427179205","-75.1764628080673"
"421010151023"," 39.9881110179123","-75.1814269687407"
"421010151011"," 39.9854209649274","-75.186085140129"
"421010153002"," 39.9844819864006","-75.1607615205355"
"421010160006"," 39.9760617455637","-75.1226756508348"
"421010160004"," 39.9819339559742","-75.1230045580749"
"421010162003"," 39.9837052956999","-75.1362705938424"
"421010165003"," 39.9880071155537","-75.1482551257345"
"421010167011"," 39.992357154727","-75.1606604074889"
"421010168002"," 39.9934999593908","-75.1696913896535"
"421010169021"," 39.9957425031477","-75.1807931525514"
"421010171002"," 40.0022822696562","-75.1705055990763"
"421010172012"," 39.9967214448141","-75.169786171484"
"421010175005"," 39.9978579078089","-75.1421473829905"
"421010177025"," 39.9977737826916","-75.1233320434797"
"421010177022"," 39.9935456699962","-75.1214709234593"
"421010178003"," 39.9912532185219","-75.1145950644504"
"421010178002"," 39.9924033123764","-75.1118074440266"
"421010215003"," 40.0350655562981","-75.2244125585869"
"421010217003"," 40.0421882600745","-75.2218252774074"
"421010236002"," 40.0414791950731","-75.1919060123053"
"421010238004"," 40.0367067637691","-75.1840849672006"
"421010238005"," 40.0400059988536","-75.1861579120103"
"421010242004"," 40.0261641231045","-75.1694618596073"
"421010243001"," 40.0240990512331","-75.1753881787023"
"421010245003"," 40.0365185413021","-75.1611027104075"
"421010247003"," 40.0380684986716","-75.166333302186"
"421010180023"," 39.9842363341728","-75.1084239014434"
"421010183002"," 39.9986325759691","-75.0718366693811"
"421010188006"," 39.9965447483897","-75.109362494385"
"421010190001"," 40.0075555286451","-75.1011924929317"
"421010191003"," 40.0079079105145","-75.1044680863535"
"421010192003"," 39.9992065160096","-75.1145964728006"
"421010197006"," 40.0179893803677","-75.1397891420773"
"421010198004"," 40.0107056847003","-75.1392221037193"
"421010201013"," 40.0012850787553","-75.1562618043572"
"421010201022"," 40.0087731329016","-75.1538056850807"
"421010204001"," 40.0214118154688","-75.1565035520779"
"421010207001"," 40.0157526710865","-75.1935921509361"
"421010209002"," 40.0184322571281","-75.2054143439423"
"421010213001"," 40.0349731225798","-75.2193735913549"
"421010248001"," 40.0482432896891","-75.1646980251041"
"421010249001"," 40.0537534319942","-75.1594072578486"
"421010253005"," 40.0555404376242","-75.1817222525817"
"421010254002"," 40.0575391530637","-75.1770120668557"
"421010255001"," 40.0637144982896","-75.1852930510103"
"421010259001"," 40.0803375390936","-75.1727745308335"
"421010259006"," 40.0829958196652","-75.1753191837102"
"421010262001"," 40.0678477971339","-75.1647033290559"
"421010263021"," 40.0691637201749","-75.1542145302153"
"421010264006"," 40.0653380048302","-75.1637685985761"
"421010264002"," 40.0587002825445","-75.1602094510475"
"421010264004"," 40.0625969425127","-75.1608943440094"
"421010266002"," 40.065063184522","-75.1464095962048"
"421010266005"," 40.0638650240901","-75.1494262772246"
"421010267003"," 40.0519459570088","-75.1468728130062"
"421010269001"," 40.0541538402234","-75.1285225994643"
"421010041021"," 39.9190631574442","-75.1582078505022"
"421010042012"," 39.9209184404222","-75.1527588586516"
"421010037012"," 39.9262279044405","-75.177484752227"
"421010055002"," 39.9091032892507","-75.2450434439313"
"421010060002"," 39.9094829566087","-75.2341429574087"
"421010063002"," 39.9239448995315","-75.2354846373047"
"421010065001"," 39.9337803587128","-75.2299102950066"
"421010066003"," 39.9287126401049","-75.2337286856495"
"421010067001"," 39.9238402834953","-75.2205323551879"
"421010067003"," 39.9215870988513","-75.2273840917412"
"421010071012"," 39.9378641511374","-75.225417933647"
"421010072006"," 39.945269385884","-75.2363072306288"
"421010073001"," 39.9433301101273","-75.2201357341504"
"421010077001"," 39.9481312713069","-75.2086930026991"
"421010078003"," 39.9463811965378","-75.2203504305016"
"421010080003"," 39.9488670246617","-75.2291992493994"
"421010081021"," 39.9509460757113","-75.2369852455293"
"421010082007"," 39.9505429289361","-75.2462240969302"
"421010082003"," 39.9470595693037","-75.2418465038478"
"421010083012"," 39.9579616800444","-75.2456819952153"
"421010084002"," 39.9578229024191","-75.2336046090378"
"421010085002"," 39.9565187293916","-75.223573311695"
"421010086022"," 39.9557494320434","-75.2174900154986"
"421010088012"," 39.9555052602292","-75.1981105960811"
"421010090004"," 39.9572943775206","-75.1914514615437"
"421010094003"," 39.9619437903991","-75.2345584216818"
"421010098012"," 39.9770975077568","-75.2674311836279"
"421010101007"," 39.9725649613845","-75.243405507935"
"421010104002"," 39.9692324974366","-75.2189351736195"
"421010105001"," 39.9658952267046","-75.2150132566677"
"421010108002"," 39.9665478301817","-75.2004433781023"
"421010110003"," 39.9742411079451","-75.2070953584823"
"421010338003"," 40.0600310751545","-75.0757675115626"
"421010339001"," 40.0675792372524","-75.0815258385509"
"421010341002"," 40.0750419984783","-75.077117104727"
"421010346001"," 40.0722312798089","-75.0246092331523"
"421010348022"," 40.0639120627874","-75.0143835956188"
"421010349004"," 40.0417005529464","-75.018409540395"
"421010352003"," 40.0544701650773","-74.999459853255"
"421010356022"," 40.1070929098022","-75.0441802380165"
"421010358002"," 40.1246792657106","-75.027751343611"
"421010347021"," 40.0615222953519","-75.0261060045332"
"421010363021"," 40.0948245495943","-74.9784303493836"
"421010292001"," 40.0267090429042","-75.1088888486425"
"421010358003"," 40.1191780114052","-75.0301422558044"
"421010083024"," 39.9546153928316","-75.2412823735754"
"421010273002"," 40.0345947539808","-75.1206653056557"
"421010274013"," 40.0344496213671","-75.1294705512455"
"421010274023"," 40.0373492314798","-75.1255005418461"
"421010275003"," 40.0349224639716","-75.1329128244658"
"421010275001"," 40.043550484865","-75.1320238284337"
"421010277003"," 40.0505112439188","-75.151812425456"
"421010279012"," 40.0449713244657","-75.1518768739815"
"421010280001"," 40.0235251814061","-75.1554533797395"
"421010283002"," 40.0269015565467","-75.1414865582306"
"421010286005"," 40.0310298565384","-75.1265118814579"
"421010289024"," 40.0243879570129","-75.1186659917675"
"421010289013"," 40.019591903655","-75.114666962619"
"421010298002"," 40.016170768745","-75.0651281831852"
"421010300007"," 40.0191424907755","-75.0801051119249"
"421010301001"," 40.0207302575845","-75.0840417352274"
"421010302002"," 40.0275596952174","-75.080449899327"
"421010390003"," 40.0342386178386","-75.088741532063"
"421010305021"," 40.0463571925331","-75.1020371141398"
"421010306003"," 40.0485303923557","-75.0951202809991"
"421010307001"," 40.058243085454","-75.0867379799761"
"421010308001"," 40.0564171625269","-75.0823054505844"
"421010310007"," 40.0514172823788","-75.0757733103047"
"421010311021"," 40.0389149991977","-75.0838757751483"
"421010313004"," 40.0407300093689","-75.0746086695278"
"421010313006"," 40.0408795101561","-75.069741063307"
"421010314021"," 40.0431904771559","-75.057741323333"
"421010315012"," 40.0354625949191","-75.0470085199981"
"421010316001"," 40.0347096607487","-75.0578335159214"
"421010317003"," 40.0286477861405","-75.063858482671"
"421010319002"," 40.0219173435874","-75.0605002052687"
"421010320002"," 40.0265540158157","-75.0536988134434"
"421010321002"," 40.0175621747136","-75.0566105250945"
"421010325002"," 40.0257917093847","-75.047913091025"
"421010326005"," 40.0294871542095","-75.0365063983475"
"421010329004"," 40.0364876159993","-75.0287978636445"
"421010330003"," 40.0368068923128","-75.0368809490004"
"421010331022"," 40.0435759821314","-75.0278411930026"
"421010333002"," 40.0531316740455","-75.0436857445849"
"421010336003"," 40.0593278539947","-75.06250161297"
"421010338001"," 40.0641370556132","-75.0684225832171"
"421010112003"," 39.9720482428754","-75.2331831291966"
"421010030013"," 39.9284561418484","-75.1721523531808"
"421010143002"," 39.9698605779868","-75.1278392415475"
"421010220001"," 40.0591442519547","-75.2501038364354"
"421010214004"," 40.0295188587756","-75.2262645161908"
"421010172021"," 40.0001443703988","-75.172620233931"
"421010365012"," 40.132345971975","-75.016614611285"
"421010384002"," 40.0659077190946","-75.2360596356109"
"421010168005"," 39.9950317262686","-75.1693428352183"
"421010331012"," 40.0387106071529","-75.0382747373701"
"421010178004"," 39.9900417124657","-75.1167268752642"
"421010016002"," 39.9399159061815","-75.1461065597653"
"421010037013"," 39.9270895977979","-75.1810158747568"
"421010030024"," 39.931401595231","-75.1706665083225"
"421010259005"," 40.0813377151679","-75.1769413688787"
"421010083022"," 39.9598680556675","-75.241197079601"
"421010071011"," 39.9363689833543","-75.2275404867488"
"421010270002"," 40.0495185464842","-75.1349386224589"
"421010175001"," 39.9981494205002","-75.1449934433297"
"421010165001"," 39.992663520604","-75.1509853881369"
"421010042023"," 39.9178017034652","-75.1534315323418"
"421010188004"," 39.99532907539","-75.1060261858039"
"421010042014"," 39.9233537944417","-75.1522273767206"
"421010024002"," 39.9339162752418","-75.1560807795139"
"421010362012"," 40.0853537530984","-74.9843844396847"
"421010111003"," 39.972243216607","-75.2259180363779"
"421010169012"," 39.9913940541455","-75.1749464406732"
"421010281003"," 40.0262674443733","-75.1489324593487"
"421010288002"," 40.0219013333994","-75.1212789461867"
"421010356012"," 40.1008084593037","-75.0360173259784"
"421010284004"," 40.0217647473012","-75.1386193686497"
"421010039023"," 39.9137628423653","-75.174862876649"
"421010168006"," 39.9929061621092","-75.1657124860646"
"421010098023"," 39.9761547237708","-75.2707940684064"
"421010176015"," 39.9939417876292","-75.1365122904655"
"421010309002"," 40.0417765069739","-75.0845311224942"
"421010133001"," 39.964658652306","-75.1635677033853"
"421010169023"," 39.9931487638317","-75.1829525922047"
"421010135002"," 39.9694140130682","-75.1703351254578"
"421010178007"," 39.9905369662552","-75.1213995253851"
"421010238003"," 40.0360550223942","-75.1795686152421"
"421010270001"," 40.0489173503758","-75.1296332937849"
"421010305013"," 40.0419335448385","-75.1014799142157"
"421010334001"," 40.0582254467527","-75.0480853083127"
"421010277006"," 40.0525277626236","-75.1565731933827"
"421010244001"," 40.0228058879176","-75.1651432407412"
"421010180013"," 39.981825205952","-75.1134337958023"
"421010078004"," 39.9471741912371","-75.2179693437333"
"421010320007"," 40.0297525225206","-75.0534556274959"
"421010245002"," 40.0306614488235","-75.1602205176375"
"421010330007"," 40.0347266587265","-75.0350108932323"
"421010305022"," 40.0473851512939","-75.1052066683742"
"421010065003"," 39.9354012809527","-75.2308745724926"
"421010167021"," 39.9898323038455","-75.1591895205188"
"421010069001"," 39.9306277459723","-75.2128109358195"
"421010179001"," 39.9866601033032","-75.1142533461451"
"421010363032"," 40.1000064726095","-74.97328558662"
"421010336001"," 40.0622008587653","-75.0545920799004"
"421010086023"," 39.9572887139628","-75.2203727917145"
"421010103002"," 39.9662606497561","-75.2251725083106"
"421010335003"," 40.0559597291678","-75.069223983418"
"421010175002"," 39.9968328014033","-75.1401747870656"
"421010093003"," 39.9604342297395","-75.2220008330449"
"421010118001"," 39.9898714236558","-75.2354524596061"
"421010326003"," 40.0320143174128","-75.0409803872435"
"421010063001"," 39.9251648251367","-75.2349791853512"
"421010137004"," 39.9742418254624","-75.1835494738741"
"421010074002"," 39.9415982837937","-75.2117587432731"
"421010134022"," 39.9662253486648","-75.1671294018937"
"421010326006"," 40.0279545618782","-75.0394404972226"
"421010093001"," 39.963488591022","-75.2218354642262"
"421010315013"," 40.0338268074149","-75.0509803184807"
"421010360001"," 40.1047150626623","-75.0104620598531"
"421010151022"," 39.9848565853","-75.1815334372243"
"421010101003"," 39.9741164995939","-75.2420027099706"
"421010087022"," 39.951031092664","-75.2075977209651"
"421010090002"," 39.9597595371725","-75.1914981324925"
"421010071024"," 39.9423834580494","-75.2286302006534"
"421010008042"," 39.948488172226","-75.1653481154211"
"421010298004"," 40.0131310925153","-75.0662585751988"
"421010259004"," 40.0795821169141","-75.1792378401126"
"421010313001"," 40.0398314396383","-75.0678105652092"
"421010114003"," 39.9774512138836","-75.2400704232511"
"421010301002"," 40.0180763954587","-75.0867436436157"
"421010202003"," 40.0083153224772","-75.1595970877526"
"421010008032"," 39.9494744145591","-75.1750306808779"
"421010166002"," 39.9876847233629","-75.1548334388476"
"421010096004"," 39.9648506362326","-75.2446979358342"
"421010348021"," 40.0664614885513","-75.0167832663568"
"421010347013"," 40.0700824540192","-75.0361317101192"
"421010268002"," 40.0556566639163","-75.1388162738574"
"421010198005"," 40.0112723869198","-75.141039573459"
"421010094001"," 39.9639521758874","-75.2312221374284"
"421010001002"," 39.9534220670313","-75.1473415241348"
"421010031006"," 39.9334911080653","-75.1803119295376"
"421010195011"," 40.0008648976297","-75.1350063020929"
"421010352002"," 40.0509836120494","-74.9938605608362"
"421010145001"," 39.976938124452","-75.1486949049732"
"421010178005"," 39.9928322642134","-75.1170610645012"
"421010291003"," 40.0321885823681","-75.1050771092076"
"421010334003"," 40.0583961877679","-75.0526021189918"
"421010119003"," 39.9816050317287","-75.2267728915405"
"421010283007"," 40.0280981997156","-75.1459322311284"
"421010246003"," 40.0389951247809","-75.1744141786922"
"421010118002"," 39.9872823806009","-75.2348930298098"
"421010156002"," 39.9806460815737","-75.1425832682889"
"421010342001"," 40.0816156672154","-75.0746369646958"
"421010136024"," 39.9709704682929","-75.1754111839607"
"421010283001"," 40.0299204685132","-75.1408220020493"
"421010038002"," 39.917700595697","-75.184081922887"
"421010103001"," 39.9688999906656","-75.2256260996735"
"421010231001"," 40.0665804661408","-75.2029134908286"
"421010002001"," 39.9553929803713","-75.1569142166679"
"421010007001"," 39.9514589735983","-75.1750028999083"
