FacilityID,Facility,ProgramID,ActvityTypeCategory,ActivityType,Gender,AgeLow,AgeHigh,AttendanceWeekDate,RegisteredIndividualsCount,UniqueIndividualCount,ProgramScheduleID,DateFrom,DateTo,weekday,AttendenceRealDate,PPR_Properties_ObjectID,PUBLIC_NAME,PARENT_NAME,NESTED,OFFICIAL_NAME,LABEL,ALIAS,DPP_ASSET_ID,ADDRESS_911,ZIP_CODE,ADDRESS_BRT,ALIAS_ADDRESS,ACREAGE,PROPERTY_CLASSIFICATION,PPR_USE,PPR_DISTRICT,PPR_OPS_DISTRICT,COUNCIL_DISTRICT,POLICE_DISTRICT,CITY_SCALE_MAPS,LOCAL_SCALE_MAPS,PROGRAM_SITES,COMMENTS,NAME,ServiceAreaID,PPR_DIST
{DB020C50-0F13-4A29-96CE-C4E77B575ED0},Laura Sims,"1074",Athletic,Hockey,M/F,"6","18",2021/10/25,"93","0","8818",2021/10/18,2022/06/01,Friday,2021/10/29,"136",Johnny Sample Recreation Center,Cobbs Creek Park,Y,Johnny Sample Recreation Center,Sample,Cobbs Creek Recreation Center and Pool,"1836",250 S 63RD ST,"19139",12 COBBS CREEK PKWY,"63rd & Spruce; 280 Cobbs Creek Parkway;12 COBBS CREEK PKWY",9.78530743,NEIGHBORHOOD_PARK,RECREATION_SITE,"8","8","3","18",Y,Y,Y,"ADDRESS_BRT comes from a bigger parcel; includes the Laura Sims Skate House",Cobbs Creek Area,8B,"8"
{DB020C50-0F13-4A29-96CE-C4E77B575ED0},Laura Sims,"1074",Athletic,Hockey,M/F,"6","18",2021/10/25,"93","0","8817",2021/10/18,2022/06/01,Tuesday,2021/10/26,"136",Johnny Sample Recreation Center,Cobbs Creek Park,Y,Johnny Sample Recreation Center,Sample,Cobbs Creek Recreation Center and Pool,"1836",250 S 63RD ST,"19139",12 COBBS CREEK PKWY,"63rd & Spruce; 280 Cobbs Creek Parkway;12 COBBS CREEK PKWY",9.78530743,NEIGHBORHOOD_PARK,RECREATION_SITE,"8","8","3","18",Y,Y,Y,"ADDRESS_BRT comes from a bigger parcel; includes the Laura Sims Skate House",Cobbs Creek Area,8B,"8"
{DB020C50-0F13-4A29-96CE-C4E77B575ED0},Laura Sims,"1074",Athletic,Hockey,M/F,"6","18",2021/10/25,"93","0","8819",2021/10/23,2022/06/01,Sunday,2021/10/31,"136",Johnny Sample Recreation Center,Cobbs Creek Park,Y,Johnny Sample Recreation Center,Sample,Cobbs Creek Recreation Center and Pool,"1836",250 S 63RD ST,"19139",12 COBBS CREEK PKWY,"63rd & Spruce; 280 Cobbs Creek Parkway;12 COBBS CREEK PKWY",9.78530743,NEIGHBORHOOD_PARK,RECREATION_SITE,"8","8","3","18",Y,Y,Y,"ADDRESS_BRT comes from a bigger parcel; includes the Laura Sims Skate House",Cobbs Creek Area,8B,"8"
{DB020C50-0F13-4A29-96CE-C4E77B575ED0},Laura Sims,"1074",Athletic,Hockey,M/F,"6","18",2021/10/25,"93","0","8816",2021/10/18,2022/06/01,Monday,2021/10/25,"136",Johnny Sample Recreation Center,Cobbs Creek Park,Y,Johnny Sample Recreation Center,Sample,Cobbs Creek Recreation Center and Pool,"1836",250 S 63RD ST,"19139",12 COBBS CREEK PKWY,"63rd & Spruce; 280 Cobbs Creek Parkway;12 COBBS CREEK PKWY",9.78530743,NEIGHBORHOOD_PARK,RECREATION_SITE,"8","8","3","18",Y,Y,Y,"ADDRESS_BRT comes from a bigger parcel; includes the Laura Sims Skate House",Cobbs Creek Area,8B,"8"
{DB020C50-0F13-4A29-96CE-C4E77B575ED0},Laura Sims,"2315",Athletic,"Hockey, Ice",M,"10","18",2021/10/25,"3","0","8822",2021/10/23,2022/02/28,Saturday,2021/10/30,"136",Johnny Sample Recreation Center,Cobbs Creek Park,Y,Johnny Sample Recreation Center,Sample,Cobbs Creek Recreation Center and Pool,"1836",250 S 63RD ST,"19139",12 COBBS CREEK PKWY,"63rd & Spruce; 280 Cobbs Creek Parkway;12 COBBS CREEK PKWY",9.78530743,NEIGHBORHOOD_PARK,RECREATION_SITE,"8","8","3","18",Y,Y,Y,"ADDRESS_BRT comes from a bigger parcel; includes the Laura Sims Skate House",Cobbs Creek Area,8B,"8"
{DB020C50-0F13-4A29-96CE-C4E77B575ED0},Laura Sims,"2318",Athletic,"Hockey, Ice",M/F,"18","99",2021/10/25,"2","0","8821",2021/10/18,2022/06/01,Tuesday,2021/10/26,"136",Johnny Sample Recreation Center,Cobbs Creek Park,Y,Johnny Sample Recreation Center,Sample,Cobbs Creek Recreation Center and Pool,"1836",250 S 63RD ST,"19139",12 COBBS CREEK PKWY,"63rd & Spruce; 280 Cobbs Creek Parkway;12 COBBS CREEK PKWY",9.78530743,NEIGHBORHOOD_PARK,RECREATION_SITE,"8","8","3","18",Y,Y,Y,"ADDRESS_BRT comes from a bigger parcel; includes the Laura Sims Skate House",Cobbs Creek Area,8B,"8"
{9D68AC8D-CF45-49EC-81E3-022EF3203A04},Eastwick Regional Playground,"4805",Other,Games,M/F,"6","17",2021/11/22,"11","7","8520",2021/10/08,2022/10/07,Friday,2021/11/26,"15",Eastwick Regional Playground,Eastwick Regional Playground,N,Eastwick Regional Playground,Eastwick Regional,,"499",7899 MERCURY PL,"19153",2500 S 77TH ST,"80TH and MARS PL;2500 S 77TH ST",23.14650897,NEIGHBORHOOD_PARK,RECREATION_SITE,"9","8","2","12",Y,Y,Y,,J Finnegan Area,9B,"9"
{9D68AC8D-CF45-49EC-81E3-022EF3203A04},Eastwick Regional Playground,"3126",Athletic,Martial Arts,M/F,"5","100",2021/11/22,"20","11","8618",2021/10/01,2022/10/01,Monday,2021/11/22,"15",Eastwick Regional Playground,Eastwick Regional Playground,N,Eastwick Regional Playground,Eastwick Regional,,"499",7899 MERCURY PL,"19153",2500 S 77TH ST,"80TH and MARS PL;2500 S 77TH ST",23.14650897,NEIGHBORHOOD_PARK,RECREATION_SITE,"9","8","2","12",Y,Y,Y,,J Finnegan Area,9B,"9"
{9D68AC8D-CF45-49EC-81E3-022EF3203A04},Eastwick Regional Playground,"639",Other,Older Adults,M/F,"20","90",2021/11/22,"10","1","8619",2021/10/08,2022/10/08,Friday,2021/11/26,"15",Eastwick Regional Playground,Eastwick Regional Playground,N,Eastwick Regional Playground,Eastwick Regional,,"499",7899 MERCURY PL,"19153",2500 S 77TH ST,"80TH and MARS PL;2500 S 77TH ST",23.14650897,NEIGHBORHOOD_PARK,RECREATION_SITE,"9","8","2","12",Y,Y,Y,,J Finnegan Area,9B,"9"
{9D68AC8D-CF45-49EC-81E3-022EF3203A04},Eastwick Regional Playground,"633",Athletic,Zumba Fitness,M/F,"10","90",2021/11/22,"5","4","8699",2021/10/05,2022/10/04,Tuesday,2021/11/23,"15",Eastwick Regional Playground,Eastwick Regional Playground,N,Eastwick Regional Playground,Eastwick Regional,,"499",7899 MERCURY PL,"19153",2500 S 77TH ST,"80TH and MARS PL;2500 S 77TH ST",23.14650897,NEIGHBORHOOD_PARK,RECREATION_SITE,"9","8","2","12",Y,Y,Y,,J Finnegan Area,9B,"9"
{9D68AC8D-CF45-49EC-81E3-022EF3203A04},Eastwick Regional Playground,"115",Other,Older Adults,M/F,"25","100",2021/11/22,"20","10","8698",2021/10/05,2022/10/04,Tuesday,2021/11/23,"15",Eastwick Regional Playground,Eastwick Regional Playground,N,Eastwick Regional Playground,Eastwick Regional,,"499",7899 MERCURY PL,"19153",2500 S 77TH ST,"80TH and MARS PL;2500 S 77TH ST",23.14650897,NEIGHBORHOOD_PARK,RECREATION_SITE,"9","8","2","12",Y,Y,Y,,J Finnegan Area,9B,"9"
{9D68AC8D-CF45-49EC-81E3-022EF3203A04},Eastwick Regional Playground,"4852",Cultural,Art,M/F,"18","99",2021/11/22,"4","1","8621",2021/10/08,2022/10/07,Monday,2021/11/22,"15",Eastwick Regional Playground,Eastwick Regional Playground,N,Eastwick Regional Playground,Eastwick Regional,,"499",7899 MERCURY PL,"19153",2500 S 77TH ST,"80TH and MARS PL;2500 S 77TH ST",23.14650897,NEIGHBORHOOD_PARK,RECREATION_SITE,"9","8","2","12",Y,Y,Y,,J Finnegan Area,9B,"9"
{9D68AC8D-CF45-49EC-81E3-022EF3203A04},Eastwick Regional Playground,"4851",Cultural,Art,M/F,"18","99",2021/11/22,"4","1","8620",2021/10/08,2022/10/08,Monday,2021/11/22,"15",Eastwick Regional Playground,Eastwick Regional Playground,N,Eastwick Regional Playground,Eastwick Regional,,"499",7899 MERCURY PL,"19153",2500 S 77TH ST,"80TH and MARS PL;2500 S 77TH ST",23.14650897,NEIGHBORHOOD_PARK,RECREATION_SITE,"9","8","2","12",Y,Y,Y,,J Finnegan Area,9B,"9"
{9D68AC8D-CF45-49EC-81E3-022EF3203A04},Eastwick Regional Playground,"1360",Educational,Educational,M/F,"16","90",2021/11/22,"5","3","8697",2021/10/11,2022/10/17,Monday,2021/11/22,"15",Eastwick Regional Playground,Eastwick Regional Playground,N,Eastwick Regional Playground,Eastwick Regional,,"499",7899 MERCURY PL,"19153",2500 S 77TH ST,"80TH and MARS PL;2500 S 77TH ST",23.14650897,NEIGHBORHOOD_PARK,RECREATION_SITE,"9","8","2","12",Y,Y,Y,,J Finnegan Area,9B,"9"
{13600B8B-AB62-4A39-95CF-5F31C6942010},Thomas B. Smith Recreation Center,"4846",Other,Other,M/F,"14","99",2021/11/15,"0","0","8612",2021/10/07,2022/10/06,Thursday,2021/11/18,"139",Thomas B Smith Recreation Center,Thomas B Smith Recreation Center,N,Thomas B. Smith Recreation Center,Smith ,Wilson Park,"502",2200 S 24TH ST,"19145","2100 S 24TH ST, 2200 S 24TH ST","2100 S 24TH ST, 24th & Jackson",7.59075496,NEIGHBORHOOD_PARK,RECREATION_SITE,"9","7","2","1",Y,Y,Y,,Vare Area,9A,"9"
{13600B8B-AB62-4A39-95CF-5F31C6942010},Thomas B. Smith Recreation Center,"4821",Cultural,Art,M/F,"10","16",2021/11/15,"4","1","8716",2021/10/16,2021/12/18,Saturday,2021/11/20,"139",Thomas B Smith Recreation Center,Thomas B Smith Recreation Center,N,Thomas B. Smith Recreation Center,Smith ,Wilson Park,"502",2200 S 24TH ST,"19145","2100 S 24TH ST, 2200 S 24TH ST","2100 S 24TH ST, 24th & Jackson",7.59075496,NEIGHBORHOOD_PARK,RECREATION_SITE,"9","7","2","1",Y,Y,Y,,Vare Area,9A,"9"
{13600B8B-AB62-4A39-95CF-5F31C6942010},Thomas B. Smith Recreation Center,"4821",Cultural,Art,M/F,"10","16",2021/11/15,"4","1","8557",2021/10/15,2021/12/20,Friday,2021/11/19,"139",Thomas B Smith Recreation Center,Thomas B Smith Recreation Center,N,Thomas B. Smith Recreation Center,Smith ,Wilson Park,"502",2200 S 24TH ST,"19145","2100 S 24TH ST, 2200 S 24TH ST","2100 S 24TH ST, 24th & Jackson",7.59075496,NEIGHBORHOOD_PARK,RECREATION_SITE,"9","7","2","1",Y,Y,Y,,Vare Area,9A,"9"
{13600B8B-AB62-4A39-95CF-5F31C6942010},Thomas B. Smith Recreation Center,"4845",Athletic,Ultimate Frisbee,M/F,"8","16",2021/11/15,"15","9","8611",2021/10/07,2021/11/18,Tuesday,2021/11/16,"139",Thomas B Smith Recreation Center,Thomas B Smith Recreation Center,N,Thomas B. Smith Recreation Center,Smith ,Wilson Park,"502",2200 S 24TH ST,"19145","2100 S 24TH ST, 2200 S 24TH ST","2100 S 24TH ST, 24th & Jackson",7.59075496,NEIGHBORHOOD_PARK,RECREATION_SITE,"9","7","2","1",Y,Y,Y,,Vare Area,9A,"9"
{13600B8B-AB62-4A39-95CF-5F31C6942010},Thomas B. Smith Recreation Center,"2955",Educational,Cooking,M/F,"8","13",2021/11/15,"13","9","8624",2021/10/02,2022/06/04,Saturday,2021/11/20,"139",Thomas B Smith Recreation Center,Thomas B Smith Recreation Center,N,Thomas B. Smith Recreation Center,Smith ,Wilson Park,"502",2200 S 24TH ST,"19145","2100 S 24TH ST, 2200 S 24TH ST","2100 S 24TH ST, 24th & Jackson",7.59075496,NEIGHBORHOOD_PARK,RECREATION_SITE,"9","7","2","1",Y,Y,Y,,Vare Area,9A,"9"
{13600B8B-AB62-4A39-95CF-5F31C6942010},Thomas B. Smith Recreation Center,"4758",After School,After School,M/F,"6","12",2021/11/15,"12","12","8379",2021/09/13,2022/06/10,Monday,2021/11/15,"139",Thomas B Smith Recreation Center,Thomas B Smith Recreation Center,N,Thomas B. Smith Recreation Center,Smith ,Wilson Park,"502",2200 S 24TH ST,"19145","2100 S 24TH ST, 2200 S 24TH ST","2100 S 24TH ST, 24th & Jackson",7.59075496,NEIGHBORHOOD_PARK,RECREATION_SITE,"9","7","2","1",Y,Y,Y,,Vare Area,9A,"9"
{F7465F8D-CF0C-4DB7-9074-81CC00BD16B8},Marian Anderson Recreation Center,"4733",Athletic,Soccer,M/F,"6","10",2021/11/15,"100","82","8236",2021/09/09,2021/11/24,Thursday,2021/11/18,"225",Marian Anderson Recreation Center,Marian Anderson Recreation Center,N,Marian Anderson Recreation Center,M Anderson,,"1901",776 S 17TH ST,"19146",740 S 17TH ST,"740 S 17TH ST, 740-44 S 17TH ST",3.36090347,NEIGHBORHOOD_PARK,RECREATION_SITE,"7","7","2","17",Y,Y,Y,,M Anderson Area,7C,"7"
{F7465F8D-CF0C-4DB7-9074-81CC00BD16B8},Marian Anderson Recreation Center,"4733",Athletic,Soccer,M/F,"6","10",2021/11/15,"100","82","8236",2021/09/09,2021/11/24,Thursday,2021/11/18,"225",Marian Anderson Recreation Center,Marian Anderson Recreation Center,N,Marian Anderson Recreation Center,M Anderson,,"1901",776 S 17TH ST,"19146",740 S 17TH ST,"740 S 17TH ST, 740-44 S 17TH ST",3.36090347,NEIGHBORHOOD_PARK,RECREATION_SITE,"7","7","2","17",Y,Y,Y,,M Anderson Area,7C,"7"
{F7465F8D-CF0C-4DB7-9074-81CC00BD16B8},Marian Anderson Recreation Center,"4734",Athletic,Baseball,M/F,"6","10",2021/11/15,"40","33","8237",2021/09/03,2021/11/19,Friday,2021/11/19,"225",Marian Anderson Recreation Center,Marian Anderson Recreation Center,N,Marian Anderson Recreation Center,M Anderson,,"1901",776 S 17TH ST,"19146",740 S 17TH ST,"740 S 17TH ST, 740-44 S 17TH ST",3.36090347,NEIGHBORHOOD_PARK,RECREATION_SITE,"7","7","2","17",Y,Y,Y,,M Anderson Area,7C,"7"
{F7465F8D-CF0C-4DB7-9074-81CC00BD16B8},Marian Anderson Recreation Center,"4731",Athletic,Soccer,M,"7","12",2021/11/15,"40","38","8232",2021/08/23,2021/11/30,Monday,2021/11/15,"225",Marian Anderson Recreation Center,Marian Anderson Recreation Center,N,Marian Anderson Recreation Center,M Anderson,,"1901",776 S 17TH ST,"19146",740 S 17TH ST,"740 S 17TH ST, 740-44 S 17TH ST",3.36090347,NEIGHBORHOOD_PARK,RECREATION_SITE,"7","7","2","17",Y,Y,Y,,M Anderson Area,7C,"7"
{F7465F8D-CF0C-4DB7-9074-81CC00BD16B8},Marian Anderson Recreation Center,"4731",Athletic,Soccer,M,"7","12",2021/11/15,"40","38","8232",2021/08/23,2021/11/30,Monday,2021/11/15,"225",Marian Anderson Recreation Center,Marian Anderson Recreation Center,N,Marian Anderson Recreation Center,M Anderson,,"1901",776 S 17TH ST,"19146",740 S 17TH ST,"740 S 17TH ST, 740-44 S 17TH ST",3.36090347,NEIGHBORHOOD_PARK,RECREATION_SITE,"7","7","2","17",Y,Y,Y,,M Anderson Area,7C,"7"
{F7465F8D-CF0C-4DB7-9074-81CC00BD16B8},Marian Anderson Recreation Center,"4731",Athletic,Soccer,M,"7","12",2021/11/15,"40","38","8233",2021/08/23,2021/11/30,Sunday,2021/11/21,"225",Marian Anderson Recreation Center,Marian Anderson Recreation Center,N,Marian Anderson Recreation Center,M Anderson,,"1901",776 S 17TH ST,"19146",740 S 17TH ST,"740 S 17TH ST, 740-44 S 17TH ST",3.36090347,NEIGHBORHOOD_PARK,RECREATION_SITE,"7","7","2","17",Y,Y,Y,,M Anderson Area,7C,"7"
{F7465F8D-CF0C-4DB7-9074-81CC00BD16B8},Marian Anderson Recreation Center,"4731",Athletic,Soccer,M,"7","12",2021/11/15,"40","38","8233",2021/08/23,2021/11/30,Sunday,2021/11/21,"225",Marian Anderson Recreation Center,Marian Anderson Recreation Center,N,Marian Anderson Recreation Center,M Anderson,,"1901",776 S 17TH ST,"19146",740 S 17TH ST,"740 S 17TH ST, 740-44 S 17TH ST",3.36090347,NEIGHBORHOOD_PARK,RECREATION_SITE,"7","7","2","17",Y,Y,Y,,M Anderson Area,7C,"7"
{9D68AC8D-CF45-49EC-81E3-022EF3203A04},Eastwick Regional Playground,"4805",Other,Games,M/F,"6","17",2021/11/15,"11","9","8520",2021/10/08,2022/10/07,Friday,2021/11/19,"15",Eastwick Regional Playground,Eastwick Regional Playground,N,Eastwick Regional Playground,Eastwick Regional,,"499",7899 MERCURY PL,"19153",2500 S 77TH ST,"80TH and MARS PL;2500 S 77TH ST",23.14650897,NEIGHBORHOOD_PARK,RECREATION_SITE,"9","8","2","12",Y,Y,Y,,J Finnegan Area,9B,"9"
{9D68AC8D-CF45-49EC-81E3-022EF3203A04},Eastwick Regional Playground,"3126",Athletic,Martial Arts,M/F,"5","100",2021/11/15,"20","11","8618",2021/10/01,2022/10/01,Monday,2021/11/15,"15",Eastwick Regional Playground,Eastwick Regional Playground,N,Eastwick Regional Playground,Eastwick Regional,,"499",7899 MERCURY PL,"19153",2500 S 77TH ST,"80TH and MARS PL;2500 S 77TH ST",23.14650897,NEIGHBORHOOD_PARK,RECREATION_SITE,"9","8","2","12",Y,Y,Y,,J Finnegan Area,9B,"9"
{9D68AC8D-CF45-49EC-81E3-022EF3203A04},Eastwick Regional Playground,"639",Other,Older Adults,M/F,"20","90",2021/11/15,"10","5","8619",2021/10/08,2022/10/08,Friday,2021/11/19,"15",Eastwick Regional Playground,Eastwick Regional Playground,N,Eastwick Regional Playground,Eastwick Regional,,"499",7899 MERCURY PL,"19153",2500 S 77TH ST,"80TH and MARS PL;2500 S 77TH ST",23.14650897,NEIGHBORHOOD_PARK,RECREATION_SITE,"9","8","2","12",Y,Y,Y,,J Finnegan Area,9B,"9"
{9D68AC8D-CF45-49EC-81E3-022EF3203A04},Eastwick Regional Playground,"633",Athletic,Zumba Fitness,M/F,"10","90",2021/11/15,"5","5","8699",2021/10/05,2022/10/04,Tuesday,2021/11/16,"15",Eastwick Regional Playground,Eastwick Regional Playground,N,Eastwick Regional Playground,Eastwick Regional,,"499",7899 MERCURY PL,"19153",2500 S 77TH ST,"80TH and MARS PL;2500 S 77TH ST",23.14650897,NEIGHBORHOOD_PARK,RECREATION_SITE,"9","8","2","12",Y,Y,Y,,J Finnegan Area,9B,"9"
{9D68AC8D-CF45-49EC-81E3-022EF3203A04},Eastwick Regional Playground,"115",Other,Older Adults,M/F,"25","100",2021/11/15,"20","12","8698",2021/10/05,2022/10/04,Tuesday,2021/11/16,"15",Eastwick Regional Playground,Eastwick Regional Playground,N,Eastwick Regional Playground,Eastwick Regional,,"499",7899 MERCURY PL,"19153",2500 S 77TH ST,"80TH and MARS PL;2500 S 77TH ST",23.14650897,NEIGHBORHOOD_PARK,RECREATION_SITE,"9","8","2","12",Y,Y,Y,,J Finnegan Area,9B,"9"
{9D68AC8D-CF45-49EC-81E3-022EF3203A04},Eastwick Regional Playground,"4852",Cultural,Art,M/F,"18","99",2021/11/15,"4","4","8621",2021/10/08,2022/10/07,Monday,2021/11/15,"15",Eastwick Regional Playground,Eastwick Regional Playground,N,Eastwick Regional Playground,Eastwick Regional,,"499",7899 MERCURY PL,"19153",2500 S 77TH ST,"80TH and MARS PL;2500 S 77TH ST",23.14650897,NEIGHBORHOOD_PARK,RECREATION_SITE,"9","8","2","12",Y,Y,Y,,J Finnegan Area,9B,"9"
{9D68AC8D-CF45-49EC-81E3-022EF3203A04},Eastwick Regional Playground,"4851",Cultural,Art,M/F,"18","99",2021/11/15,"4","4","8620",2021/10/08,2022/10/08,Monday,2021/11/15,"15",Eastwick Regional Playground,Eastwick Regional Playground,N,Eastwick Regional Playground,Eastwick Regional,,"499",7899 MERCURY PL,"19153",2500 S 77TH ST,"80TH and MARS PL;2500 S 77TH ST",23.14650897,NEIGHBORHOOD_PARK,RECREATION_SITE,"9","8","2","12",Y,Y,Y,,J Finnegan Area,9B,"9"
{9D68AC8D-CF45-49EC-81E3-022EF3203A04},Eastwick Regional Playground,"1360",Educational,Educational,M/F,"16","90",2021/11/15,"5","5","8697",2021/10/11,2022/10/17,Monday,2021/11/15,"15",Eastwick Regional Playground,Eastwick Regional Playground,N,Eastwick Regional Playground,Eastwick Regional,,"499",7899 MERCURY PL,"19153",2500 S 77TH ST,"80TH and MARS PL;2500 S 77TH ST",23.14650897,NEIGHBORHOOD_PARK,RECREATION_SITE,"9","8","2","12",Y,Y,Y,,J Finnegan Area,9B,"9"
{DB020C50-0F13-4A29-96CE-C4E77B575ED0},Laura Sims,"1077",Athletic,Ice Skating,M/F,"2","100",2021/11/08,"31","0","8823",2021/10/23,2022/06/11,Saturday,2021/11/13,"136",Johnny Sample Recreation Center,Cobbs Creek Park,Y,Johnny Sample Recreation Center,Sample,Cobbs Creek Recreation Center and Pool,"1836",250 S 63RD ST,"19139",12 COBBS CREEK PKWY,"63rd & Spruce; 280 Cobbs Creek Parkway;12 COBBS CREEK PKWY",9.78530743,NEIGHBORHOOD_PARK,RECREATION_SITE,"8","8","3","18",Y,Y,Y,"ADDRESS_BRT comes from a bigger parcel; includes the Laura Sims Skate House",Cobbs Creek Area,8B,"8"
{DB020C50-0F13-4A29-96CE-C4E77B575ED0},Laura Sims,"1077",Athletic,Ice Skating,M/F,"2","100",2021/11/08,"31","0","8825",2021/10/27,2022/06/08,Wednesday,2021/11/10,"136",Johnny Sample Recreation Center,Cobbs Creek Park,Y,Johnny Sample Recreation Center,Sample,Cobbs Creek Recreation Center and Pool,"1836",250 S 63RD ST,"19139",12 COBBS CREEK PKWY,"63rd & Spruce; 280 Cobbs Creek Parkway;12 COBBS CREEK PKWY",9.78530743,NEIGHBORHOOD_PARK,RECREATION_SITE,"8","8","3","18",Y,Y,Y,"ADDRESS_BRT comes from a bigger parcel; includes the Laura Sims Skate House",Cobbs Creek Area,8B,"8"
{DB020C50-0F13-4A29-96CE-C4E77B575ED0},Laura Sims,"1077",Athletic,Ice Skating,M/F,"2","100",2021/11/08,"11","0","8823",2021/10/23,2022/06/11,Saturday,2021/11/13,"136",Johnny Sample Recreation Center,Cobbs Creek Park,Y,Johnny Sample Recreation Center,Sample,Cobbs Creek Recreation Center and Pool,"1836",250 S 63RD ST,"19139",12 COBBS CREEK PKWY,"63rd & Spruce; 280 Cobbs Creek Parkway;12 COBBS CREEK PKWY",9.78530743,NEIGHBORHOOD_PARK,RECREATION_SITE,"8","8","3","18",Y,Y,Y,"ADDRESS_BRT comes from a bigger parcel; includes the Laura Sims Skate House",Cobbs Creek Area,8B,"8"
{DB020C50-0F13-4A29-96CE-C4E77B575ED0},Laura Sims,"1077",Athletic,Ice Skating,M/F,"2","100",2021/11/08,"11","0","8825",2021/10/27,2022/06/08,Wednesday,2021/11/10,"136",Johnny Sample Recreation Center,Cobbs Creek Park,Y,Johnny Sample Recreation Center,Sample,Cobbs Creek Recreation Center and Pool,"1836",250 S 63RD ST,"19139",12 COBBS CREEK PKWY,"63rd & Spruce; 280 Cobbs Creek Parkway;12 COBBS CREEK PKWY",9.78530743,NEIGHBORHOOD_PARK,RECREATION_SITE,"8","8","3","18",Y,Y,Y,"ADDRESS_BRT comes from a bigger parcel; includes the Laura Sims Skate House",Cobbs Creek Area,8B,"8"
{DB020C50-0F13-4A29-96CE-C4E77B575ED0},Laura Sims,"2315",Athletic,"Hockey, Ice",M,"10","18",2021/11/08,"25","0","8822",2021/10/23,2022/02/28,Saturday,2021/11/13,"136",Johnny Sample Recreation Center,Cobbs Creek Park,Y,Johnny Sample Recreation Center,Sample,Cobbs Creek Recreation Center and Pool,"1836",250 S 63RD ST,"19139",12 COBBS CREEK PKWY,"63rd & Spruce; 280 Cobbs Creek Parkway;12 COBBS CREEK PKWY",9.78530743,NEIGHBORHOOD_PARK,RECREATION_SITE,"8","8","3","18",Y,Y,Y,"ADDRESS_BRT comes from a bigger parcel; includes the Laura Sims Skate House",Cobbs Creek Area,8B,"8"
{DB020C50-0F13-4A29-96CE-C4E77B575ED0},Laura Sims,"2318",Athletic,"Hockey, Ice",M/F,"18","99",2021/11/08,"9","9","8821",2021/10/18,2022/06/01,Tuesday,2021/11/09,"136",Johnny Sample Recreation Center,Cobbs Creek Park,Y,Johnny Sample Recreation Center,Sample,Cobbs Creek Recreation Center and Pool,"1836",250 S 63RD ST,"19139",12 COBBS CREEK PKWY,"63rd & Spruce; 280 Cobbs Creek Parkway;12 COBBS CREEK PKWY",9.78530743,NEIGHBORHOOD_PARK,RECREATION_SITE,"8","8","3","18",Y,Y,Y,"ADDRESS_BRT comes from a bigger parcel; includes the Laura Sims Skate House",Cobbs Creek Area,8B,"8"
{DB020C50-0F13-4A29-96CE-C4E77B575ED0},Laura Sims,"1074",Athletic,Hockey,M/F,"6","18",2021/11/08,"109","7","8818",2021/10/18,2022/06/01,Friday,2021/11/12,"136",Johnny Sample Recreation Center,Cobbs Creek Park,Y,Johnny Sample Recreation Center,Sample,Cobbs Creek Recreation Center and Pool,"1836",250 S 63RD ST,"19139",12 COBBS CREEK PKWY,"63rd & Spruce; 280 Cobbs Creek Parkway;12 COBBS CREEK PKWY",9.78530743,NEIGHBORHOOD_PARK,RECREATION_SITE,"8","8","3","18",Y,Y,Y,"ADDRESS_BRT comes from a bigger parcel; includes the Laura Sims Skate House",Cobbs Creek Area,8B,"8"
{DB020C50-0F13-4A29-96CE-C4E77B575ED0},Laura Sims,"1074",Athletic,Hockey,M/F,"6","18",2021/11/08,"109","7","8817",2021/10/18,2022/06/01,Tuesday,2021/11/09,"136",Johnny Sample Recreation Center,Cobbs Creek Park,Y,Johnny Sample Recreation Center,Sample,Cobbs Creek Recreation Center and Pool,"1836",250 S 63RD ST,"19139",12 COBBS CREEK PKWY,"63rd & Spruce; 280 Cobbs Creek Parkway;12 COBBS CREEK PKWY",9.78530743,NEIGHBORHOOD_PARK,RECREATION_SITE,"8","8","3","18",Y,Y,Y,"ADDRESS_BRT comes from a bigger parcel; includes the Laura Sims Skate House",Cobbs Creek Area,8B,"8"
{DB020C50-0F13-4A29-96CE-C4E77B575ED0},Laura Sims,"1074",Athletic,Hockey,M/F,"6","18",2021/11/08,"109","7","8819",2021/10/23,2022/06/01,Sunday,2021/11/14,"136",Johnny Sample Recreation Center,Cobbs Creek Park,Y,Johnny Sample Recreation Center,Sample,Cobbs Creek Recreation Center and Pool,"1836",250 S 63RD ST,"19139",12 COBBS CREEK PKWY,"63rd & Spruce; 280 Cobbs Creek Parkway;12 COBBS CREEK PKWY",9.78530743,NEIGHBORHOOD_PARK,RECREATION_SITE,"8","8","3","18",Y,Y,Y,"ADDRESS_BRT comes from a bigger parcel; includes the Laura Sims Skate House",Cobbs Creek Area,8B,"8"
