"","GEOID","avgDeviceResiding","population","quotient"
"548","421010167021",33.1818181818182,603,18.172602739726
"549","421010167022",20,628,31.4
"550","421010167023",24.6363636363636,764,31.0110701107011
"551","421010167024",32.8181818181818,709,21.6038781163435
"552","421010168001",67.7272727272727,752,11.103355704698
"553","421010168002",14.6363636363636,190,12.9813664596273
"554","421010168003",21.1818181818182,654,30.8755364806867
"555","421010168004",103.363636363636,545,5.2726473175022
"556","421010168005",12.8181818181818,349,27.2269503546099
"557","421010168006",55.8181818181818,475,8.50977198697068
"558","421010169011",42.6363636363636,1274,29.8805970149254
"559","421010169012",25.7272727272727,424,16.4805653710247
"560","421010169013",51.4545454545455,1394,27.0918727915194
"561","421010169021",39.8181818181818,1570,39.4292237442922
"562","421010169022",34.7272727272727,690,19.869109947644
"563","421010169023",76.7272727272727,1448,18.8720379146919
"564","421010169024",50.3636363636364,704,13.9783393501805
"565","421010170001",354,1473,4.16101694915254
"566","421010170002",29.0909090909091,515,17.703125
"567","421010170003",19.5454545454545,896,45.8418604651163
"568","421010171001",24.1818181818182,813,33.6203007518797
"569","421010171002",29,668,23.0344827586207
"570","421010171003",52.9090909090909,1203,22.7371134020619
"571","421010171004",22.0909090909091,881,39.880658436214
"572","421010172011",21.0909090909091,949,44.9956896551724
"573","421010172012",41.2727272727273,933,22.6057268722467
"574","421010172013",29.7272727272727,953,32.0581039755352
"575","421010172021",55.0909090909091,1255,22.7805280528053
"576","421010172022",33.4545454545455,1026,30.6684782608696
"577","421010172023",23.6363636363636,835,35.3269230769231
"578","421010172024",30.0909090909091,726,24.1268882175227
"579","421010173001",27.8181818181818,870,31.2745098039216
"580","421010173002",69.7272727272727,1668,23.9217731421121
"581","421010174001",36.2727272727273,1490,41.077694235589
"582","421010174002",43.5454545454545,902,20.713987473904
"583","421010175001",43.7272727272727,2194,50.1746361746362
"584","421010175002",35.5454545454545,769,21.6342710997442
"585","421010175003",114.727272727273,1191,10.3811410459588
"586","421010175004",24,651,27.125
"587","421010175005",30.4545454545455,1030,33.8208955223881
"588","421010175006",23.4545454545455,1108,47.2403100775194
"589","421010176011",18.3636363636364,341,18.5693069306931
"590","421010176012",19.1818181818182,545,28.4123222748815
"591","421010176013",25.0909090909091,1932,77
"592","421010176014",42.1818181818182,1090,25.8405172413793
"593","421010176015",14.1818181818182,1064,75.025641025641
"594","421010176021",52.3636363636364,1745,33.3246527777778
"595","421010176022",15.7272727272727,965,61.3583815028902
"596","421010176023",43.6363636363636,1893,43.38125
"597","421010177011",2997.81818181818,1128,0.37627365356623
"598","421010177012",25.3636363636364,1009,39.7813620071685
"599","421010177013",31.1818181818182,1066,34.1865889212828
"600","421010177021",17.6363636363636,555,31.4690721649485
"601","421010177022",27.1818181818182,1489,54.7792642140468
"602","421010177023",25.1818181818182,521,20.6895306859206
"603","421010177024",31.7272727272727,1371,43.2120343839542
"604","421010177025",28.8181818181818,1252,43.4447949526814
"605","421010178001",26.7272727272727,989,37.0034013605442
"606","421010178002",27.6363636363636,1150,41.6118421052632
"607","421010178003",23.2727272727273,1033,44.38671875
"608","421010178004",31.6363636363636,419,13.2442528735632
"609","421010178005",38.2727272727273,837,21.8693586698337
"610","421010178006",21.7272727272727,382,17.581589958159
"611","421010178007",23.4545454545455,1052,44.8527131782946
"612","421010179001",25.8181818181818,415,16.0739436619718
"613","421010179002",61.5454545454545,1136,18.4579025110783
"614","421010179003",24.2727272727273,1185,48.8202247191011
"615","421010179004",52.9090909090909,1417,26.7817869415808
"616","421010179005",103.454545454545,2126,20.5500878734622
"617","421010180011",23.7272727272727,1006,42.3984674329502
"618","421010180012",33.8181818181818,1263,37.3467741935484
"619","421010180013",51.7272727272727,984,19.0228471001757
"620","421010180021",54.6363636363636,1258,23.0249584026622
"621","421010180022",53.1818181818182,917,17.242735042735
"622","421010180023",58.6363636363636,2757,47.0186046511628
"623","421010180024",22.5454545454545,1106,49.0564516129032
"624","421010183001",79.9090909090909,627,7.84641638225256
"625","421010183002",136.454545454545,1095,8.02465023317788
"626","421010183003",97.0909090909091,1728,17.7977528089888
"627","421010183004",59.3636363636364,555,9.34915773353752
"628","421010184001",34.2727272727273,808,23.5755968169761
"629","421010184002",67.0909090909091,1434,21.3739837398374
"630","421010188001",72.6363636363636,1324,18.2277847309136
"631","421010188002",31.3636363636364,1290,41.1304347826087
"632","421010188003",42.1818181818182,1533,36.3426724137931
"633","421010188004",40.2727272727273,564,14.0045146726862
"634","421010188005",23.7272727272727,519,21.8735632183908
"635","421010188006",26.3636363636364,1220,46.2758620689655
"636","421010188007",57,2255,39.5614035087719
"637","421010190001",49,1514,30.8979591836735
"638","421010190002",52.2727272727273,2046,39.1408695652174
"639","421010190003",58,1219,21.0172413793103
"640","421010190004",46.8181818181818,1507,32.1883495145631
"641","421010190005",66.6363636363636,1464,21.9699863574352
"642","421010191001",37.6363636363636,942,25.0289855072464
"643","421010191002",31.0909090909091,756,24.3157894736842
"644","421010191003",66.8181818181818,1957,29.2884353741497
"645","421010191004",46.9090909090909,2002,42.6782945736434
"646","421010191005",70.6363636363636,2176,30.8056628056628
"647","421010191006",31.5454545454545,361,11.4438040345821
"648","421010192001",27.1818181818182,754,27.7391304347826
"649","421010192002",65.9090909090909,1438,21.8179310344828
"650","421010192003",40.6363636363636,2288,56.3042505592841
"651","421010192004",64.3636363636364,2687,41.7471751412429
"652","421010192005",58.7272727272727,1183,20.1439628482972
"653","421010192006",13.6363636363636,371,27.2066666666667
"654","421010195011",45,1111,24.6888888888889
"655","421010195012",76.3636363636364,1788,23.4142857142857
"656","421010195013",51.8181818181818,1533,29.5842105263158
"657","421010195021",39.2727272727273,1157,29.4606481481481
"658","421010195022",59,2153,36.4915254237288
"659","421010195023",36.0909090909091,422,11.6926952141058
"660","421010197001",32.3636363636364,1433,44.2780898876404
"661","421010197002",42.7272727272727,1392,32.5787234042553
"662","421010197003",30.1818181818182,951,31.5090361445783
"663","421010197004",25.7272727272727,787,30.5901060070671
"664","421010197005",33.8181818181818,1434,42.4032258064516
"665","421010197006",31.1818181818182,1067,34.2186588921283
"666","421010198001",76.1818181818182,1157,15.1873508353222
"667","421010198002",19.9090909090909,974,48.9223744292237
"668","421010198003",16.1818181818182,1231,76.0730337078652
"669","421010198004",57.9090909090909,1553,26.817896389325
"670","421010198005",23.3636363636364,1041,44.556420233463
"671","421010198006",25.4545454545455,922,36.2214285714286
"672","421010199001",66.4545454545455,1141,17.1696306429549
"673","421010199002",127.090909090909,1305,10.2682403433476
"674","421010199003",41.0909090909091,860,20.929203539823
"675","421010199004",68.4545454545455,1192,17.4130146082337
"676","421010200001",45.2727272727273,364,8.04016064257028
"677","421010200002",40.4545454545455,956,23.6314606741573
"678","421010201011",63.0909090909091,1596,25.2968299711816
"679","421010201012",25.8181818181818,643,24.9049295774648
"680","421010201013",36.6363636363636,1313,35.8387096774194
"681","421010201021",27.0909090909091,1018,37.5771812080537
"682","421010201022",14.9090909090909,585,39.2378048780488
"683","421010201023",40.1818181818182,1002,24.9366515837104
"684","421010201024",35.9090909090909,810,22.5569620253165
"685","421010202001",51.8181818181818,1338,25.8210526315789
"686","421010202002",36.5454545454545,597,16.3358208955224
"687","421010202003",19.6363636363636,443,22.5601851851852
"688","421010202004",190.545454545455,638,3.34828244274809
"689","421010202005",62.6363636363636,663,10.5849056603774
"690","421010202006",21.6363636363636,1125,51.9957983193277
"691","421010203001",57.3636363636364,1235,21.5293185419968
"692","421010203002",64,1607,25.109375
"693","421010204001",18.1818181818182,660,36.3
"694","421010204002",35.9090909090909,840,23.3924050632911
"695","421010204003",27.2727272727273,753,27.61
"696","421010204004",32.7272727272727,491,15.0027777777778
"697","421010205001",64.8181818181818,1561,24.0827489481066
"698","421010205002",55.3636363636364,1017,18.3694581280788
"699","421010206001",83.8181818181818,1695,20.2223427331887
"700","421010207001",55.6363636363636,1488,26.7450980392157
"701","421010207002",100.454545454545,1028,10.2334841628959
"702","421010207003",35.8181818181818,2020,56.3959390862944
"703","421010207004",58.6363636363636,1406,23.9782945736434
"704","421010208001",36.9090909090909,1576,42.6995073891626
"705","421010208002",15,713,47.5333333333333
"706","421010209001",14.6363636363636,847,57.8695652173913
"707","421010209002",22.6363636363636,446,19.7028112449799
"708","421010209003",19.8181818181818,711,35.8761467889908
"709","421010209004",20.2727272727273,1081,53.3228699551569
"710","421010210001",35.0909090909091,1107,31.5466321243523
"711","421010210002",15.2727272727273,550,36.0119047619048
"712","421010210003",26.2727272727273,1143,43.5051903114187
"713","421010210004",28.6363636363636,1311,45.7809523809524
"714","421010210005",25.4545454545455,1231,48.3607142857143
"715","421010211001",37.3636363636364,1171,31.3406326034063
"716","421010211002",39.3636363636364,1310,33.2794457274827
"717","421010212001",152.545454545455,1248,8.18116805721097
"718","421010212002",41.6363636363636,1171,28.1244541484716
"719","421010213001",19.3636363636364,467,24.1173708920188
"720","421010213002",37.0909090909091,519,13.9926470588235
"721","421010213003",18.8181818181818,1017,54.0434782608696
"722","421010213004",34.8181818181818,809,23.2349869451697
"723","421010213005",20.7272727272727,673,32.469298245614
"724","421010214001",24.6363636363636,978,39.6974169741697
"725","421010214002",20.8181818181818,960,46.1135371179039
"726","421010214003",8,552,69
"727","421010214004",37.2727272727273,650,17.4390243902439
"728","421010214005",31.2727272727273,840,26.8604651162791
"729","421010215001",27.7272727272727,997,35.9573770491803
"730","421010215002",43,1346,31.3023255813953
"731","421010215003",492.181818181818,751,1.52585888437385
"732","421010215004",42.2727272727273,785,18.5698924731183
"733","421010216001",50.0909090909091,998,19.9237749546279
"734","421010216002",153.363636363636,1374,8.95909899229401
"735","421010217001",70.3636363636364,1980,28.1395348837209
"736","421010217002",79.8181818181818,1972,24.7061503416856
"737","421010217003",53.9090909090909,877,16.2681281618887
"738","421010217004",33,898,27.2121212121212
"739","421010218001",150.090909090909,1765,11.7595396729255
"740","421010218002",52.8181818181818,2300,43.5456110154905
"741","421010218003",32.5454545454545,1076,33.0614525139665
"742","421010219001",85.5454545454545,1434,16.7630180658874
"743","421010220001",52.5454545454545,1534,29.1937716262976
"744","421010231001",38.1818181818182,1275,33.3928571428571
"745","421010235001",22.6363636363636,1300,57.429718875502
"746","421010236001",16.3636363636364,585,35.75
"747","421010236002",21,1105,52.6190476190476
"748","421010236003",19.5454545454545,701,35.8651162790698
"749","421010237001",38.8181818181818,986,25.4004683840749
"750","421010237002",166.818181818182,1575,9.44141689373297
"751","421010237003",27.5454545454545,716,25.993399339934
"752","421010237004",39.2727272727273,1186,30.1990740740741
"753","421010238001",23.3636363636364,648,27.7354085603113
"754","421010238002",17.6363636363636,433,24.5515463917526
"755","421010238003",19.4545454545455,977,50.2196261682243
"756","421010238004",29.9090909090909,888,29.6899696048632
"757","421010238005",25,1687,67.48
"758","421010239001",64.2727272727273,955,14.8585572842999
"759","421010239002",128.727272727273,679,5.27471751412429
"760","421010240001",48.2727272727273,1275,26.4124293785311
"761","421010240002",37.6363636363636,1100,29.2270531400966
"762","421010240003",17.3636363636364,412,23.7277486910995
"763","421010240004",30.7272727272727,872,28.3786982248521
"764","421010241001",1493,1445,0.967849966510382
"765","421010242001",56.6363636363636,964,17.0208667736758
"766","421010242002",43.8181818181818,653,14.902489626556
"767","421010242003",131.090909090909,1353,10.3210818307906
"768","421010242004",46,837,18.195652173913
"769","421010243001",26.4545454545455,1028,38.8591065292096
"770","421010243002",43.9090909090909,1343,30.5859213250518
"771","421010243003",25.2727272727273,877,34.7014388489209
"772","421010243004",24.9090909090909,647,25.9744525547445
"773","421010244001",40,1502,37.55
"774","421010244002",28.4545454545455,1150,40.4153354632588
"775","421010244003",44.8181818181818,578,12.8965517241379
"776","421010245001",74.7272727272727,1245,16.6605839416058
"777","421010245002",46.8181818181818,1089,23.2601941747573
"778","421010245003",53.7272727272727,945,17.5888324873096
"779","421010245004",48.7272727272727,544,11.1641791044776
"780","421010246001",27.4545454545455,643,23.4205298013245
"781","421010246002",35.9090909090909,1442,40.1569620253165
"782","421010246003",30.3636363636364,599,19.7275449101796
"783","421010247001",21.4545454545455,1096,51.0847457627119
"784","421010247002",36.5454545454545,706,19.318407960199
"785","421010247003",18.7272727272727,1291,68.9368932038835
"786","421010247004",42.5454545454545,736,17.2991452991453
"787","421010247005",38.2727272727273,464,12.1235154394299
"788","421010248001",65.8181818181818,878,13.3397790055249
"789","421010248002",45.4545454545455,1354,29.788
"790","421010249001",37.4545454545455,1081,28.8616504854369
"791","421010249002",24.0909090909091,178,7.38867924528302
"792","421010249003",40.5454545454545,559,13.7869955156951
"793","421010249004",22.0909090909091,919,41.6008230452675
"794","421010252001",31.5454545454545,481,15.2478386167147
"795","421010252002",16.3636363636364,695,42.4722222222222
"796","421010252003",40.2727272727273,770,19.1196388261851
"797","421010252004",29.6363636363636,989,33.3711656441718
"798","421010252005",46.3636363636364,1888,40.721568627451
"799","421010252006",43.5454545454545,1599,36.7202505219207
"800","421010252007",42,1371,32.6428571428571
"801","421010253001",35.0909090909091,1360,38.7564766839378
"802","421010253002",26.6363636363636,762,28.6075085324232
"803","421010253003",55.4545454545455,652,11.7573770491803
"804","421010253004",17.6363636363636,903,51.201030927835
"805","421010253005",23.4545454545455,959,40.8875968992248
"806","421010254001",18.6363636363636,1015,54.4634146341463
"807","421010254002",32.1818181818182,1288,40.0225988700565
"808","421010254003",29.2727272727273,884,30.1987577639752
"809","421010254004",45.7272727272727,1035,22.6341948310139
"810","421010255001",16.3636363636364,898,54.8777777777778
"811","421010255002",16.1818181818182,1151,71.1292134831461
"812","421010255003",57.6363636363636,715,12.4053627760252
"813","421010256001",28.4545454545455,932,32.7539936102236
"814","421010256002",22.1818181818182,723,32.594262295082
"815","421010256003",29.8181818181818,1140,38.2317073170732
"816","421010257001",103,1993,19.3495145631068
"817","421010257002",20.8181818181818,977,46.9301310043668
"818","421010257003",13.4545454545455,904,67.1891891891892
"819","421010258001",66,1778,26.9393939393939
"820","421010259001",18,803,44.6111111111111
"821","421010259002",17.3636363636364,480,27.6439790575916
"822","421010259003",15.5454545454545,980,63.0409356725146
"823","421010259004",19.7272727272727,778,39.4377880184332
"824","421010259005",28.0909090909091,767,27.3042071197411
"825","421010259006",15.4545454545455,601,38.8882352941176
"826","421010260001",306.090909090909,820,2.67894267894268
"827","421010260002",20.4545454545455,800,39.1111111111111
"828","421010260003",31.0909090909091,1435,46.1549707602339
"829","421010261001",31.7272727272727,717,22.5988538681948
"830","421010261002",20.5454545454545,989,48.1371681415929
"831","421010261003",39.3636363636364,1486,37.7505773672055
"832","421010262001",24.9090909090909,410,16.4598540145985
"833","421010262002",79.0909090909091,597,7.54827586206896
"834","421010262003",67.4545454545455,1586,23.5121293800539
"835","421010262004",41.1818181818182,1198,29.0905077262693
"836","421010263011",43.5454545454545,1355,31.1169102296451
"837","421010263012",20.6363636363636,689,33.3876651982379
"838","421010263013",20.2727272727273,791,39.0179372197309
"839","421010263014",65,653,10.0461538461538
"840","421010263021",42.4545454545455,1319,31.06852248394
"841","421010263022",42.4545454545455,1095,25.7922912205567
"842","421010263023",74.9090909090909,812,10.8398058252427
"843","421010263024",73.3636363636364,1701,23.185873605948
"844","421010264001",23.2727272727273,730,31.3671875
"845","421010264002",25.3636363636364,902,35.5627240143369
"846","421010264003",17.9090909090909,966,53.9390862944162
"847","421010264004",27.6363636363636,1448,52.3947368421053
"848","421010264005",18.6363636363636,607,32.5707317073171
"849","421010264006",20,522,26.1
"850","421010264007",22,485,22.0454545454545
"851","421010265001",15.5454545454545,743,47.7953216374269
"852","421010265002",37.9090909090909,704,18.5707434052758
"853","421010265003",18.7272727272727,849,45.3349514563107
"854","421010265004",27.2727272727273,717,26.29
"855","421010265005",15.2727272727273,467,30.577380952381
"856","421010265006",46,1585,34.4565217391304
"857","421010266001",182.909090909091,880,4.81113320079523
"858","421010266002",20.3636363636364,735,36.09375
"859","421010266003",20.0909090909091,508,25.2850678733032
"860","421010266004",18.0909090909091,1682,92.9748743718593
"861","421010266005",24.3636363636364,678,27.8283582089552
"862","421010266006",30.5454545454545,814,26.6488095238095
"863","421010266007",22.6363636363636,525,23.1927710843373
"864","421010266008",22.7272727272727,706,31.064
"865","421010267001",25.6363636363636,1081,42.1666666666667
"866","421010267002",23.3636363636364,403,17.2490272373541
"867","421010267003",24.6363636363636,729,29.590405904059
"868","421010267004",46.3636363636364,2267,48.8960784313725
"869","421010267005",34.3636363636364,1290,37.5396825396825
"870","421010267006",22.1818181818182,388,17.4918032786885
"871","421010267007",24.0909090909091,829,34.411320754717
"872","421010268001",44.7272727272727,1404,31.390243902439
"873","421010268002",47.1818181818182,678,14.3699421965318
"874","421010268003",32.5454545454545,851,26.1480446927374
"875","421010268004",53.1818181818182,1256,23.617094017094
"876","421010269001",17.5454545454545,976,55.6269430051813
"877","421010269002",31.7272727272727,1171,36.9083094555874
"878","421010270001",21.7272727272727,729,33.5523012552301
"879","421010270002",47.2727272727273,1906,40.3192307692308
"880","421010271001",24.4545454545455,643,26.2936802973978
"881","421010271002",31.3636363636364,1057,33.7014492753623
"882","421010271003",21.4545454545455,1106,51.5508474576271
"883","421010272001",21.4545454545455,800,37.2881355932203
"884","421010272002",59.3636363636364,2651,44.6569678407351
"885","421010272003",42.9090909090909,1196,27.8728813559322
"886","421010273001",76.5454545454545,759,9.91567695961995
"887","421010273002",78,696,8.92307692307692
"888","421010273003",117.727272727273,1035,8.79150579150579
"889","421010273004",33.7272727272727,1729,51.2641509433962
"890","421010273005",44.5454545454545,1800,40.4081632653061
"891","421010274011",31.6363636363636,1022,32.3045977011494
"892","421010274012",27.9090909090909,913,32.7133550488599
"893","421010274013",35.7272727272727,1040,29.1094147582697
"894","421010274021",32.5454545454545,1617,49.6843575418994
"895","421010274022",45.4545454545455,625,13.75
"896","421010274023",22.8181818181818,683,29.9322709163347
"897","421010274024",62,2436,39.2903225806452
"898","421010274025",40.4545454545455,1464,36.1887640449438
"899","421010275001",46.8181818181818,1705,36.4174757281553
"900","421010275002",44.7272727272727,1395,31.1890243902439
"901","421010275003",21.1818181818182,895,42.2532188841202
"902","421010275004",29.9090909090909,1138,38.048632218845
"903","421010276001",32.6363636363636,1531,46.9108635097493
"904","421010276002",15.0909090909091,337,22.3313253012048
"905","421010276003",36.1818181818182,1204,33.2763819095477
"906","421010276004",86.8181818181818,1091,12.5664921465969
"907","421010277001",48,1205,25.1041666666667
"908","421010277002",24.8181818181818,916,36.9084249084249
"909","421010277003",23,1016,44.1739130434783
"910","421010277004",26.4545454545455,607,22.9450171821306
"911","421010277005",21,409,19.4761904761905
"912","421010277006",19.0909090909091,807,42.2714285714286
"913","421010278001",60.7272727272727,1266,20.8473053892216
"914","421010278002",27,1132,41.9259259259259
"915","421010278003",52.8181818181818,870,16.4716006884682
"916","421010278004",74.3636363636364,1296,17.4278728606357
"917","421010279011",23.3636363636364,833,35.6536964980545
"918","421010279012",30.9090909090909,1040,33.6470588235294
"919","421010279013",20.1818181818182,776,38.4504504504504
"920","421010279014",40.9090909090909,1552,37.9377777777778
"921","421010279021",40.4545454545455,1463,36.1640449438202
"922","421010279022",64.1818181818182,2612,40.6968838526912
"923","421010280001",31.3636363636364,715,22.7971014492754
"924","421010280002",30.2727272727273,1012,33.4294294294294
"925","421010280003",39,1234,31.6410256410256
"926","421010280004",55.1818181818182,1150,20.840197693575
"927","421010281001",66.6363636363636,2087,31.3192360163711
"928","421010281002",43.0909090909091,1318,30.5864978902954
"929","421010281003",21.8181818181818,1093,50.0958333333333
"930","421010282001",35.0909090909091,997,28.4119170984456
"931","421010282002",73.6363636363636,2252,30.5827160493827
"932","421010282003",156.272727272727,1935,12.3821989528796
"933","421010283001",33.3636363636364,732,21.9400544959128
"934","421010283002",51.3636363636364,1186,23.0902654867257
"935","421010283003",34.3636363636364,502,14.6084656084656
"936","421010283004",60.3636363636364,1584,26.2409638554217
"937","421010283005",104.818181818182,1235,11.7823070251518
"938","421010283006",33.6363636363636,956,28.4216216216216
"939","421010283007",27.0909090909091,543,20.0436241610738
"940","421010284001",31.2727272727273,1554,49.6918604651163
"941","421010284002",28.1818181818182,866,30.7290322580645
"942","421010284003",25,956,38.24
"943","421010284004",39.7272727272727,497,12.5102974828375
"944","421010285001",73.2727272727273,2480,33.8461538461538
"945","421010286001",45.8181818181818,2157,47.0773809523809
"946","421010286002",36.7272727272727,299,8.14108910891089
"947","421010286003",36.2727272727273,874,24.0952380952381
"948","421010286004",26.9090909090909,867,32.2195945945946
"949","421010286005",27,1416,52.4444444444444
"950","421010286006",51.2727272727273,970,18.9184397163121
"951","421010287001",46.7272727272727,1355,28.9980544747082
"952","421010287002",32.3636363636364,1222,37.7584269662921
"953","421010288001",34.0909090909091,1862,54.6186666666667
"954","421010288002",67.3636363636364,1118,16.5964912280702
"955","421010288003",65.5454545454545,1639,25.005547850208
"956","421010289011",41,1889,46.0731707317073
"957","421010289012",50.2727272727273,1330,26.4556962025316
"958","421010289013",31.3636363636364,837,26.6869565217391
"959","421010289021",36.0909090909091,1560,43.2241813602015
"960","421010289022",52.5454545454545,1431,27.2335640138408
"961","421010289023",71.7272727272727,1160,16.1723700887199
"962","421010289024",79.8181818181818,1666,20.872437357631
"963","421010289025",25.0909090909091,1226,48.8623188405797
"964","421010290001",13.7272727272727,144,10.4900662251656
"965","421010290002",42,2742,65.2857142857143
"966","421010290003",46.6363636363636,3372,72.3040935672515
"967","421010290004",49.6363636363636,1866,37.5934065934066
"968","421010291001",62.8181818181818,952,15.1548480463097
"969","421010291002",47.2727272727273,1726,36.5115384615385
"970","421010291003",46,1480,32.1739130434783
"971","421010291004",33.2727272727273,1000,30.0546448087432
"972","421010292001",79.0909090909091,2948,37.2735632183908
"973","421010292002",204.727272727273,1093,5.33880994671403
"974","421010292003",25.3636363636364,876,34.5376344086022
"975","421010293001",97.6363636363636,1695,17.3603351955307
"976","421010293002",93.7272727272727,1475,15.737148399612
"977","421010294001",16.4545454545455,876,53.2375690607735
"978","421010294002",53.2727272727273,1323,24.8344709897611
"979","421010294003",40.6363636363636,1675,41.2192393736018
"980","421010298001",54.9090909090909,1497,27.2632450331126
"981","421010298002",40.6363636363636,935,23.0089485458613
"982","421010298003",56.4545454545455,519,9.19323671497585
"983","421010298004",41.3636363636364,1163,28.1164835164835
"984","421010298005",77.0909090909091,716,9.2877358490566
"985","421010299001",92,859,9.33695652173913
"986","421010299002",29.6363636363636,582,19.638036809816
"987","421010299003",36.4545454545455,790,21.6708229426434
"988","421010299004",97.0909090909091,2093,21.5571161048689
"989","421010300001",21.2727272727273,785,36.9017094017094
"990","421010300002",46.5454545454545,880,18.90625
"991","421010300003",89.8181818181818,1391,15.4868421052632
"992","421010300004",45.4545454545455,1422,31.284
"993","421010300005",43.9090909090909,779,17.7412008281573
"994","421010300006",26.5454545454545,1004,37.8219178082192
"995","421010300007",71.7272727272727,1368,19.0722433460076
"996","421010301001",33.5454545454545,572,17.0514905149051
"997","421010301002",215.363636363636,2531,11.7522161249472
"998","421010301003",32.3636363636364,838,25.8932584269663
"999","421010301004",20.9090909090909,593,28.3608695652174
"1000","421010301005",49.0909090909091,1450,29.537037037037
"1001","421010302001",83.3636363636364,1713,20.5485278080698
"1002","421010302002",51.8181818181818,2014,38.8666666666667
"1003","421010302003",48,2068,43.0833333333333
"1004","421010302004",35.9090909090909,1898,52.8556962025316
"1005","421010302005",36.8181818181818,1219,33.1086419753086
"1006","421010305011",35.1818181818182,1107,31.4651162790698
"1007","421010305012",106.181818181818,2416,22.7534246575342
"1008","421010305013",81,2556,31.5555555555556
"1009","421010305021",70,1381,19.7285714285714
"1010","421010305022",42.4545454545455,1273,29.9850107066381
"1011","421010305023",36.6363636363636,1405,38.3498759305211
"1012","421010305024",44.1818181818182,2327,52.6687242798354
"1013","421010305025",30.6363636363636,868,28.3323442136499
"1014","421010306001",30.8181818181818,1206,39.1327433628319
"1015","421010306002",24.5454545454545,1152,46.9333333333333
"1016","421010306003",26.9090909090909,621,23.0777027027027
"1017","421010306004",35.7272727272727,1007,28.1857506361323
"1018","421010306005",27.1818181818182,433,15.9297658862876
"1019","421010306006",30.4545454545455,1210,39.7313432835821
"1020","421010306007",43.4545454545455,1359,31.2740585774059
"1021","421010307001",42.4545454545455,952,22.423982869379
"1022","421010307002",33.2727272727273,1337,40.1830601092896
"1023","421010307003",62.0909090909091,1949,31.389458272328
"1024","421010308001",26.0909090909091,670,25.6794425087108
"1025","421010308002",35.5454545454545,1243,34.9693094629156
"1026","421010308003",115.272727272727,2070,17.9574132492114
"1027","421010308004",31.3636363636364,1587,50.6
"1028","421010309001",68.2727272727273,1570,22.9960053262317
"1029","421010309002",31.2727272727273,1502,48.0290697674419
"1030","421010309003",56.3636363636364,1481,26.2758064516129
"1031","421010310001",41.4545454545455,694,16.7412280701754
"1032","421010310002",51.5454545454545,1185,22.989417989418
"1033","421010310003",33.1818181818182,714,21.5178082191781
"1034","421010310004",28.3636363636364,1194,42.0961538461538
"1035","421010310005",52.9090909090909,1388,26.233676975945
"1036","421010310006",25.2727272727273,1316,52.0719424460432
"1037","421010310007",42.7272727272727,1203,28.1553191489362
"1038","421010311011",62.6363636363636,1697,27.0928882438316
"1039","421010311012",35.9090909090909,513,14.2860759493671
"1040","421010311013",45.7272727272727,1139,24.9085487077535
"1041","421010311014",50.5454545454545,1925,38.0845323741007
"1042","421010311021",23.8181818181818,932,39.1297709923664
"1043","421010311022",25.1818181818182,727,28.870036101083
"1044","421010311023",31.3636363636364,1106,35.263768115942
"1045","421010311024",76.9090909090909,1581,20.5567375886525
"1046","421010312001",54.1818181818182,1753,32.3540268456376
"1047","421010312002",133.909090909091,1839,13.7331975560081
"1048","421010312003",66.6363636363636,1440,21.6098226466576
"1049","421010313001",30,1311,43.7
"1050","421010313002",89.2727272727273,1722,19.2892057026477
"1051","421010313003",560.545454545455,1209,2.1568277651638
"1052","421010313004",57.7272727272727,1543,26.7291338582677
"1053","421010313005",33.1818181818182,918,27.6657534246575
"1054","421010313006",25.2727272727273,929,36.7589928057554
"1055","421010314011",61.1818181818182,2284,37.3313521545319
"1056","421010314012",41.1818181818182,1626,39.4834437086093
"1057","421010314013",41.4545454545455,1450,34.9780701754386
"1058","421010314014",44.0909090909091,880,19.9587628865979
"1059","421010314015",21.0909090909091,821,38.926724137931
"1060","421010314021",30.4545454545455,1332,43.7373134328358
"1061","421010314022",38.7272727272727,1685,43.5093896713615
"1062","421010314023",74.7272727272727,2904,38.8613138686131
"1063","421010315011",46.1818181818182,1144,24.7716535433071
"1064","421010315012",205.545454545455,2192,10.6643078283945
"1065","421010315013",34,471,13.8529411764706
"1066","421010315014",69.8181818181818,1251,17.91796875
"1067","421010315015",41.7272727272727,1585,37.9847494553377
"1068","421010315021",57.7272727272727,1860,32.2204724409449
"1069","421010315022",31.2727272727273,939,30.0261627906977
"1070","421010315023",55.7272727272727,1538,27.5986949429038
"1071","421010316001",19.2727272727273,1113,57.75
"1072","421010316002",20.8181818181818,481,23.1048034934498
"1073","421010316003",23.6363636363636,811,34.3115384615385
"1074","421010316004",20,683,34.15
"1075","421010316005",44.1818181818182,858,19.4197530864198
"1076","421010316006",62.8181818181818,1236,19.6758321273517
"1077","421010316007",46.7272727272727,816,17.4630350194553
"1078","421010317001",40.0909090909091,1012,25.2426303854875
"1079","421010317002",55.9090909090909,943,16.8666666666667
"1080","421010317003",16.1818181818182,720,44.4943820224719
"1081","421010317004",47.6363636363636,1376,28.8854961832061
"1082","421010317005",35.6363636363636,1124,31.5408163265306
"1083","421010318001",60.9090909090909,1370,22.4925373134328
"1084","421010318002",46.8181818181818,898,19.1805825242718
"1085","421010318003",21,893,42.5238095238095
"1086","421010318004",25.3636363636364,895,35.2867383512545
"1087","421010319001",53.8181818181818,1107,20.5692567567568
