year,month,region,iso_country_code,census_block_group,number_devices_residing,number_devices_primary_daytime
2021,1,pa,US,"420770063033",82,73
2021,1,pa,US,"421010122042",74,70
2021,1,pa,US,"421010217001",82,68
2021,1,pa,US,"421110208004",78,79
2021,1,pa,US,"421257960003",31,27
2021,1,pa,US,"421330230001",61,44
2021,1,pa,US,"420034511011",126,106
2021,1,pa,US,"420912016062",71,55
2021,1,pa,US,"420912085001",146,118
2021,1,pa,US,"421150327002",77,67
2021,1,pa,US,"421150329013",38,34
2021,1,pa,US,"421239706004",92,73
2021,1,pa,US,"421330234001",76,54
2021,1,pa,US,"420031301003",12,11
2021,1,pa,US,"420034741022",64,52
2021,1,pa,US,"420035238004",112,74
2021,1,pa,US,"420110125001",49,52
2021,1,pa,US,"420171005001",57,56
2021,1,pa,US,"420730114001",48,40
2021,1,pa,US,"420912016031",46,32
2021,1,pa,US,"420970803004",29,21
2021,1,pa,US,"420990303023",102,70
2021,1,pa,US,"421010249002",46,34
2021,1,pa,US,"421257712001",95,73
2021,1,pa,US,"420032904001",25,24
2021,1,pa,US,"420034035001",43,31
2021,1,pa,US,"420034292023",126,90
2021,1,pa,US,"420035638003",7,5
2021,1,pa,US,"420110134014",41,27
2021,1,pa,US,"420293031002",81,73
2021,1,pa,US,"420912079002",35,30
2021,1,pa,US,"421010286002",44,37
2021,1,pa,US,"421070012003",65,48
2021,1,pa,US,"421257557001",43,28
2021,1,pa,US,"421298020024",92,63
2021,1,pa,US,"420171048001",91,99
2021,1,pa,US,"420293063001",139,259
2021,1,pa,US,"420454053001",38,30
2021,1,pa,US,"420454085002",37,29
2021,1,pa,US,"420454098023",133,108
2021,1,pa,US,"420479501001",62,40
2021,1,pa,US,"420490119001",45,49
2021,1,pa,US,"420792007003",70,60
2021,1,pa,US,"420792121004",56,42
2021,1,pa,US,"421010104002",16,19
2021,1,pa,US,"421010337022",109,88
2021,1,pa,US,"420034455003",29,38
2021,1,pa,US,"420034592012",141,175
2021,1,pa,US,"420059512003",81,44
2021,1,pa,US,"420159513002",30,19
2021,1,pa,US,"420199023003",67,72
2021,1,pa,US,"420410118012",77,58
2021,1,pa,US,"420550115003",62,45
2021,1,pa,US,"420710115041",190,144
2021,1,pa,US,"420710146023",78,48
2021,1,pa,US,"420850325011",71,53
2021,1,pa,US,"420850325021",86,66
2021,1,pa,US,"421010038003",41,36
2021,1,pa,US,"421010081022",41,39
2021,1,pa,US,"421010136021",11,11
2021,1,pa,US,"421010243002",55,42
2021,1,pa,US,"421298037001",93,63
2021,1,pa,US,"421330222003",28,42
2021,1,pa,US,"421330238103",91,71
2021,1,pa,US,"420030703003",18,20
2021,1,pa,US,"420031608003",30,27
2021,1,pa,US,"420033102002",24,17
2021,1,pa,US,"420034580002",254,239
2021,1,pa,US,"420210111002",35,30
2021,1,pa,US,"420270120002",39,38
2021,1,pa,US,"420333314024",71,33
2021,1,pa,US,"420430239001",64,37
2021,1,pa,US,"420490101072",41,30
2021,1,pa,US,"420691101002",311,336
2021,1,pa,US,"420912005073",70,61
2021,1,pa,US,"420912105002",40,36
2021,1,pa,US,"421010236002",25,21
2021,1,pa,US,"420099610001",54,48
2021,1,pa,US,"420110107003",157,124
2021,1,pa,US,"420171020032",118,104
2021,1,pa,US,"420710111003",257,193
2021,1,pa,US,"420792162006",28,22
2021,1,pa,US,"420810107002",112,77
2021,1,pa,US,"420912039023",56,52
2021,1,pa,US,"421010169012",29,21
2021,1,pa,US,"421010301002",498,313
2021,1,pa,US,"421010345012",94,74
2021,1,pa,US,"421298005001",44,36
2021,1,pa,US,"421298059022",78,60
2021,1,pa,US,"420030404001",15,15
2021,1,pa,US,"420034994003",63,50
2021,1,pa,US,"420035237013",41,29
2021,1,pa,US,"420076038012",78,47
2021,1,pa,US,"420171025001",33,37
2021,1,pa,US,"420239601001",23,21
2021,1,pa,US,"420512608003",67,52
2021,1,pa,US,"420710135011",140,94
2021,1,pa,US,"420750004011",68,53
2021,1,pa,US,"420850327015",62,45
2021,1,pa,US,"421010063004",82,80
2021,1,pa,US,"420034736011",19,21
2021,1,pa,US,"420034890024",52,33
2021,1,pa,US,"420171008055",91,76
2021,1,pa,US,"420210007001",44,34
2021,1,pa,US,"420270113004",75,71
2021,1,pa,US,"420410120003",82,31
2021,1,pa,US,"420430209002",26,22
2021,1,pa,US,"420792164001",48,41
2021,1,pa,US,"420792180002",38,39
2021,1,pa,US,"421010062002",21,20
2021,1,pa,US,"421212006002",143,116
2021,1,pa,US,"421298029002",103,74
2021,1,pa,US,"420034134002",64,58
2021,1,pa,US,"420076053001",33,23
2021,1,pa,US,"420076054001",43,37
2021,1,pa,US,"420199118001",116,90
2021,1,pa,US,"420454015011",54,41
2021,1,pa,US,"420454043003",61,73
2021,1,pa,US,"420454091002",53,47
2021,1,pa,US,"420810110003",83,77
2021,1,pa,US,"420970810002",30,23
2021,1,pa,US,"421010176012",24,21
2021,1,pa,US,"420034753044",108,71
2021,1,pa,US,"420270127003",22,20
2021,1,pa,US,"420410111022",50,63
2021,1,pa,US,"420454096012",53,43
2021,1,pa,US,"420512610001",81,63
2021,1,pa,US,"420691031001",25,25
2021,1,pa,US,"420850323003",107,78
2021,1,pa,US,"421257543002",37,42
2021,1,pa,US,"421298018003",92,76
2021,1,pa,US,"420031404002",13,8
2021,1,pa,US,"420035212002",56,116
2021,1,pa,US,"420076038021",161,112
2021,1,pa,US,"420454007005",29,45
2021,1,pa,US,"420879606004",68,49
2021,1,pa,US,"420912061061",42,37
2021,1,pa,US,"420912076004",93,78
2021,1,pa,US,"420912080003",152,104
2021,1,pa,US,"420912083021",198,159
2021,1,pa,US,"421257712002",93,80
2021,1,pa,US,"420034314001",89,61
2021,1,pa,US,"420076023002",95,83
2021,1,pa,US,"420171055102",108,91
2021,1,pa,US,"420410128001",140,106
2021,1,pa,US,"421010083023",35,38
2021,1,pa,US,"421010209004",28,20
2021,1,pa,US,"421010300005",52,38
2021,1,pa,US,"421257452001",130,94
2021,1,pa,US,"421330218022",190,128
2021,1,pa,US,"420034530041",107,66
2021,1,pa,US,"420110116034",26,22
2021,1,pa,US,"420110120021",98,81
2021,1,pa,US,"420199024002",69,109
2021,1,pa,US,"420454046003",15,10
2021,1,pa,US,"420912032073",23,22
2021,1,pa,US,"420912058061",22,19
2021,1,pa,US,"421010033005",59,26
2021,1,pa,US,"420171045053",476,440
2021,1,pa,US,"420454062022",41,39
2021,1,pa,US,"420454087002",31,32
2021,1,pa,US,"420710107011",25,24
2021,1,pa,US,"420710126011",67,46
2021,1,pa,US,"420710129001",33,38
2021,1,pa,US,"420912004012",59,49
2021,1,pa,US,"420912006052",112,162
2021,1,pa,US,"421010238005",33,28
2021,1,pa,US,"421010242002",44,34
2021,1,pa,US,"420030103001",8,10
2021,1,pa,US,"420293022021",156,154
2021,1,pa,US,"420479509002",60,47
2021,1,pa,US,"420950170002",107,83
2021,1,pa,US,"421010030011",26,8
2021,1,pa,US,"421010032006",83,69
2021,1,pa,US,"421298072001",122,96
2021,1,pa,US,"421330002001",26,24
2021,1,pa,US,"420031920004",39,28
2021,1,pa,US,"420035642002",31,30
2021,1,pa,US,"420110029001",145,123
2021,1,pa,US,"420410105004",46,45
2021,1,pa,US,"420454108004",33,31
2021,1,pa,US,"420490112021",110,144
2021,1,pa,US,"420619511001",19,11
2021,1,pa,US,"420691102024",63,46
2021,1,pa,US,"420770056023",29,21
2021,1,pa,US,"421330218011",207,151
2021,1,pa,US,"421330238102",87,78
2021,1,pa,US,"420039800001",4,44
2021,1,pa,US,"420639611014",69,61
2021,1,pa,US,"420792173002",37,29
2021,1,pa,US,"420893004032",50,41
2021,1,pa,US,"420912059041",44,39
2021,1,pa,US,"420912075001",41,40
2021,1,pa,US,"421010004011",53,62
2021,1,pa,US,"421010331021",54,42
2021,1,pa,US,"421257512002",68,60
2021,1,pa,US,"421330239012",115,100
2021,1,pa,US,"420250202002",88,85
2021,1,pa,US,"420710122002",59,48
2021,1,pa,US,"420770006001",89,77
2021,1,pa,US,"420792003002",87,57
2021,1,pa,US,"420912021002",19,29
2021,1,pa,US,"420912025002",78,74
2021,1,pa,US,"420912039011",27,23
2021,1,pa,US,"421150329014",101,79
2021,1,pa,US,"420059511002",61,39
2021,1,pa,US,"420171055062",108,91
2021,1,pa,US,"420410116012",194,175
2021,1,pa,US,"420454006002",30,25
2021,1,pa,US,"420710009002",24,16
2021,1,pa,US,"420810111004",50,46
2021,1,pa,US,"420912046003",26,28
2021,1,pa,US,"421010119001",53,42
2021,1,pa,US,"421010308003",122,55
2021,1,pa,US,"421010379004",52,31
2021,1,pa,US,"421298010011",145,114
2021,1,pa,US,"421330101203",66,69
2021,1,pa,US,"420034131004",147,135
2021,1,pa,US,"420099602001",66,53
2021,1,pa,US,"420130110012",50,41
2021,1,pa,US,"420250209002",78,62
2021,1,pa,US,"420490115051",160,123
2021,1,pa,US,"420912026021",62,47
2021,1,pa,US,"420912070032",46,33
2021,1,pa,US,"421010335003",83,35
2021,1,pa,US,"421298011004",64,60
2021,1,pa,US,"421330240012",152,105
2021,1,pa,US,"420031406002",34,24
2021,1,pa,US,"420034297002",69,27
2021,1,pa,US,"420110010002",75,49
2021,1,pa,US,"420110027001",26,17
2021,1,pa,US,"420410104003",53,62
2021,1,pa,US,"420691124001",103,83
2021,1,pa,US,"421010041012",56,40
2021,1,pa,US,"421010317002",63,35
2021,1,pa,US,"421010348022",99,81
2021,1,pa,US,"421257310005",39,43
2021,1,pa,US,"421298017023",86,77
2021,1,pa,US,"420131016002",81,67
2021,1,pa,US,"420171049022",244,219
2021,1,pa,US,"420171065001",75,62
2021,1,pa,US,"420270121002",959,1345
2021,1,pa,US,"420293050001",99,78
2021,1,pa,US,"420454047002",61,58
2021,1,pa,US,"420710102011",38,21
2021,1,pa,US,"420710141012",29,30
2021,1,pa,US,"421010082007",28,24
2021,1,pa,US,"421010369002",54,238
2021,1,pa,US,"421110211002",100,69
2021,1,pa,US,"421257461002",76,79
2021,1,pa,US,"421298083003",120,101
2021,1,pa,US,"420034323002",83,51
2021,1,pa,US,"420034869001",29,22
2021,1,pa,US,"420171004081",81,38
2021,1,pa,US,"420199127004",110,91
2021,1,pa,US,"420370502002",123,67
2021,1,pa,US,"420391107004",34,28
2021,1,pa,US,"420792112042",26,25
2021,1,pa,US,"421010202006",20,16
2021,1,pa,US,"421010274021",38,29
2021,1,pa,US,"420034762001",44,31
2021,1,pa,US,"420171009004",103,76
2021,1,pa,US,"420199113002",117,87
2021,1,pa,US,"420210136004",21,15
2021,1,pa,US,"420710145021",49,42
2021,1,pa,US,"420950143003",49,55
2021,1,pa,US,"421010183003",86,82
2021,1,pa,US,"421010247001",26,21
2021,1,pa,US,"421010352001",100,84
2021,1,pa,US,"421298022001",24,23
2021,1,pa,US,"421298027001",150,87
2021,1,pa,US,"421298065002",88,77
2021,1,pa,US,"421330203204",37,37
2021,1,pa,US,"421330240014",41,34
2021,1,pa,US,"420030807001",19,17
2021,1,pa,US,"420293060002",66,53
2021,1,pa,US,"420311606002",48,29
2021,1,pa,US,"421070026004",46,49
2021,1,pa,US,"420034644001",24,15
2021,1,pa,US,"420171031021",47,39
2021,1,pa,US,"420410115004",29,31
2021,1,pa,US,"420430223005",83,84
2021,1,pa,US,"420454063002",41,30
2021,1,pa,US,"420490116001",20,19
2021,1,pa,US,"420691102023",54,43
2021,1,pa,US,"420792179002",41,33
2021,1,pa,US,"421010022001",32,21
2021,1,pa,US,"421010157001",15,19
2021,1,pa,US,"420010304005",53,31
2021,1,pa,US,"420059507001",62,50
2021,1,pa,US,"420159502004",26,22
2021,1,pa,US,"420171047012",82,82
2021,1,pa,US,"420490108001",76,69
2021,1,pa,US,"421279610003",49,41
2021,1,pa,US,"420031115004",48,44
2021,1,pa,US,"420059502001",44,37
2021,1,pa,US,"420454010001",820,704
2021,1,pa,US,"420691101001",91,73
2021,1,pa,US,"420691114004",35,30
2021,1,pa,US,"420912071041",125,115
2021,1,pa,US,"421010383003",39,36
2021,1,pa,US,"421298047023",136,90
2021,1,pa,US,"421314003001",46,46
2021,1,pa,US,"421330232001",64,50
2021,1,pa,US,"420034754012",105,77
2021,1,pa,US,"420250206003",110,107
2021,1,pa,US,"420512630001",59,52
2021,1,pa,US,"420535301002",12,7
2021,1,pa,US,"420950169012",152,129
2021,1,pa,US,"421110202003",23,19
2021,1,pa,US,"420110004002",36,29
2021,1,pa,US,"420130112003",51,61
2021,1,pa,US,"420171004041",45,32
2021,1,pa,US,"420391117001",37,36
2021,1,pa,US,"420512627021",50,49
2021,1,pa,US,"420691018003",111,104
2021,1,pa,US,"420691104022",49,40
2021,1,pa,US,"420710003001",36,27
2021,1,pa,US,"420950165001",32,27
2021,1,pa,US,"421010274023",27,22
2021,1,pa,US,"421110202001",41,41
2021,1,pa,US,"421330238213",95,90
2021,1,pa,US,"420034600022",627,768
2021,1,pa,US,"420912048001",70,65
2021,1,pa,US,"421010028024",17,20
2021,1,pa,US,"421010348031",1079,936
2021,1,pa,US,"421010356012",93,72
2021,1,pa,US,"421070020004",63,64
2021,1,pa,US,"420171020021",74,57
2021,1,pa,US,"420710139011",35,49
2021,1,pa,US,"420770091003",123,65
2021,1,pa,US,"420912071011",241,233
2021,1,pa,US,"420950178001",87,68
2021,1,pa,US,"420990303012",70,53
2021,1,pa,US,"421010112001",29,28
2021,1,pa,US,"421010341004",29,30
2021,1,pa,US,"420391107001",36,24
2021,1,pa,US,"420792121001",51,42
2021,1,pa,US,"420810116026",38,40
2021,1,pa,US,"420850312001",45,50
2021,1,pa,US,"420950156003",77,73
2021,1,pa,US,"421010069001",70,53
2021,1,pa,US,"421010172023",28,31
2021,1,pa,US,"420030903001",42,37
2021,1,pa,US,"420110111011",52,123
2021,1,pa,US,"420293114014",37,39
2021,1,pa,US,"420770018003",28,22
2021,1,pa,US,"421010192001",39,32
2021,1,pa,US,"421070035002",139,92
2021,1,pa,US,"421239703001",45,33
2021,1,pa,US,"420034268002",124,104
2021,1,pa,US,"420159504003",41,37
2021,1,pa,US,"420239602003",70,45
2021,1,pa,US,"420293027021",49,46
2021,1,pa,US,"420293027023",56,51
2021,1,pa,US,"420370514002",107,74
2021,1,pa,US,"420430250001",90,68
2021,1,pa,US,"420454031012",37,31
2021,1,pa,US,"420691129012",75,50
2021,1,pa,US,"421330215004",52,43
2021,1,pa,US,"420032902002",45,36
2021,1,pa,US,"420035263011",82,60
2021,1,pa,US,"420076024001",51,47
2021,1,pa,US,"420110134021",79,54
2021,1,pa,US,"420454074013",26,28
2021,1,pa,US,"420454096021",31,27
2021,1,pa,US,"420710132031",49,44
2021,1,pa,US,"420750021002",53,46
2021,1,pa,US,"420834207002",81,62
2021,1,pa,US,"420912024023",33,23
2021,1,pa,US,"420950180021",245,117
2021,1,pa,US,"420990303011",71,56
2021,1,pa,US,"421010071024",25,23
2021,1,pa,US,"421010330006",42,29
2021,1,pa,US,"421212006001",47,34
2021,1,pa,US,"421330214101",100,136
2021,1,pa,US,"420034753033",61,37
2021,1,pa,US,"420199124024",42,36
2021,1,pa,US,"420490024001",36,28
2021,1,pa,US,"420691023004",93,63
2021,1,pa,US,"421010105001",10,5
2021,1,pa,US,"421010211001",34,29
2021,1,pa,US,"421010215003",231,120
2021,1,pa,US,"421010358003",114,88
2021,1,pa,US,"421070023002",58,36
2021,1,pa,US,"421330101302",118,72
2021,1,pa,US,"420131015003",57,37
2021,1,pa,US,"420171016071",56,53
2021,1,pa,US,"420270102002",28,26
2021,1,pa,US,"420430208001",51,48
2021,1,pa,US,"420490028005",33,23
2021,1,pa,US,"420639618001",32,22
2021,1,pa,US,"420670704003",45,28
2021,1,pa,US,"420950160011",106,68
2021,1,pa,US,"421010082005",24,19
2021,1,pa,US,"420031306003",53,44
2021,1,pa,US,"420034292011",72,66
2021,1,pa,US,"420034742031",54,49
2021,1,pa,US,"420076053002",83,66
2021,1,pa,US,"420110104003",152,94
2021,1,pa,US,"420171052061",171,131
2021,1,pa,US,"420490110012",55,46
2021,1,pa,US,"420710132022",85,70
2021,1,pa,US,"420750020001",121,86
2021,1,pa,US,"420930504002",86,62
2021,1,pa,US,"421010013002",24,24
2021,1,pa,US,"420035138003",23,29
2021,1,pa,US,"420059518001",54,40
2021,1,pa,US,"420199102002",69,55
2021,1,pa,US,"420670703003",56,40
2021,1,pa,US,"420710003002",51,36
2021,1,pa,US,"420893014022",156,128
2021,1,pa,US,"420171014034",107,89
2021,1,pa,US,"420410101001",125,94
2021,1,pa,US,"420454005004",68,51
2021,1,pa,US,"420454035023",54,44
2021,1,pa,US,"420512602003",133,110
2021,1,pa,US,"420710005001",37,35
2021,1,pa,US,"420750034001",67,53
2021,1,pa,US,"420850331003",58,69
2021,1,pa,US,"421010305025",30,18
2021,1,pa,US,"421330202212",50,42
2021,1,pa,US,"420010304001",63,48
2021,1,pa,US,"420110135001",213,168
2021,1,pa,US,"420293039021",156,118
2021,1,pa,US,"420490024003",42,37
2021,1,pa,US,"420770057053",168,99
2021,1,pa,US,"420792012001",78,82
2021,1,pa,US,"421010307002",36,27
2021,1,pa,US,"421039507013",120,101
2021,1,pa,US,"421212010001",47,39
2021,1,pa,US,"420034724002",21,18
2021,1,pa,US,"420035237012",123,62
2021,1,pa,US,"420293021011",911,893
2021,1,pa,US,"420311604002",62,57
2021,1,pa,US,"420490103041",81,59
2021,1,pa,US,"420792001001",47,58
2021,1,pa,US,"420850326015",52,57
2021,1,pa,US,"420912003051",122,105
2021,1,pa,US,"421010231001",47,42
2021,1,pa,US,"421010381001",88,84
2021,1,pa,US,"420454083002",45,34
2021,1,pa,US,"420710132033",92,70
2021,1,pa,US,"421010242004",52,45
2021,1,pa,US,"420030409003",82,34
2021,1,pa,US,"420639622001",39,34
2021,1,pa,US,"420750023001",62,45
2021,1,pa,US,"420792006001",52,43
2021,1,pa,US,"420850320003",70,61
2021,1,pa,US,"420912046004",39,31
2021,1,pa,US,"421010032002",16,13
2021,1,pa,US,"420131005002",44,36
2021,1,pa,US,"420159505003",74,59
2021,1,pa,US,"420171008033",82,71
2021,1,pa,US,"420250201022",54,48
2021,1,pa,US,"420639603002",41,30
2021,1,pa,US,"420710012001",32,23
2021,1,pa,US,"420710117033",204,134
2021,1,pa,US,"420810113022",40,27
2021,1,pa,US,"420970813003",50,37
2021,1,pa,US,"421330101201",31,29
2021,1,pa,US,"420059506002",49,42
2021,1,pa,US,"420199106001",68,47
2021,1,pa,US,"420430207001",50,37
2021,1,pa,US,"420430241053",75,78
2021,1,pa,US,"420691030002",136,84
2021,1,pa,US,"420730002001",601,582
2021,1,pa,US,"420792123003",63,67
2021,1,pa,US,"420893011013",104,99
2021,1,pa,US,"421010178006",21,19
2021,1,pa,US,"421010269002",27,27
2021,1,pa,US,"420454101003",69,49
2021,1,pa,US,"420512608001",37,41
2021,1,pa,US,"420710114003",104,85
2021,1,pa,US,"421010012025",21,11
2021,1,pa,US,"421010084002",91,42
2021,1,pa,US,"421010201023",52,34
2021,1,pa,US,"421010284004",42,22
2021,1,pa,US,"421010375002",63,53
2021,1,pa,US,"421090701006",27,34
2021,1,pa,US,"421257832002",47,45
2021,1,pa,US,"421298058002",46,38
2021,1,pa,US,"420030705001",23,14
2021,1,pa,US,"420035630004",8,7
2021,1,pa,US,"420171008113",141,108
2021,1,pa,US,"420730101004",45,38
2021,1,pa,US,"420750039012",107,81
2021,1,pa,US,"420770021004",82,51
2021,1,pa,US,"420792011001",56,59
2021,1,pa,US,"420792162005",27,21
2021,1,pa,US,"420912001051",96,76
2021,1,pa,US,"421059503001",126,111
2021,1,pa,US,"421330102204",35,44
2021,1,pa,US,"421330202202",146,115
2021,1,pa,US,"421330205214",79,68
2021,1,pa,US,"420031414002",12,10
2021,1,pa,US,"420410124002",116,124
2021,1,pa,US,"420430203001",55,48
2021,1,pa,US,"420430219031",92,106
2021,1,pa,US,"420454071011",70,53
2021,1,pa,US,"420454088001",172,192
2021,1,pa,US,"421010210004",42,41
2021,1,pa,US,"421010329003",42,32
2021,1,pa,US,"421330101104",30,21
2021,1,pa,US,"420034761002",75,39
2021,1,pa,US,"420293022033",184,123
2021,1,pa,US,"420333317001",82,56
2021,1,pa,US,"420430211003",55,49
2021,1,pa,US,"420750039022",137,101
2021,1,pa,US,"420792162004",83,46
2021,1,pa,US,"420850330001",65,52
2021,1,pa,US,"421298031001",146,123
2021,1,pa,US,"420035211003",112,76
2021,1,pa,US,"420035212001",83,90
2021,1,pa,US,"420171003023",141,89
2021,1,pa,US,"420912003062",89,66
2021,1,pa,US,"420912007081",110,77
2021,1,pa,US,"421010266005",26,20
2021,1,pa,US,"421314005001",31,22
2021,1,pa,US,"421330227003",50,37
2021,1,pa,US,"420034513004",199,203
2021,1,pa,US,"420076021003",39,32
2021,1,pa,US,"420210007002",38,27
2021,1,pa,US,"420550120006",38,36
2021,1,pa,US,"420619509002",39,30
2021,1,pa,US,"420691104031",54,51
2021,1,pa,US,"420710117011",109,128
2021,1,pa,US,"420730004001",62,55
2021,1,pa,US,"420770069053",136,108
2021,1,pa,US,"420770092001",90,71
2021,1,pa,US,"420792007002",47,40
2021,1,pa,US,"420850324003",50,47
2021,1,pa,US,"420850326021",40,43
2021,1,pa,US,"421010024002",44,43
2021,1,pa,US,"420031302002",27,17
2021,1,pa,US,"420110020001",59,42
2021,1,pa,US,"420130115004",72,46
2021,1,pa,US,"420171004043",27,18
2021,1,pa,US,"420250207003",63,47
2021,1,pa,US,"420490023002",379,397
2021,1,pa,US,"420792161002",62,56
2021,1,pa,US,"421039502021",54,43
2021,1,pa,US,"421298046002",159,128
2021,1,pa,US,"420034735002",590,643
2021,1,pa,US,"420076037003",76,57
2021,1,pa,US,"420076038031",256,219
2021,1,pa,US,"420293074001",74,47
2021,1,pa,US,"420490118022",74,62
2021,1,pa,US,"420710145011",26,19
2021,1,pa,US,"420792102001",59,50
2021,1,pa,US,"420912044001",29,34
2021,1,pa,US,"420912061051",102,73
2021,1,pa,US,"420950176043",96,78
2021,1,pa,US,"421010079004",28,24
2021,1,pa,US,"420010311011",62,51
2021,1,pa,US,"420031207002",9,11
2021,1,pa,US,"420034751021",212,108
2021,1,pa,US,"420110116031",70,57
2021,1,pa,US,"420110132001",60,58
2021,1,pa,US,"420199114003",59,49
2021,1,pa,US,"420210117001",35,28
2021,1,pa,US,"420490030003",68,62
2021,1,pa,US,"420490111022",61,51
2021,1,pa,US,"420490121005",51,37
2021,1,pa,US,"420710135014",71,64
2021,1,pa,US,"421010136023",13,12
2021,1,pa,US,"421039507012",34,31
2021,1,pa,US,"421212004003",42,16
2021,1,pa,US,"421257437001",29,25
2021,1,pa,US,"420110016002",37,25
2021,1,pa,US,"420210111001",281,225
2021,1,pa,US,"420210136001",66,38
2021,1,pa,US,"420490105003",36,42
2021,1,pa,US,"420691128002",29,20
2021,1,pa,US,"420710134002",61,38
2021,1,pa,US,"420810116024",28,20
2021,1,pa,US,"420912081002",51,43
2021,1,pa,US,"421010191003",70,49
2021,1,pa,US,"421010259003",21,14
2021,1,pa,US,"421070008002",44,45
2021,1,pa,US,"420031903001",27,22
2021,1,pa,US,"420171050122",100,81
2021,1,pa,US,"420293033022",138,131
2021,1,pa,US,"420770059015",52,46
2021,1,pa,US,"420912012012",105,94
2021,1,pa,US,"421010112006",33,21
2021,1,pa,US,"421010349003",35,29
2021,1,pa,US,"421070030003",146,113
2021,1,pa,US,"420110103021",89,63
2021,1,pa,US,"420210129003",21,20
2021,1,pa,US,"420391102022",102,85
2021,1,pa,US,"420454053002",42,29
2021,1,pa,US,"420691017001",47,38
2021,1,pa,US,"421010286004",38,29
2021,1,pa,US,"421010365021",127,101
2021,1,pa,US,"421330213001",36,40
2021,1,pa,US,"420293025003",50,26
2021,1,pa,US,"420293039022",116,108
2021,1,pa,US,"420430220001",64,37
2021,1,pa,US,"420430227021",153,125
2021,1,pa,US,"420691122002",132,65
2021,1,pa,US,"420770067015",49,39
2021,1,pa,US,"420850328004",51,34
2021,1,pa,US,"420950154002",50,40
2021,1,pa,US,"421010039013",73,63
2021,1,pa,US,"421010081023",28,23
2021,1,pa,US,"420034150021",49,50
2021,1,pa,US,"420034294001",33,34
2021,1,pa,US,"420035623004",20,16
2021,1,pa,US,"420059519001",42,39
2021,1,pa,US,"420076037002",33,25
2021,1,pa,US,"420210114002",30,38
2021,1,pa,US,"420293007001",82,44
2021,1,pa,US,"420293044061",170,151
2021,1,pa,US,"420691013002",45,40
2021,1,pa,US,"420710122003",110,76
2021,1,pa,US,"420710133012",87,71
2021,1,pa,US,"421010215001",31,26
2021,1,pa,US,"420031919003",29,20
2021,1,pa,US,"420034323001",482,564
2021,1,pa,US,"420171003062",86,66
2021,1,pa,US,"420490109033",89,65
2021,1,pa,US,"420710119022",48,37
2021,1,pa,US,"420710122001",82,55
2021,1,pa,US,"420792159002",43,31
2021,1,pa,US,"421010365022",137,101
2021,1,pa,US,"421070017002",142,95
2021,1,pa,US,"421330214203",37,27
2021,1,pa,US,"420034804003",70,58
2021,1,pa,US,"420059516003",83,60
2021,1,pa,US,"420250203002",46,42
2021,1,pa,US,"420430233003",53,42
2021,1,pa,US,"420710139013",100,63
2021,1,pa,US,"420770067034",86,55
2021,1,pa,US,"420792112041",108,96
2021,1,pa,US,"420912013013",54,35
2021,1,pa,US,"421010267005",39,36
2021,1,pa,US,"421010382003",116,84
2021,1,pa,US,"421190902004",84,60
2021,1,pa,US,"421298023012",149,126
2021,1,pa,US,"420034753043",104,67
2021,1,pa,US,"420333305003",58,43
2021,1,pa,US,"420410127012",84,66
2021,1,pa,US,"420430201001",87,88
2021,1,pa,US,"420454098034",132,90
2021,1,pa,US,"420490109032",58,41
2021,1,pa,US,"420490117022",111,82
2021,1,pa,US,"421010167013",67,50
2021,1,pa,US,"421314004003",60,35
2021,1,pa,US,"421330239011",196,148
2021,1,pa,US,"420035094001",56,43
2021,1,pa,US,"420059513003",44,31
2021,1,pa,US,"420430205003",105,74
2021,1,pa,US,"420430253002",141,112
2021,1,pa,US,"420454044001",24,19
2021,1,pa,US,"420454078013",39,44
2021,1,pa,US,"420639604002",45,35
2021,1,pa,US,"420770068001",61,88
2021,1,pa,US,"420912088022",107,98
2021,1,pa,US,"420950180011",68,55
2021,1,pa,US,"421010019002",24,24
2021,1,pa,US,"421010339001",32,25
2021,1,pa,US,"421010353013",31,22
2021,1,pa,US,"420035252002",28,34
2021,1,pa,US,"420293027061",97,83
2021,1,pa,US,"420454017001",115,87
2021,1,pa,US,"420490017003",38,37
2021,1,pa,US,"420810104002",33,22
2021,1,pa,US,"421010125001",78,75
2021,1,pa,US,"421010373003",38,29
2021,1,pa,US,"421110202004",45,38
2021,1,pa,US,"421212008003",33,27
2021,1,pa,US,"421257610003",49,38
2021,1,pa,US,"420034736023",19,17
2021,1,pa,US,"420076017001",120,89
2021,1,pa,US,"420770069033",174,151
2021,1,pa,US,"421139601002",81,58
2021,1,pa,US,"421179505002",65,68
2021,1,pa,US,"421330209215",88,66
2021,1,pa,US,"420034571001",93,46
2021,1,pa,US,"420110109032",61,56
2021,1,pa,US,"420171019002",509,479
2021,1,pa,US,"420311602001",19,16
2021,1,pa,US,"420430221004",29,27
2021,1,pa,US,"420950152013",79,60
2021,1,pa,US,"420950180022",56,42
2021,1,pa,US,"420970808004",73,66
2021,1,pa,US,"421010163002",25,24
2021,1,pa,US,"421010306001",35,31
2021,1,pa,US,"421070020001",27,29
2021,1,pa,US,"421257552003",69,65
2021,1,pa,US,"420034735003",55,52
2021,1,pa,US,"420034753031",101,91
2021,1,pa,US,"420430240014",32,21
2021,1,pa,US,"420912022022",36,23
2021,1,pa,US,"420950161002",85,70
2021,1,pa,US,"420034850001",44,42
