year,month,day,region,iso_country_code,total_visits,total_devices_seen,total_home_visits,total_home_visitors
2021,11,1,ny,US,2448343,735854,975317,539613
2021,11,1,oh,US,2202803,624958,929986,497737
2021,11,1,ok,US,1111597,283018,438384,232748
2021,11,1,on,CA,387635,142301,185947,111913
2021,11,1,or,US,524509,168189,203697,127519
2021,11,1,pa,US,1837200,556669,792377,435292
2021,11,1,pe,CA,3124,1085,1557,894
2021,11,1,pr,US,6323,4769,3541,3039
2021,11,1,qc,CA,192878,71524,97292,57833
2021,11,1,ri,US,134896,39996,55315,29500
2021,11,1,sc,US,1206749,320160,501770,263234
2021,11,1,sd,US,167619,47838,70862,38180
2021,11,1,sk,CA,37389,13465,19381,11350
2021,11,1,tn,US,1659539,441372,639273,345376
2021,11,1,tx,US,6542888,1665233,2508019,1354267
2021,11,1,ut,US,477203,137591,191288,107984
2021,11,1,va,US,1300063,375126,529858,292273
2021,11,1,vi,US,150,119,0,0
2021,11,1,vt,US,59975,19327,26868,14948
2021,11,1,wa,US,889543,284901,363899,227521
2021,11,1,wi,US,936519,279772,409472,226982
2021,11,1,wv,US,338767,100106,142911,78286
2021,11,1,wy,US,84951,27341,35575,20760
2021,11,1,yt,CA,408,188,189,131
2021,11,2,ALL,"",60118481,16188337,24108401,13208068
2021,11,2,ALL_CA,CA,1041057,370912,505539,299814
2021,11,2,ALL_US,US,59077424,15818383,23602862,12908254
2021,11,2,ab,CA,154547,52483,70996,42955
2021,11,2,ak,US,64327,20987,23922,15440
2021,11,2,al,US,1632088,407571,652401,345284
2021,11,2,ar,US,909888,234079,363744,193315
2021,11,2,as,US,5,5,2,2
2021,11,2,az,US,1188011,324513,427938,253074
2021,11,2,bc,CA,136805,48598,60547,38817
2021,11,2,ca,US,4678404,1290494,1702480,1011275
2021,11,2,co,US,883348,259330,329232,191490
2021,11,2,ct,US,441060,132099,190849,103337
2021,11,2,dc,US,65833,30497,17943,10872
2021,11,2,de,US,149174,45891,63793,34906
2021,11,2,fl,US,4382801,1103834,1677792,886213
2021,11,2,ga,US,2650562,673595,1028000,539635
2021,11,2,gu,US,32,32,18,18
2021,11,2,hi,US,207529,54237,61903,40800
2021,11,2,ia,US,793571,219143,333799,176645
2021,11,2,id,US,282238,85083,116611,68094
2021,11,2,il,US,2273560,639002,931582,509148
2021,11,2,in,US,1410636,389253,597008,316704
2021,11,2,ks,US,709689,193550,295978,155340
2021,11,2,ky,US,989216,265248,399231,212440
2021,11,2,la,US,1167215,297915,450541,238864
2021,11,2,ma,US,757439,232056,315808,170299
2021,11,2,mb,CA,47141,16903,23660,13900
2021,11,2,md,US,793526,245924,331496,185986
2021,11,2,me,US,172304,50380,78523,42066
2021,11,2,mi,US,1601059,465324,710581,386393
2021,11,2,mn,US,866447,261065,364141,203409
2021,11,2,mo,US,1524841,418954,617477,337212
2021,11,2,mp,US,5,5,5,5
2021,11,2,ms,US,891828,222272,350283,185555
2021,11,2,mt,US,143679,45056,58036,34853
2021,11,2,nb,CA,15636,6106,8525,5103
2021,11,2,nc,US,2079003,552848,866130,456430
2021,11,2,nd,US,148821,42822,61135,33049
2021,11,2,ne,US,459330,128047,191175,100761
2021,11,2,nh,US,187730,57340,83056,44635
2021,11,2,nj,US,1359415,386990,584856,307278
2021,11,2,nl,CA,12438,4375,7430,3783
2021,11,2,nm,US,269332,85822,104558,61576
2021,11,2,ns,CA,24166,8212,11973,6773
2021,11,2,nt,CA,426,203,258,152
2021,11,2,nu,CA,248,147,118,62
2021,11,2,nv,US,562845,149801,177572,106198
2021,11,2,ny,US,2396362,741859,990835,551055
2021,11,2,oh,US,2260365,630822,960460,508505
2021,11,2,ok,US,1130916,289111,446395,237929
2021,11,2,on,CA,407299,147003,198067,116194
2021,11,2,or,US,547548,173654,209151,130625
2021,11,2,pa,US,1870823,562918,817673,445138
2021,11,2,pe,CA,3229,1110,1598,907
2021,11,2,pr,US,9048,6539,5366,4352
2021,11,2,qc,CA,200152,73478,102483,59548
2021,11,2,ri,US,138015,40451,57236,30027
2021,11,2,sc,US,1241497,326912,519368,270144
2021,11,2,sd,US,175490,49048,71499,38901
2021,11,2,sk,CA,38520,13711,19676,11479
2021,11,2,tn,US,1687363,448290,653624,352641
2021,11,2,tx,US,6714379,1708951,2555579,1384179
2021,11,2,ut,US,490573,141122,195565,110399
2021,11,2,va,US,1331578,382111,552033,302539
2021,11,2,vi,US,166,128,0,0
2021,11,2,vt,US,61760,19533,28035,15316
2021,11,2,wa,US,921594,294894,374485,234347
2021,11,2,wi,US,972444,286331,422807,232493
2021,11,2,wv,US,340534,101315,146663,79844
2021,11,2,wy,US,90178,28358,36489,21223
2021,11,2,yt,CA,450,193,208,142
2021,11,3,ALL,"",60927172,16097256,23963852,13093642
2021,11,3,ALL_CA,CA,1042736,372073,500721,299765
2021,11,3,ALL_US,US,59884436,15726187,23463131,12793877
2021,11,3,ab,CA,154714,52272,70718,43044
2021,11,3,ak,US,64139,20605,23686,15241
2021,11,3,al,US,1654627,407863,646809,343261
2021,11,3,ar,US,915246,232951,360146,191629
2021,11,3,as,US,2,2,2,2
2021,11,3,az,US,1203310,319808,430335,249988
2021,11,3,bc,CA,137756,48585,60472,38914
2021,11,3,ca,US,4723150,1274815,1699659,1001477
2021,11,3,co,US,894944,254289,325586,188012
2021,11,3,ct,US,460760,132871,194421,102936
2021,11,3,dc,US,72039,31488,18009,10722
2021,11,3,de,US,154642,45611,63303,34350
2021,11,3,fl,US,4456178,1105220,1665654,881542
2021,11,3,ga,US,2690872,673710,1025437,537265
2021,11,3,gu,US,38,38,26,26
2021,11,3,hi,US,213812,53629,62927,40463
2021,11,3,ia,US,797541,217321,329885,174785
2021,11,3,id,US,282816,83797,115249,66874
2021,11,3,il,US,2292274,634330,920827,503830
2021,11,3,in,US,1439878,388588,592548,313942
2021,11,3,ks,US,713746,191527,290895,153295
2021,11,3,ky,US,1008971,265183,395663,210924
2021,11,3,la,US,1169658,295560,444475,236722
2021,11,3,ma,US,779540,231384,316523,168859
2021,11,3,mb,CA,47246,16806,23499,13837
2021,11,3,md,US,820935,244877,330274,183419
2021,11,3,me,US,172993,50228,77136,41766
2021,11,3,mi,US,1659918,464058,711200,383362
2021,11,3,mn,US,881930,256988,358950,200011
2021,11,3,mo,US,1567723,416836,616125,333619
2021,11,3,mp,US,8,8,8,8
2021,11,3,ms,US,893373,221691,347446,184228
2021,11,3,mt,US,144619,43822,57028,33810
2021,11,3,nb,CA,15382,6157,8335,5092
2021,11,3,nc,US,2122691,552656,859901,453030
2021,11,3,nd,US,149898,42314,60633,32561
2021,11,3,ne,US,466974,126926,188690,99359
2021,11,3,nh,US,192360,57316,82986,44259
2021,11,3,nj,US,1353969,386099,565985,303344
2021,11,3,nl,CA,12172,4442,7344,3851
2021,11,3,nm,US,274218,85115,104769,60883
2021,11,3,ns,CA,23605,8353,11821,6847
2021,11,3,nt,CA,480,216,285,163
2021,11,3,nu,CA,233,133,109,57
2021,11,3,nv,US,575528,148362,176100,104527
2021,11,3,ny,US,2532916,746809,1008696,549732
2021,11,3,oh,US,2286384,625876,953954,504584
2021,11,3,ok,US,1142987,287066,440606,235011
2021,11,3,on,CA,405742,147337,194545,115574
2021,11,3,or,US,552382,172011,208967,129351
2021,11,3,pa,US,1910077,564337,815110,441228
2021,11,3,pe,CA,3201,1121,1587,912
2021,11,3,pr,US,10165,7316,5473,4497
2021,11,3,qc,CA,202394,74268,101860,59735
2021,11,3,ri,US,140801,41755,56867,29847
2021,11,3,sc,US,1265717,327607,517330,268893
2021,11,3,sd,US,177631,48357,71677,38384
2021,11,3,sk,CA,39367,13875,19943,11594
2021,11,3,tn,US,1709131,446706,648003,350097
2021,11,3,tx,US,6610343,1697314,2532356,1375050
2021,11,3,ut,US,492737,137987,194165,108374
2021,11,3,va,US,1372665,382094,552665,299680
2021,11,3,vi,US,158,127,0,0
2021,11,3,vt,US,61801,19574,27544,15183
2021,11,3,wa,US,929707,289965,371151,230705
2021,11,3,wi,US,985229,283576,417579,229044
2021,11,3,wv,US,347073,100980,145758,79262
2021,11,3,wy,US,91212,27936,35934,20628
2021,11,3,yt,CA,444,196,203,145
2021,11,4,ALL,"",61675373,16113923,23736053,13052890
2021,11,4,ALL_CA,CA,1087808,386435,510317,305786
2021,11,4,ALL_US,US,60587565,15728643,23225736,12747104
2021,11,4,ab,CA,158490,53809,71869,43549
2021,11,4,ak,US,64157,20396,23453,15092
2021,11,4,al,US,1665181,408106,637640,341586
2021,11,4,ar,US,939608,234085,358955,191205
2021,11,4,as,US,3,3,2,2
2021,11,4,az,US,1223513,322869,425695,249245
2021,11,4,bc,CA,140972,49682,61449,39168
2021,11,4,ca,US,4783045,1280870,1696924,1000633
2021,11,4,co,US,910502,254807,324628,187393
2021,11,4,ct,US,464433,133021,193018,102531
2021,11,4,dc,US,75829,32009,17932,10710
2021,11,4,de,US,156910,46511,63090,34430
2021,11,4,fl,US,4507498,1118731,1650791,881355
2021,11,4,ga,US,2695418,678807,1007246,534901
2021,11,4,gu,US,26,26,19,19
2021,11,4,hi,US,213553,53941,62344,40510
2021,11,4,ia,US,799608,216842,326220,173733
2021,11,4,id,US,284555,84426,114625,66754
2021,11,4,il,US,2327544,640518,915489,503044
2021,11,4,in,US,1466571,391236,589292,313154
2021,11,4,ks,US,717527,192436,288747,153173
2021,11,4,ky,US,1023761,267297,393359,210487
2021,11,4,la,US,1194960,296836,440509,235900
2021,11,4,ma,US,790176,232334,313839,168948
2021,11,4,mb,CA,48996,17004,23914,13966
2021,11,4,md,US,819909,246997,326016,183243
2021,11,4,me,US,173203,50385,76648,41631
2021,11,4,mi,US,1665408,462881,707392,382273
2021,11,4,mn,US,888738,257716,357216,199612
2021,11,4,mo,US,1576285,417293,611238,333178
2021,11,4,mp,US,2,2,2,2
2021,11,4,ms,US,914091,222757,342541,183425
2021,11,4,mt,US,146138,43877,56280,33459
2021,11,4,nb,CA,15871,6247,8387,5114
2021,11,4,nc,US,2102021,554714,846185,451539
2021,11,4,nd,US,152176,43216,59832,32491
2021,11,4,ne,US,470522,127164,187343,98892
2021,11,4,nh,US,194125,57364,82202,44126
2021,11,4,nj,US,1285015,381588,532210,295581
2021,11,4,nl,CA,12556,4467,7211,3841
2021,11,4,nm,US,275003,84300,103667,60236
2021,11,4,ns,CA,24876,8481,11818,6845
2021,11,4,nt,CA,474,226,286,177
2021,11,4,nu,CA,270,163,117,62
2021,11,4,nv,US,593394,151092,175583,104509
2021,11,4,ny,US,2543621,744664,1000573,548809
2021,11,4,oh,US,2306279,627557,947337,503284
2021,11,4,ok,US,1169586,290679,442242,235687
2021,11,4,on,CA,425982,155366,200017,119219
2021,11,4,or,US,548596,172759,205784,128368
2021,11,4,pa,US,1929603,565390,809365,440888
2021,11,4,pe,CA,3313,1097,1620,914
2021,11,4,pr,US,8254,6066,4530,3817
2021,11,4,qc,CA,215269,77278,103298,61069
2021,11,4,ri,US,140134,40861,56276,29904
2021,11,4,sc,US,1268145,328827,509056,267572
2021,11,4,sd,US,178287,48696,70589,38218
2021,11,4,sk,CA,40254,14247,20092,11698
2021,11,4,tn,US,1741309,449668,642116,348336
2021,11,4,tx,US,6892379,1692744,2503000,1363675
2021,11,4,ut,US,499320,139639,191627,107833
2021,11,4,va,US,1372153,382460,543666,297937
2021,11,4,vi,US,189,140,0,0
2021,11,4,vt,US,63224,19827,27683,15285
2021,11,4,wa,US,929357,290590,369733,230825
2021,11,4,wi,US,991641,284295,413642,228331
2021,11,4,wv,US,351976,101255,144898,78974
2021,11,4,wy,US,93104,27789,35447,20360
2021,11,4,yt,CA,485,225,239,164
2021,11,5,ALL,"",65405955,16137433,23107062,12722203
2021,11,5,ALL_CA,CA,1122696,375750,491841,295178
2021,11,5,ALL_US,US,64283259,15762975,22615221,12427025
2021,11,5,ab,CA,164214,52202,69313,41969
2021,11,5,ak,US,68139,20412,24181,15071
2021,11,5,al,US,1801833,412440,618701,329762
2021,11,5,ar,US,1006595,237354,348315,186099
2021,11,5,as,US,3,3,2,2
2021,11,5,az,US,1315225,323413,428974,243591
2021,11,5,bc,CA,148317,48713,60782,38094
2021,11,5,ca,US,5085450,1287599,1704828,980177
2021,11,5,co,US,963778,253869,321192,182624
2021,11,5,ct,US,489502,134709,187783,100648
2021,11,5,dc,US,76012,32657,16729,10329
2021,11,5,de,US,168808,48417,60974,33642
2021,11,5,fl,US,4529932,1129292,1580554,866382
2021,11,5,ga,US,2929503,689541,958197,518065
2021,11,5,gu,US,45,41,34,31
2021,11,5,hi,US,234379,54239,64258,39997
2021,11,5,ia,US,845131,219170,314653,168439
2021,11,5,id,US,301197,84889,112565,65200
2021,11,5,il,US,2449673,646440,890096,490966
2021,11,5,in,US,1568617,398255,574710,306847
2021,11,5,ks,US,765306,194553,282580,149488
2021,11,5,ky,US,1098498,274118,382190,206164
2021,11,5,la,US,1266814,298143,426726,228504
2021,11,5,ma,US,830976,234306,303158,164860
2021,11,5,mb,CA,51258,16999,23352,13754
2021,11,5,md,US,877699,249263,317479,178582
2021,11,5,me,US,185577,51220,75102,41196
2021,11,5,mi,US,1753709,468544,680645,371953
2021,11,5,mn,US,916835,258317,336720,190875
2021,11,5,mo,US,1701278,423842,596778,325228
2021,11,5,mp,US,5,5,5,5
2021,11,5,ms,US,975136,227726,332979,177954
2021,11,5,mt,US,153095,43893,55136,32691
2021,11,5,nb,CA,16621,6216,8065,4986
2021,11,5,nc,US,2275850,561599,822843,440131
2021,11,5,nd,US,152707,42820,55854,30828
2021,11,5,ne,US,498808,128521,181164,96086
2021,11,5,nh,US,209348,59332,79994,43155
2021,11,5,nj,US,1336893,382834,521169,289691
2021,11,5,nl,CA,12656,4435,6641,3663
2021,11,5,nm,US,292428,85076,102435,58547
2021,11,5,ns,CA,24786,8415,11123,6630
2021,11,5,nt,CA,472,218,278,165
2021,11,5,nu,CA,230,155,105,65
2021,11,5,nv,US,656667,155470,176525,102687
2021,11,5,ny,US,2666860,746016,969823,536934
2021,11,5,oh,US,2450610,631321,917757,493516
2021,11,5,ok,US,1250838,293627,428589,229298
2021,11,5,on,CA,439286,149705,191682,114270
2021,11,5,or,US,584560,174882,205022,125324
2021,11,5,pa,US,2044335,571244,781964,430189
2021,11,5,pe,CA,3508,1124,1542,894
2021,11,5,pr,US,8250,6004,4480,3774
2021,11,5,qc,CA,219233,75460,99357,59092
2021,11,5,ri,US,149786,42271,54340,29171
2021,11,5,sc,US,1353477,334314,491117,260026
2021,11,5,sd,US,188047,49251,68009,36851
2021,11,5,sk,CA,41617,14064,19376,11442
2021,11,5,tn,US,1890307,461393,624293,339056
2021,11,5,tx,US,7340218,1694061,2442264,1320122
2021,11,5,ut,US,527208,140993,188635,105212
2021,11,5,va,US,1469279,388615,531960,292449
2021,11,5,vi,US,187,130,0,0
2021,11,5,vt,US,65983,20183,26550,14845
2021,11,5,wa,US,1000501,291417,371413,225638
2021,11,5,wi,US,1037314,285695,398715,221116
2021,11,5,wv,US,378180,103780,139509,77141
2021,11,5,wy,US,95868,28140,34553,19868
2021,11,5,yt,CA,498,210,225,154
2021,11,6,ALL,"",59722099,15785792,21786125,12308940
2021,11,6,ALL_CA,CA,1032735,358153,461938,284128
2021,11,6,ALL_US,US,58689364,15428618,21324187,12024812
2021,11,6,ab,CA,148797,49878,64333,40435
2021,11,6,ak,US,58977,19965,23229,14968
2021,11,6,al,US,1558526,403774,577586,319623
2021,11,6,ar,US,852424,230425,319323,177959
2021,11,6,as,US,2,2,2,2
2021,11,6,az,US,1194768,313649,403449,234548
2021,11,6,bc,CA,136062,46290,57603,36808
2021,11,6,ca,US,4609374,1253676,1611825,949746
2021,11,6,co,US,876248,246653,307317,178519
2021,11,6,ct,US,451110,132458,176418,96910
2021,11,6,dc,US,72322,30584,16227,10009
2021,11,6,de,US,158603,48402,57600,32611
2021,11,6,fl,US,4362885,1101059,1485499,833529
2021,11,6,ga,US,2664137,671460,906719,503672
2021,11,6,gu,US,49,49,38,38
2021,11,6,hi,US,215853,53785,64744,39226
2021,11,6,ia,US,765461,214997,295715,162234
2021,11,6,id,US,267288,83165,106818,63854
2021,11,6,il,US,2287044,631315,851369,476294
2021,11,6,in,US,1448415,391887,534693,295786
2021,11,6,ks,US,704390,190074,267063,144412
2021,11,6,ky,US,980184,266936,354854,198670
2021,11,6,la,US,1123589,289012,397497,219129
2021,11,6,ma,US,760668,227266,288469,159170
2021,11,6,mb,CA,47148,16239,21911,13267
2021,11,6,md,US,823780,244199,299986,172872
2021,11,6,me,US,164657,49876,69866,39523
2021,11,6,mi,US,1586874,460500,634690,360046
2021,11,6,mn,US,824962,245591,317411,180676
2021,11,6,mo,US,1577978,416223,568652,314190
2021,11,6,mp,US,3,3,3,3
2021,11,6,ms,US,853232,222964,310300,171526
2021,11,6,mt,US,130439,43058,51809,32096
2021,11,6,nb,CA,16200,6232,8109,5010
2021,11,6,nc,US,2062381,549828,766482,426209
2021,11,6,nd,US,134136,40498,51291,29524
2021,11,6,ne,US,449029,126690,170766,93602
2021,11,6,nh,US,198757,60096,75820,42075
2021,11,6,nj,US,1346215,385272,524283,287219
2021,11,6,nl,CA,11393,4349,6062,3633
2021,11,6,nm,US,257055,83267,95782,56978
2021,11,6,ns,CA,22166,8191,10622,6527
2021,11,6,nt,CA,382,209,227,160
2021,11,6,nu,CA,172,125,79,60
2021,11,6,nv,US,634926,155126,167924,100882
2021,11,6,ny,US,2387053,721009,903904,518905
2021,11,6,oh,US,2231356,616051,860362,477231
2021,11,6,ok,US,1102203,288416,404028,222473
2021,11,6,on,CA,418812,142501,181863,110021
2021,11,6,or,US,517817,171245,193440,122427
2021,11,6,pa,US,1904651,562634,737902,415947
2021,11,6,pe,CA,3409,1147,1548,924
2021,11,6,pr,US,7639,5536,4761,3859
2021,11,6,qc,CA,190795,71244,91704,56113
2021,11,6,ri,US,139346,42673,51283,28126
2021,11,6,sc,US,1196548,327895,450091,251886
2021,11,6,sd,US,167288,48041,63891,35499
2021,11,6,sk,CA,36960,13479,17672,11029
2021,11,6,tn,US,1715390,452074,589919,329215
2021,11,6,tx,US,6718974,1654309,2324261,1273602
2021,11,6,ut,US,487974,137772,182137,103221
2021,11,6,va,US,1344089,379561,498306,282611
2021,11,6,vi,US,156,125,0,0
2021,11,6,vt,US,58096,19630,24673,14291
2021,11,6,wa,US,889508,284147,345523,219737
2021,11,6,wi,US,947699,279054,377473,212876
2021,11,6,wv,US,333092,102149,128603,75038
2021,11,6,wy,US,83744,27938,32111,19541
2021,11,6,yt,CA,439,195,205,141
2021,11,7,ALL,"",51877201,15793333,22375038,13045465
2021,11,7,ALL_CA,CA,956356,384990,485379,310810
2021,11,7,ALL_US,US,50920845,15409463,21889659,12734655
2021,11,7,ab,CA,131603,52008,64763,43175
2021,11,7,ak,US,50098,19100,22638,15082
2021,11,7,al,US,1363888,404391,608009,341465
2021,11,7,ar,US,732972,230031,339305,190872
2021,11,7,az,US,1022330,314903,408438,247438
2021,11,7,bc,CA,123745,48883,58044,39387
2021,11,7,ca,US,4135881,1251809,1585326,987106
2021,11,7,co,US,751953,244136,305310,186213
2021,11,7,ct,US,394115,133580,178872,102431
2021,11,7,dc,US,56811,27959,16676,10686
2021,11,7,de,US,133012,47664,58235,34555
2021,11,7,fl,US,3870776,1100506,1526543,875837
2021,11,7,ga,US,2300579,668365,952514,535778
2021,11,7,gu,US,44,43,30,29
2021,11,7,hi,US,190500,52847,63694,39995
2021,11,7,ia,US,648801,212935,307384,172967
2021,11,7,id,US,219311,81209,105902,65907
2021,11,7,il,US,1996843,631392,870695,502007
2021,11,7,in,US,1236862,389533,558771,313960
2021,11,7,ks,US,590660,188444,270850,152823
2021,11,7,ky,US,846106,266451,373093,210766
2021,11,7,la,US,957052,291268,414357,235394
2021,11,7,ma,US,670461,229781,294194,169701
2021,11,7,mb,CA,41369,16998,22323,14227
2021,11,7,md,US,716178,245764,307966,184106
2021,11,7,me,US,143874,50383,71122,41859
2021,11,7,mi,US,1392798,461805,666421,383474
2021,11,7,mn,US,717755,250948,334171,197980
2021,11,7,mo,US,1334362,415156,583491,333123
2021,11,7,mp,US,4,4,4,4
2021,11,7,ms,US,725296,222252,327489,184229
2021,11,7,mt,US,109766,42143,51702,33317
2021,11,7,nb,CA,14940,6521,8638,5435
2021,11,7,nc,US,1801567,552008,796317,453786
2021,11,7,nd,US,113142,40988,54643,32412
2021,11,7,ne,US,389218,124562,177420,99136
2021,11,7,nh,US,172278,59702,77041,44487
2021,11,7,nj,US,1193787,393822,540436,309376
2021,11,7,nl,CA,10301,4535,6495,3928
2021,11,7,nm,US,220945,81877,95172,59619
2021,11,7,ns,CA,20425,8697,11133,7119
2021,11,7,nt,CA,382,221,247,175
2021,11,7,nu,CA,160,120,90,67
2021,11,7,nv,US,528422,152452,163818,104231
2021,11,7,ny,US,2089296,724293,923043,548643
2021,11,7,oh,US,1936358,619636,888599,506069
2021,11,7,ok,US,944060,284608,413287,234039
2021,11,7,on,CA,392268,155976,193244,121812
2021,11,7,or,US,456171,166479,192034,126204
2021,11,7,pa,US,1668379,567369,761364,443935
2021,11,7,pe,CA,2876,1151,1567,966
2021,11,7,pr,US,6308,4784,4120,3451
2021,11,7,qc,CA,184919,77416,100028,62424
2021,11,7,ri,US,118719,42395,52028,29851
2021,11,7,sc,US,1058881,327232,476248,268584
2021,11,7,sd,US,141304,48467,67041,38421
2021,11,7,sk,CA,33043,14053,18595,11934
2021,11,7,tn,US,1472502,446751,613221,348808
2021,11,7,tx,US,5745175,1657312,2362442,1355106
2021,11,7,ut,US,357535,133097,176514,106523
2021,11,7,va,US,1194076,382308,519819,300886
2021,11,7,vi,US,132,93,0,0
2021,11,7,vt,US,50936,19804,25846,15374
2021,11,7,wa,US,771474,278879,340738,225222
2021,11,7,wi,US,824460,284880,397837,231198
2021,11,7,wv,US,286552,100897,134781,79574
2021,11,7,wy,US,70080,27420,32648,20619
2021,11,7,yt,CA,325,196,212,161
2021,11,8,ALL,"",58292807,15273944,22842178,12769532
2021,11,8,ALL_CA,CA,1054618,396462,506347,315097
2021,11,8,ALL_US,US,57238189,14878681,22335831,12454435
2021,11,8,ab,CA,149972,53893,67566,43610
2021,11,8,ak,US,59208,17760,21613,14242
2021,11,8,al,US,1578237,396365,615856,338620
2021,11,8,ar,US,886636,226195,344076,187861
2021,11,8,az,US,1144977,301803,414457,242278
2021,11,8,bc,CA,137947,50011,59521,39733
2021,11,8,ca,US,4466551,1185468,1579988,962554
2021,11,8,co,US,838874,229019,306244,181908
2021,11,8,ct,US,434094,124174,183377,99264
2021,11,8,dc,US,65330,27274,17646,10648
2021,11,8,de,US,146101,44123,60410,33461
2021,11,8,fl,US,4292583,1074767,1594054,864914
2021,11,8,ga,US,2536746,639448,981713,530703
2021,11,8,gu,US,12,12,8,8
2021,11,8,hi,US,207283,50323,60332,38972
2021,11,8,ia,US,753826,202613,312048,167751
2021,11,8,id,US,266209,78266,107090,64098
2021,11,8,il,US,2191173,598015,878216,487780
2021,11,8,in,US,1379705,374194,566624,305768
2021,11,8,ks,US,683680,184430,277497,149580
2021,11,8,ky,US,972978,256948,379167,206326
2021,11,8,la,US,1113955,285272,422406,232489
2021,11,8,ma,US,729034,211927,299752,162797
2021,11,8,mb,CA,47425,17467,23587,14271
2021,11,8,md,US,775524,230011,315696,178856
2021,11,8,me,US,162621,48045,72486,40115
2021,11,8,mi,US,1581534,439664,682883,372976
2021,11,8,mn,US,812528,237116,340170,193379
2021,11,8,mo,US,1497740,399359,589039,325475
2021,11,8,mp,US,3,3,3,3
2021,11,8,ms,US,864242,217963,332335,182204
2021,11,8,mt,US,133944,40235,52108,31865
2021,11,8,nb,CA,15547,6709,8384,5474
2021,11,8,nc,US,2029958,535863,823256,444828
2021,11,8,nd,US,142075,40255,56839,31495
2021,11,8,ne,US,435774,118687,179059,96699
2021,11,8,nh,US,184352,54935,78916,42960
2021,11,8,nj,US,1343220,374976,568465,303553
2021,11,8,nl,CA,12199,4711,7165,4018
2021,11,8,nm,US,254781,76316,97903,58213
2021,11,8,ns,CA,23961,8995,11725,7157
2021,11,8,nt,CA,440,216,267,171
2021,11,8,nu,CA,226,155,99,64
2021,11,8,nv,US,545365,138367,164871,100166
2021,11,8,ny,US,2405392,691476,963647,533830
2021,11,8,oh,US,2172836,591412,909359,490991
2021,11,8,ok,US,1105235,274713,422551,230051
2021,11,8,on,CA,418880,159439,200851,123209
2021,11,8,or,US,519839,155190,188790,120958
2021,11,8,pa,US,1819937,530042,775993,427646
2021,11,8,pe,CA,3145,1199,1641,987
2021,11,8,pr,US,5672,4198,3028,2571
2021,11,8,qc,CA,205124,80520,104871,64134
2021,11,8,ri,US,133168,38730,53868,28795
2021,11,8,sc,US,1212710,318182,495882,264612
2021,11,8,sd,US,168124,46954,67927,37509
2021,11,8,sk,CA,39300,14645,20436,12092
2021,11,8,tn,US,1647196,426649,619350,343361
2021,11,8,tx,US,6462197,1606866,2404520,1339452
2021,11,8,ut,US,464213,126186,180351,103238
2021,11,8,va,US,1314938,365457,532271,293853
2021,11,8,vi,US,193,156,0,0
2021,11,8,vt,US,58611,18380,26137,14619
2021,11,8,wa,US,876529,263474,341021,215701
2021,11,8,wi,US,939461,273153,400967,224608
2021,11,8,wv,US,335563,97858,140203,77853
2021,11,8,wy,US,85522,26368,33363,19980
