objectid,fcode,lat,lng
636,3000,39.891337804303596,-75.17383389136106
637,3000,39.89131589126423,-75.175694340161
638,3000,39.89132272007266,-75.17558131916243
639,3000,39.89133229259248,-75.1755146258984
640,3000,39.891340145774485,-75.17540930467365
641,3000,39.89134293611513,-75.17534397364227
642,3000,39.8913533665391,-75.17523966031612
643,3000,39.89135793295103,-75.17517757856469
644,3000,39.89137813041031,-75.17490154041602
645,3000,39.89138324968151,-75.17482617148525
646,3000,39.89138949978553,-75.17472533284753
647,3000,39.89186559804851,-75.17196195131875
648,3000,39.89194531752801,-75.1719673646577
649,3000,39.89201205253373,-75.17197327023017
650,3000,39.892088762866315,-75.17198934192137
651,3000,39.892102919643634,-75.1718243148419
652,3000,39.89217294817208,-75.17183220428235
653,3000,39.891954794687095,-75.17181095071702
654,3000,39.89224302409707,-75.1718422007981
655,3000,39.892312957830434,-75.1718458761505
656,3000,39.892225384205226,-75.17199681597428
657,3000,39.89228414609522,-75.17200935041677
658,3000,39.89266383548586,-75.17206244087045
659,3000,39.89258879561624,-75.1720484145045
660,3000,39.892521918434355,-75.17203618760476
661,3000,39.89244706813595,-75.17203058955947
662,3000,39.89252819696523,-75.17188200247645
663,3000,39.89260309466709,-75.17188970743535
664,3000,39.89238804512157,-75.17186200929976
665,3000,39.89245807364741,-75.17186989881208
666,3000,39.89167787419446,-75.1702609080879
667,3000,39.891640643465315,-75.17055544889476
668,3000,39.892978662640026,-75.17182651514648
669,3000,39.89299139534654,-75.17173590584423
670,3000,39.89300340562308,-75.17154752693291
671,3000,39.89301310023153,-75.17145319755541
672,3000,39.893018324153225,-75.17135712007986
673,3000,39.8930235048869,-75.17125912663558
674,3000,39.893032983712544,-75.17115521742
675,3000,39.89303382299212,-75.1710612237485
676,3000,39.89314486817074,-75.17126986533081
677,3000,39.893148702322044,-75.17117767553401
678,3000,39.89316126207407,-75.171079402054
679,3000,39.893169696022994,-75.17099470814821
680,3000,39.89317183855119,-75.17089299448482
681,3000,39.89318730661246,-75.17079269301483
682,3000,39.893057595720265,-75.17087048087585
683,3000,39.89305102570896,-75.1709723622767
684,3000,39.8929481127551,-75.17230706973766
685,3000,39.8929457966191,-75.17240111921294
686,3000,39.89293184607239,-75.1725032799774
687,3000,39.89291194900932,-75.17260374848264
688,3000,39.89289196569141,-75.17270038502693
689,3000,39.892863084199156,-75.17279544114099
690,3000,39.89284453347474,-75.17289010568288
691,3000,39.89281877580997,-75.17299271359519
692,3000,39.892736730170455,-75.17328537704621
693,3000,39.89269828121012,-75.17348050921193
694,3000,39.892691579673446,-75.17357664198471
695,3000,39.8926820555861,-75.17367863439605
696,3000,39.89280911819018,-75.17361437578626
697,3000,39.89283537305088,-75.17340244715744
698,3000,39.89291607238331,-75.1731155872009
699,3000,39.8929359698949,-75.17301511883944
700,3000,39.892958732829406,-75.17291070665995
701,3000,39.89303782584208,-75.17261815366845
702,3000,39.893051862664024,-75.17251982467907
703,3000,39.89306147189651,-75.17242166346209
704,3000,39.893063744959804,-75.17232569787224
705,3000,39.89307778153083,-75.17222736878504
706,3000,39.89315647267268,-75.17401925101375
707,3000,39.89322900393303,-75.1740260915662
708,3000,39.89324166393448,-75.17386645182252
709,3000,39.89331419520391,-75.17387329222105
710,3000,39.89233593142792,-75.17391993729096
711,3000,39.89212689119603,-75.17388566934635
712,3000,39.893371114780834,-75.17403988452062
713,3000,39.893453569715845,-75.17389677652307
714,3000,39.89351728903224,-75.17390586837918
715,3000,39.8935853497289,-75.17391096059319
716,3000,39.89364209700928,-75.1740698896972
717,3000,39.893872104586784,-75.17011089726816
718,3000,39.89368102245426,-75.17015266323328
719,3000,39.893640820368105,-75.1702040461087
720,3000,39.89348913521246,-75.17035553807627
721,3000,39.8934502363824,-75.17039920084453
722,3000,39.89391046672211,-75.17017464080519
723,3000,39.89401774252016,-75.17034699195305
724,3000,39.894045601199196,-75.17040346370705
725,3000,39.89415283353426,-75.17057389957303
726,3000,39.894185119603954,-75.17063020359976
727,3000,39.89428961550861,-75.17081033206534
728,3000,39.894312701543534,-75.17085164423422
729,3000,39.89442600899488,-75.17102952157131
730,3000,39.89445369489606,-75.17107832996832
731,3000,39.894561098657974,-75.17125643190845
732,3000,39.89459043272348,-75.171312848523
733,3000,39.89469892402184,-75.17147365122314
734,3000,39.89472248395083,-75.17153603988399
735,3000,39.89498611105098,-75.17196134910263
736,3000,39.895128707319365,-75.17219373147701
737,3000,39.895152051402185,-75.17224654071067
738,3000,39.89526227575467,-75.17241878639234
739,3000,39.895460284578945,-75.17275070625134
740,3000,39.8954925264978,-75.17280509636923
741,3000,39.89559667435484,-75.17296990342003
742,3000,39.895631953996066,-75.17302801395391
743,3000,39.89573627383286,-75.17320048580936
744,3000,39.89576105021301,-75.17325132390604
745,3000,39.89629902400161,-75.17379090134249
746,3000,39.89626665335226,-75.17373076197292
747,3000,39.89616259272711,-75.17356978422092
748,3000,39.89613486481714,-75.1735190575409
749,3000,39.896031978222666,-75.17334461222644
750,3000,39.89599986578029,-75.17329596953782
751,3000,39.89589520147586,-75.17310816858199
752,3000,39.89586326124228,-75.17306719024212
753,3000,39.8957619359557,-75.17289652244202
754,3000,39.895725309655596,-75.17284421588843
755,3000,39.89562407020454,-75.17267738082197
756,3000,39.89559768848076,-75.1726208508908
757,3000,39.89551870461056,-75.17252412623874
758,3000,39.89540413908982,-75.1723558796029
759,3000,39.895393603579755,-75.172281490425
760,3000,39.895292535682074,-75.17212232108255
761,3000,39.895255607370665,-75.17205660318712
762,3000,39.8948523348847,-75.17139879926341
763,3000,39.894823000861464,-75.17134238239458
764,3000,39.894726100510034,-75.17117155187503
765,3000,39.894693987145374,-75.17112291114601
766,3000,39.89458532290511,-75.17095444502738
767,3000,39.89455603177671,-75.17089994456826
768,3000,39.979742785312894,-75.21029455673612
769,3000,39.979778750772375,-75.21038169972009
770,3000,39.98189755445184,-75.21179206313444
771,3000,39.9819486315097,-75.21166479256682
772,3000,39.975222110572105,-75.20481548677382
773,3000,39.97531457264914,-75.2047640942668
774,3000,39.97540834636906,-75.20438821732739
775,3000,39.975387036998264,-75.204322654232
776,3000,39.97536474694094,-75.20421288679975
777,3000,39.97534060340341,-75.2041474300251
778,3000,39.975656766574346,-75.2039512410094
779,3000,39.97511115227666,-75.2059514754639
780,3000,39.97518304137516,-75.20586767442595
781,3000,39.97731627535647,-75.20255438812393
782,3000,39.97740947239753,-75.20253614521741
783,3000,39.923392149485245,-75.24523549111242
784,3000,39.961492698150565,-75.18808489834953
785,3000,39.96160116413362,-75.18810366555354
786,3000,39.9617397180952,-75.18800701072306
787,3000,39.9617637980325,-75.18773507790323
788,3000,39.961781478334736,-75.18762665422875
789,3000,39.96179384584779,-75.18750536944407
790,3000,39.96181389079167,-75.18739032573683
791,3000,39.96480426150534,-75.19077814242841
792,3000,39.9648176512598,-75.19070253146376
793,3000,39.964821508001286,-75.19065013813294
794,3000,39.96482772976194,-75.1905911246884
795,3000,39.96485061541284,-75.1903780047278
796,3000,39.96492393251877,-75.19039810083538
797,3000,39.964969341799964,-75.19040618644426
798,3000,39.9645865996711,-75.19183456453811
799,3000,39.96446034181023,-75.1918066641085
800,3000,39.96432884448149,-75.1917691646537
801,3000,39.96408436806151,-75.19196123698876
802,3000,39.964070794528816,-75.1921413486454
803,3000,39.96405456463934,-75.19231502930124
804,3000,39.96403611479007,-75.192501855288
805,3000,39.96626231140777,-75.19362630506653
806,3000,39.96623298374361,-75.1936633299287
807,3000,39.966222175340704,-75.19374211024335
808,3000,39.966194407597136,-75.19396194796052
809,3000,39.967706365120684,-75.19539745376916
810,3000,39.96775421201161,-75.19540218573061
811,3000,39.96780464215791,-75.19541008619477
812,3000,39.9678561619638,-75.1954669303374
813,3000,39.96793213406855,-75.19549346424434
814,3000,39.96795058004723,-75.19553195836374
815,3000,39.96796695124283,-75.19559012441069
816,3000,39.96799321957528,-75.19564138703272
817,3000,39.96800413367194,-75.19568016443624
818,3000,39.96801770363844,-75.19572537328884
819,3000,39.96803924122619,-75.19578987648178
820,3000,39.96805252061725,-75.19582203369569
821,3000,39.96807886147784,-75.19587655939411
822,3000,39.96808427728153,-75.19600698190095
823,3000,39.96808558456985,-75.19606571451071
824,3000,39.968074411397026,-75.19612818197878
825,3000,39.9679995184122,-75.19637592125555
826,3000,39.967863872782175,-75.19637775471202
827,3000,39.96823056727209,-75.19637050143649
828,3000,39.96818961869052,-75.19667574693388
829,3000,39.96832067875339,-75.19669368040603
830,3000,39.963718521840505,-75.20002106535424
831,3000,39.96375889120487,-75.20025466182823
832,3000,39.93262772489146,-75.24207317284736
833,3000,39.932803139467445,-75.24175431995651
834,3000,39.96629605411484,-75.20339233924562
835,3000,39.96646701673613,-75.20283078377801
836,3000,39.96674699899502,-75.20287906613741
837,3000,39.95731448419608,-75.20435915734907
838,3000,39.95732346384412,-75.20442412344532
839,3000,39.957330005223625,-75.20449244603704
840,3000,39.957341857338335,-75.20457363018606
841,3000,39.95735076448238,-75.20463533392058
842,3000,39.957357522877885,-75.20471344381112
843,3000,39.95737152356323,-75.20477822189103
844,3000,39.95737311587054,-75.20484999508253
845,3000,39.95738532960256,-75.20494749143809
846,3000,39.95738921530736,-75.20500938334814
847,3000,39.95740393952316,-75.20510678571537
848,3000,39.95741291874794,-75.20517175199612
849,3000,39.95742440855526,-75.20523662425862
850,3000,39.957493107709695,-75.20550179214393
851,3000,39.95747025098944,-75.20526429342716
852,3000,39.957454803227016,-75.20513426671005
853,3000,39.95744353047246,-75.2050791817002
854,3000,39.9574361209716,-75.20497170988452
855,3000,39.957419103149405,-75.20488418880983
856,3000,39.95741751086351,-75.20481241556901
857,3000,39.957408241916475,-75.20473439965342
858,3000,39.95740162829928,-75.20466281454053
859,3000,39.957378575613546,-75.20452980785704
860,3000,39.95736945124996,-75.2044583168595
861,3000,39.957360254452155,-75.20438356346416
862,3000,39.96630028098645,-75.205508262724
863,3000,39.96636828477135,-75.20551551225705
864,3000,39.96646412243618,-75.20553151595959
865,3000,39.96657466202737,-75.20553064118609
866,3000,39.966622436144576,-75.20553211734135
867,3000,39.966921778654644,-75.20554702988395
868,3000,39.96698476119808,-75.2055544675961
869,3000,39.967140904166854,-75.20545718240797
870,3000,39.96714783510595,-75.2053165020689
871,3000,39.96795998947451,-75.203529165589
872,3000,39.96797266346101,-75.20342092437349
873,3000,39.96365442651549,-75.21106715621042
874,3000,39.96367763901231,-75.2108670977388
875,3000,39.96371287645745,-75.21098333610128
876,3000,39.96379141132628,-75.21089876516794
877,3000,39.964233747134166,-75.21113040705431
878,3000,39.96428218717979,-75.21127554219773
879,3000,39.96432477936605,-75.21115639410104
880,3000,39.964366176686475,-75.21121035980589
881,3000,39.96438761715592,-75.21115731120491
882,3000,39.96438660638521,-75.21111163254682
883,3000,39.96810907435401,-75.21377794838618
884,3000,39.96817565476327,-75.21378872749948
885,3000,39.96827537889653,-75.21379826921552
886,3000,39.96771939186736,-75.21404121244103
887,3000,39.967710745142774,-75.21422724260954
888,3000,39.96770303673509,-75.21434028124064
889,3000,40.06777564621128,-75.0908562593251
890,3000,40.0681014490943,-75.0896541709042
891,3000,40.06819741158431,-75.08967392470659
892,3000,40.06913172187919,-75.08922403632157
893,3000,40.06910586930926,-75.0891108206693
894,3000,40.070289137050224,-75.0906065292616
895,3000,40.070288686199994,-75.09047551641262
896,3000,40.07016132628916,-75.09032596170063
897,3000,40.07010960832205,-75.09021039849607
898,3000,40.070065145817395,-75.09018526408786
899,3000,40.069953739739084,-75.0899443717306
900,3000,40.069878422948165,-75.0898129360079
901,3000,40.069721451120785,-75.08961078917152
902,3000,40.0696836371238,-75.08953835832365
903,3000,40.06972350029755,-75.08947631958736
904,3000,40.06968694386415,-75.08934672409322
905,3000,40.069779408913845,-75.08921542711846
906,3000,40.06991664746684,-75.08912269016449
907,3000,40.070232061705866,-75.0890330419563
908,3000,40.0702943434207,-75.08904739733163
909,3000,40.06964327808392,-75.08645907075388
910,3000,40.06972783634631,-75.086432232065
911,3000,40.07114731577755,-75.07944888343272
912,3000,40.07098940934817,-75.07922879155603
913,3000,40.07167571342451,-75.07894802361622
914,3000,40.07172289200852,-75.07984455434443
915,3000,40.071833756301025,-75.0797407497
916,3000,40.07191096272385,-75.07966227268216
917,3000,40.07198330329114,-75.07960113194956
918,3000,40.072034827255784,-75.07955109763354
919,3000,40.07214305935587,-75.0794473956625
920,3000,40.07219737440965,-75.07940410918668
921,3000,40.07224650521321,-75.07936445576475
922,3000,40.072303054069444,-75.07930393622755
923,3000,40.072336552526174,-75.07927175621646
924,3000,40.07244757554231,-75.07917480142908
925,3000,40.07250428354618,-75.07912113329209
926,3000,40.07225283366591,-75.07861668638735
927,3000,40.069613063916876,-75.07679706343613
928,3000,40.06968699474121,-75.07691758880554
929,3000,40.06977232967357,-75.07707538256969
930,3000,40.06968833966919,-75.0774284365721
931,3000,40.069742412271886,-75.07748802556944
932,3000,40.0697677726913,-75.07755903254926
933,3000,40.069547248759676,-75.07759172331474
934,3000,40.06960698346413,-75.07766823353063
935,3000,40.0697903036081,-75.07886797245256
936,3000,40.069761925396925,-75.07844048175001
937,3000,40.06830862553973,-75.08040413090944
938,3000,40.0681868066476,-75.07935628838858
939,3000,40.06850626887331,-75.0781402003277
940,3000,40.068901870376756,-75.07985960104996
941,3000,40.068935448598566,-75.07983084861618
942,3000,40.068972220935066,-75.07971282095984
943,3000,40.068044658399394,-75.07992763363079
944,3000,40.06816892123083,-75.07983359365507
945,3000,40.06807885816564,-75.07822561215866
946,3000,40.06785053958938,-75.07746998973612
947,3000,40.06806755516178,-75.07739972102397
948,3000,40.06731113256772,-75.07829013986606
949,3000,40.06751106820577,-75.07861828244543
950,3000,40.06734331186563,-75.07944778775283
951,3000,40.067173018212955,-75.07982822446978
952,3000,40.06759048999402,-75.08078898533708
953,3000,40.06716346025082,-75.07692446199368
954,3000,40.067228789561746,-75.07633557281989
955,3000,40.067396755917876,-75.07619523079781
956,3000,40.0678448255034,-75.07575240024096
957,3000,40.0679197140727,-75.07591402893203
958,3000,40.06795297123572,-75.0759847221422
959,3000,40.069179678967366,-75.07651240598773
960,3000,40.07102198712083,-75.07813710905275
961,3000,40.071313530869446,-75.07640086427949
962,3000,40.07122907181972,-75.07628075158947
963,3000,40.07124518368485,-75.07618067707665
964,3000,40.071705665372164,-75.07751696568863
965,3000,40.07114063314666,-75.07429202382473
966,3000,40.07098806185691,-75.07441462643249
967,3000,40.07033877441456,-75.07515345032758
968,3000,40.06849953940796,-75.07524655422975
969,3000,40.0681605649174,-75.07279462077905
970,3000,40.0682247666442,-75.07272351082175
971,3000,40.06838164804034,-75.07289904509724
972,3000,40.069141951780345,-75.0727421694616
973,3000,40.06930371206883,-75.07448449752371
974,3000,40.070103731788656,-75.07365743751973
975,3000,40.07042035783946,-75.07345292517859
976,3000,40.072472584289564,-75.07164714621742
977,3000,40.07315642035353,-75.0722785183679
978,3000,40.08623596204186,-75.04826795566113
979,3000,40.08240328040262,-75.05280118113886
980,3000,40.082516888734176,-75.05289876522397
981,3000,40.083116645993584,-75.05301324534565
982,3000,40.08323534550369,-75.05289653981154
983,3000,40.083367511588555,-75.05270683736347
984,3000,40.08324645380288,-75.05250744489582
985,3000,40.08372792636819,-75.05210951780138
986,3000,40.082740894985456,-75.05155592921109
987,3000,40.083077427242955,-75.05220456416674
988,3000,40.083835511707804,-75.05119617631574
989,3000,40.08481446576199,-75.05119015291473
990,3000,40.08705899697655,-75.0512095181086
991,3000,40.087530519679454,-75.05200433984966
992,3000,40.0864645243314,-75.05185900500095
993,3000,40.0864145686694,-75.05177864708722
994,3000,40.0866134650234,-75.05367786264158
995,3000,40.08651631690718,-75.0548213898244
996,3000,40.08604666134055,-75.05324256125489
997,3000,40.08689720736665,-75.05304733694162
998,3000,40.07992608626864,-75.05591296465815
999,3000,40.08004331917305,-75.05578369921685
1000,3000,40.08009063935609,-75.0557083323167
1001,3000,40.080135582258634,-75.05563625484658
1002,3000,40.080167890597515,-75.05554870382107
1003,3000,40.080189941562516,-75.05544238972169
1004,3000,40.08021918110922,-75.05522396169481
1005,3000,40.0802507793232,-75.05489680654249
1006,3000,40.08027483259611,-75.0547712419293
1007,3000,40.08027503884044,-75.05467538087683
1008,3000,40.080270415738866,-75.05458290686252
1009,3000,40.08025048123162,-75.05446548068855
1010,3000,40.08035844696741,-75.05446438440688
1011,3000,40.080390566937304,-75.05457813134446
1012,3000,40.08039348659453,-75.0547026242333
1013,3000,40.080526927806055,-75.05463661368147
1014,3000,40.08046798490938,-75.05453032282556
1015,3000,40.080673059983674,-75.05448383036796
1016,3000,40.08035410164744,-75.05511635728564
1017,3000,40.08034431131322,-75.05522218456669
1018,3000,40.08560328040537,-75.05249132872532
1019,3000,40.07714384950659,-75.0689943711779
1020,3000,40.07768584993355,-75.06841038594227
1021,3000,40.07778249394072,-75.0683630331822
1022,3000,40.07636075467144,-75.06839580956697
1023,3000,40.075247611155746,-75.0712926965819
1024,3000,40.07894470116103,-75.07087877703262
1025,3000,40.08290167184598,-75.0705784499794
1026,3000,40.082728309797204,-75.07042455672877
1027,3000,40.082788272984324,-75.0703485134244
1028,3000,40.08286552383857,-75.07024164747018
1029,3000,40.08300882235097,-75.07031970549689
1030,3000,40.083033897997076,-75.07029192400309
1031,3000,40.08306099755055,-75.07024062070658
1032,3000,40.083083659225814,-75.07021963221483
1033,3000,40.083103438888834,-75.07018536227191
1034,3000,40.08312828046976,-75.07014754343994
1035,3000,40.0831506300807,-75.07011317189244
1036,3000,40.083172901668384,-75.07007545457016
1037,3000,40.08320054722473,-75.0700475713553
1038,3000,40.0832228187907,-75.070009853984
1039,3000,40.0832528782686,-75.06997517764408
1040,3000,40.08327771978017,-75.06993735865156
1041,3000,40.083294929389474,-75.06990319009748
1042,3000,40.08331992691553,-75.06987206257381
1043,3000,40.08334733836231,-75.06983414193432
1044,3000,40.08337498385979,-75.06980625854946
1045,3000,40.08315420056612,-75.06982503104975
1046,3000,40.083166504267346,-75.06980110292966
1047,3000,40.083178885985284,-75.06978052055338
1048,3000,40.08319313546436,-75.069729724821
1049,3000,40.08314553459057,-75.06934314142177
1050,3000,40.08236515981117,-75.07029490781335
1051,3000,40.08311871530027,-75.07050959529683
1052,3000,40.08348768166984,-75.07000608427924
1053,3000,40.07550356446012,-75.07035506512386
1054,3000,40.07726625374082,-75.07347323026046
1055,3000,40.08027263734138,-75.08097577724656
1056,3000,40.07942215736223,-75.08272330813558
1057,3000,40.080174253075725,-75.08143887593536
1058,3000,40.08871750416173,-75.06822897590192
1059,3000,40.088748146363706,-75.06831582628483
1060,3000,40.088790751210276,-75.06824640109367
1061,3000,40.08881895224475,-75.06834012214853
1062,3000,40.08886163605471,-75.06827408079339
1063,3000,40.088884796862054,-75.06837477531883
1064,3000,40.088930237635346,-75.06831539892731
1065,3000,40.088948516087555,-75.06842983472912
1066,3000,40.08899883920077,-75.06835671714482
1067,3000,40.09620363765821,-75.06731812777574
1068,3000,40.096221663420565,-75.06710429795812
1069,3000,40.09612469974173,-75.06667524235014
1070,3000,40.096056435842534,-75.06594202735614
1071,3000,40.09488153471302,-75.06414378255809
1072,3000,40.09247798708535,-75.06591053390306
1073,3000,40.094538526736926,-75.06237922036668
1074,3000,40.09461145418664,-75.06232638148188
1075,3000,40.087769262934806,-75.0548829100083
1076,3000,40.08798973164751,-75.05457091697062
1077,3000,40.09157439479111,-75.05572804402603
1078,3000,40.091519568775176,-75.05546363268827
1079,3000,40.09129094456129,-75.05520946141714
1080,3000,40.09357939096819,-75.055661701863
1081,3000,40.09353065628395,-75.05522041962706
1082,3000,40.093719598788475,-75.05541952411083
1083,3000,40.0937773354869,-75.05548054677898
1084,3000,40.094349310033,-75.05629760908933
1085,3000,40.09399819592589,-75.05660481786147
1086,3000,40.094383930519086,-75.05526315430932
1087,3000,40.094605902036946,-75.05512436372317
1088,3000,40.09455257664824,-75.05503317256016
1089,3000,40.09439097980331,-75.05479965452439
1090,3000,40.09704343842099,-75.0551674483386
1091,3000,40.096997490585,-75.05517260727271
1092,3000,40.0968265461215,-75.05421293754503
1093,3000,40.09694811058457,-75.0541581143792
1094,3000,40.09694077059333,-75.05384513791029
1095,3000,40.098029166950816,-75.05540154882453
1096,3000,40.08814466843615,-75.05190232200785
1097,3000,40.089893957943595,-75.05260914126049
1098,3000,40.09405259223332,-75.0510673745387
1099,3000,40.09370319992399,-75.05101130011012
1100,3000,40.09915023696809,-75.05093109835809
1101,3000,40.09910551805719,-75.05164275466375
1102,3000,40.09718790858976,-75.05085258314264
1103,3000,40.09607633096071,-75.05060023359471
1104,3000,40.09861227286528,-75.04622670372194
1105,3000,40.09869057234514,-75.04607360798423
1106,3000,40.098747190161845,-75.04597803322413
1107,3000,40.09395532712668,-75.04496943524282
1108,3000,40.090383758299495,-75.04633155062916
1109,3000,40.090440638468095,-75.04635594126259
1110,3000,40.09333432144868,-75.04511751207913
1111,3000,40.09387968674931,-75.04316956897475
1112,3000,40.09397327595118,-75.04312251006566
1113,3000,40.08980798969377,-75.04118578844798
1114,3000,40.09010750832531,-75.0408022106852
1115,3000,40.08963463268405,-75.04015823299038
1116,3000,40.09029827710008,-75.04016853725409
1117,3000,40.0905898247794,-75.04021045177895
1118,3000,40.09518000667922,-75.04306373066065
1119,3000,40.095184781029545,-75.04315728700857
1120,3000,40.09519694697109,-75.0432371558554
1121,3000,40.09555450048196,-75.03975087493073
1122,3000,39.978998700283164,-75.22402859760956
1123,3000,39.978954338787965,-75.22413374693669
1124,3000,39.9791172941005,-75.22405273874153
1125,3000,39.9791236404869,-75.22396684773148
1126,3000,39.979103961838,-75.22382125236604
1127,3000,39.979088282410274,-75.22373261162753
1128,3000,39.97906617408879,-75.22360138259177
1129,3000,39.97906460398606,-75.2235300618882
1130,3000,39.979017647881165,-75.22339261937269
1131,3000,39.97901576359693,-75.22330703459556
1132,3000,39.9789800948624,-75.22318344820685
1133,3000,39.97895406952847,-75.22312374426639
1134,3000,39.97891001337503,-75.22299333223889
1135,3000,39.97889456888442,-75.22291539002086
1136,3000,39.978816340460526,-75.22559857564886
1137,3000,39.97890318776484,-75.22555252046541
1138,3000,39.97909020705513,-75.22544206970386
1139,3000,39.979168667216875,-75.22538918796545
1140,3000,39.978986977875905,-75.22549230299789
1141,3000,39.97175521990743,-75.2145450362412
1142,3000,39.97183220628939,-75.21467420032934
1143,3000,39.9720856630287,-75.21508583493247
1144,3000,39.97213709191436,-75.2151766993351
1145,3000,39.97224313875236,-75.21512991872376
1146,3000,39.972553430398946,-75.21562865241651
1147,3000,39.972610175227,-75.2155872803662
1148,3000,39.972695220189415,-75.21558410725207
1149,3000,39.97273990060453,-75.21487228226327
1150,3000,39.97279265623476,-75.21564470723527
1151,3000,39.972818803848206,-75.2153368289164
1152,3000,39.97283329510747,-75.2152470722392
1153,3000,39.972865164743894,-75.21494968591261
1154,3000,39.97288560131682,-75.21475621660517
1155,3000,39.972916144463596,-75.21452311485807
1156,3000,39.97292193219692,-75.21441227088198
1157,3000,39.971733559792476,-75.21654781782638
1158,3000,39.97189750126095,-75.21700918825123
1159,3000,39.97198465997645,-75.21697738940244
1160,3000,39.97914972371605,-75.21556096706108
1161,3000,39.97921644413974,-75.21572265012146
1162,3000,39.979456283337726,-75.21638823914637
1163,3000,39.9796318286627,-75.21687778081663
1164,3000,39.983275864922255,-75.21478952167622
1165,3000,39.983560166593925,-75.21485743148536
1166,3000,39.98382785036936,-75.21491882372479
1167,3000,39.984068336580584,-75.21499193931312
1168,3000,39.984212252901216,-75.2150436752445
1169,3000,39.98448510826763,-75.21509059877609
1170,3000,39.984670332842654,-75.21514793195507
1171,3000,39.984750127292436,-75.21515566148821
1172,3000,39.984846697112154,-75.2151770419916
1173,3000,39.98489929401026,-75.21519649450563
1174,3000,39.984971094596716,-75.21521523030613
1175,3000,39.980382402514294,-75.2108716245713
1176,3000,39.9804426515984,-75.21090255543116
1177,3000,39.980455944016256,-75.21099054720415
1178,3000,39.98047765708288,-75.21107453720032
1179,3000,39.980561638185776,-75.21115251259727
1180,3000,39.98061589305687,-75.2111689196997
1181,3000,40.089636258787,-74.95955269852787
1182,3000,40.08962169488391,-74.95943977676471
1183,3000,40.08960815756215,-74.95936914269785
1184,3000,40.08959562983955,-74.95927922624314
1185,3000,40.087999171755456,-74.96005297828529
1186,3000,40.087999528332375,-74.96000678664329
1187,3000,40.087943526525294,-74.95952615709804
1188,3000,40.08792338393674,-74.95942693601795
1189,3000,40.08810473462897,-74.96611321309935
1190,3000,40.088113606036984,-74.96617441813778
1191,3000,40.08811209651745,-74.96623412533178
1192,3000,40.087752946472804,-74.96696460863448
1193,3000,40.0878876482635,-74.96520436184127
1194,3000,40.087870295542366,-74.96497611454359
1195,3000,40.086651832138294,-75.0406809503316
1196,3000,40.08395355519043,-75.02427055281174
1197,3000,40.083897031296324,-75.02431445971833
1198,3000,40.08403449490101,-75.02417736781436
1199,3000,40.083986805101645,-75.02405437987018
1200,3000,40.08394205958246,-75.0241094713012
1201,3000,40.08385173982058,-75.02418471394714
1202,3000,40.0836666588877,-75.02436368879545
1203,3000,40.08357146366156,-75.02444911907918
1204,3000,40.08354057876248,-75.0244953258856
1205,3000,40.08407093205223,-75.02398771285137
1206,3000,40.08412717957958,-75.0239321588484
1207,3000,40.084210832887486,-75.02384552572364
1208,3000,40.08424271927549,-75.02378762005466
1209,3000,40.08344518616868,-75.0245724368278
1210,3000,40.08340535516515,-75.02461900303223
1211,3000,40.08338814297017,-75.02529584056387
1212,3000,40.083336927928606,-75.0253478598402
1213,3000,40.083258464399485,-75.02543761219717
1214,3000,40.083210767792295,-75.02547616687221
1215,3000,40.08309110076495,-75.02512291885061
1216,3000,40.08302962229081,-75.02517368505703
1217,3000,40.08303355772382,-75.02469223355158
1218,3000,40.082870967288194,-75.02484865120307
1219,3000,40.08280961463215,-75.02474286770294
1220,3000,40.082766217366945,-75.02469298530994
1221,3000,40.08271524644422,-75.02459344633711
1222,3000,40.08267094165877,-75.02450529715448
1223,3000,40.08261226307051,-75.02440440288146
1224,3000,40.08257358311735,-75.02433767759986
1225,3000,40.08253323053412,-75.02425436599202
1226,3000,40.082407115062075,-75.02395300889526
1227,3000,40.08250458969237,-75.02385583019588
1228,3000,40.08283708945203,-75.02433707854664
1229,3000,40.082885899137985,-75.02445335809593
1230,3000,40.08293836092581,-75.02450787223219
1231,3000,40.08251811135513,-75.02528916377469
1232,3000,40.082473049697754,-75.0253309429883
1233,3000,40.08239617971793,-75.02543395307
1234,3000,40.082340893941584,-75.02547614288014
1235,3000,40.0822369649542,-75.02551695619275
1236,3000,40.08218592350288,-75.02552233753354
1237,3000,40.08203814781884,-75.0255482587237
1238,3000,40.08197456291992,-75.02556413605262
1239,3000,40.081815663563745,-75.02566044843603
1240,3000,40.08188844713795,-75.02560090268163
1241,3000,40.0817455148498,-75.02572321889835
1242,3000,40.08168319189702,-75.0257923362216
1243,3000,40.08152850460585,-75.02595842262424
1244,3000,40.08148551099345,-75.02576363992992
1245,3000,40.08140048457026,-75.02563049816312
1246,3000,40.081322258345764,-75.02546044620317
1247,3000,40.081237073798576,-75.02532065015336
1248,3000,40.08117576101509,-75.02521653251854
1249,3000,40.08143184915985,-75.02598228918639
1250,3000,40.08137640544723,-75.02601782295055
1251,3000,40.0812968999666,-75.02611760575914
1252,3000,40.08123681734748,-75.0261733096281
1253,3000,40.081639990675974,-75.02602055794713
1254,3000,40.081848586681616,-75.02640186978688
1255,3000,40.08193672018099,-75.02655820344172
1256,3000,40.08201535168239,-75.0269613907116
1257,3000,40.08193426865213,-75.02699462279313
1258,3000,40.08185507766471,-75.02710771537431
1259,3000,40.08171832387184,-75.02954377112296
