origins_name,destinations_name,distance,huff,sum_huff,huff_probability,catchment
"421010001001","7",8.74,0.340443797248876,2.98732696622294,0.113962683394955,Secondary
"421010001001","9",6.6,0.274407198964349,2.98732696622294,0.0918571023751375,Secondary
"421010001001","11",9.89,0.201353441850987,2.98732696622294,0.0674025455290457,Secondary
"421010001001","12",8.08,0.129541272262172,2.98732696622294,0.0433636069057279,Secondary
"421010001001","63",14.26,0.0931939160033968,2.98732696622294,0.0311964231090605,Secondary
"421010001001","87",15.65,0.0871985271208387,2.98732696622294,0.0291894821379694,Secondary
"421010001001","88",7.95,0.0999019313427585,2.98732696622294,0.0334419139492691,Secondary
"421010001001","122",6.53,0.0919755413001897,2.98732696622294,0.0307885753183824,Secondary
"421010001001","130",2.75,0.120454873445389,2.98732696622294,0.0403219583284141,Secondary
"421010001001","145",1.27,0.121519160724566,2.98732696622294,0.0406782257511673,Secondary
"421010001001","147",1.02,0.158936366541965,2.98732696622294,0.0532035389292918,Secondary
"421010001001","152",22.94,0.0789045821249833,2.98732696622294,0.0264131054341023,Secondary
"421010001001","180",3.94,0.109352528610267,2.98732696622294,0.0366054770189846,Secondary
"421010001001","188",2.62,0.15638631399265,2.98732696622294,0.0523499154129682,Secondary
"421010001001","201",5.51,0.105771014252809,2.98732696622294,0.0354065743217061,Secondary
"421010001001","214",3.93,0.0576688097410608,2.98732696622294,0.0193044853787716,Secondary
"421010001001","244",16.4,0.0755130280056875,2.98732696622294,0.0252777914367919,Secondary
"421010001001","251",3.74,0.130421495188412,2.98732696622294,0.043658259260891,Secondary
"421010001001","269",2.38,0.137731264001195,2.98732696622294,0.0461051855248834,Secondary
"421010001001","272",2.85,0.1415211488992,2.98732696622294,0.0473738397233879,Secondary
"421010001001","298",4.15,0.0842623125198039,2.98732696622294,0.028206591870438,Secondary
"421010001001","308",2.94,0.079938430101217,2.98732696622294,0.0267591833786739,Secondary
"421010001001","317",5.28,0.110930011980162,2.98732696622294,0.0371335355099806,Secondary
"421010001002","6",14.64,2.89611106385791,33.1571766629097,0.0873449236435612,Secondary
"421010001002","7",8.51,2.21354938720913,33.1571766629097,0.0667592844141416,Secondary
"421010001002","9",6.37,2.25445966209235,33.1571766629097,0.0679931130751021,Secondary
"421010001002","11",10.26,1.88736548861527,33.1571766629097,0.0569217791913664,Secondary
"421010001002","12",8.08,1.59864678115724,33.1571766629097,0.0482142010283258,Secondary
"421010001002","102",13.6,1.38118514706735,33.1571766629097,0.0416556922535678,Secondary
"421010001002","106",22.41,0.402393177363491,33.1571766629097,0.0121359300719237,Secondary
"421010001002","113",17.35,1.19503776525351,33.1571766629097,0.0360416020158407,Secondary
"421010001002","140",2.95,1.1283614499224,33.1571766629097,0.0340306854649844,Secondary
"421010001002","146",10.46,1.18886388782341,33.1571766629097,0.0358554016800019,Secondary
"421010001002","147",0.79,2.62461538792071,33.1571766629097,0.0791567814896816,Secondary
"421010001002","175",10.94,1.12202348283469,33.1571766629097,0.0338395362862669,Secondary
"421010001002","188",2.39,1.97809877949289,33.1571766629097,0.0596582392886796,Secondary
"421010001002","201",5.11,1.50958592004495,33.1571766629097,0.0455281803813411,Secondary
"421010001002","205",3.14,1.75441133615921,33.1571766629097,0.0529119639466086,Secondary
"421010001002","229",2.3,0.679748272825535,33.1571766629097,0.0205007887051468,Secondary
"421010001002","251",3.53,1.76342791737687,33.1571766629097,0.0531838984755744,Secondary
"421010001002","269",2.16,1.98441906483686,33.1571766629097,0.0598488551969104,Secondary
"421010001002","272",3.21,1.84847195910624,33.1571766629097,0.0557487743271573,Secondary
"421010001002","281",3.11,1.74640073194966,33.1571766629097,0.0526703690638177,Secondary
"421010002001","6",13.89,18.2396974555043,4184.66326125792,0.00435870136179641,Secondary
"421010002001","7",8.22,158.932126375542,4184.66326125792,0.0379796691998981,Secondary
"421010002001","9",5.38,179.721875561827,4184.66326125792,0.0429477509518418,Secondary
"421010002001","10",10.19,84.8832229792295,4184.66326125792,0.0202843616510527,Secondary
"421010002001","11",11.72,154.46412408023,4184.66326125792,0.0369119602789253,Secondary
"421010002001","12",7.8,116.287687755385,4184.66326125792,0.0277890192102168,Secondary
"421010002001","33",6.65,102.34050579023,4184.66326125792,0.0244560910641746,Secondary
"421010002001","102",13.82,120.918777898941,4184.66326125792,0.0288957008843269,Secondary
"421010002001","105",8.01,40.4635692193467,4184.66326125792,0.0096694923087272,Secondary
"421010002001","126",13.42,69.7824189956906,4184.66326125792,0.016675754926745,Secondary
"421010002001","128",12.19,54.1775891834529,4184.66326125792,0.0129467022317029,Secondary
"421010002001","133",10.54,62.1953538249836,4184.66326125792,0.0148626902433931,Secondary
"421010002001","139",9.45,25.0793517747549,4184.66326125792,0.00599315887778649,Secondary
"421010002001","140",2.32,118.819647426241,4184.66326125792,0.0283940761796263,Secondary
"421010002001","145",1.51,242.366393593691,4184.66326125792,0.0579177770019266,Secondary
"421010002001","146",10.71,84.8016865905796,4184.66326125792,0.0202648770752197,Secondary
"421010002001","147",0.56,726.881406576564,4184.66326125792,0.173701289971433,Secondary
"421010002001","170",5.92,106.447850249036,4184.66326125792,0.0254376143558652,Secondary
"421010002001","175",10.65,69.8229328003657,4184.66326125792,0.0166854364237128,Secondary
"421010002001","188",2.17,184.855741234715,4184.66326125792,0.0441745798153295,Secondary
"421010002001","200",4.65,139.867351288537,4184.66326125792,0.0334238008069717,Secondary
"421010002001","210",5.7,109.214226378469,4184.66326125792,0.0260986893233647,Secondary
"421010002001","229",1.67,4.01113280754574,4184.66326125792,0.000958531799841879,Secondary
