year,month,day,region,iso_country_code,total_visits,total_devices_seen,total_home_visits,total_home_visitors
2021,3,2,fl,US,3978818,1103121,1513851,866683
2021,3,2,ga,US,2301377,643744,914782,521391
2021,3,2,gu,US,34,30,30,27
2021,3,2,hi,US,182286,49939,59540,39323
2021,3,2,ia,US,685499,197796,283709,157762
2021,3,2,id,US,238960,72312,96091,58091
2021,3,2,il,US,1914435,599306,805785,478301
2021,3,2,in,US,1243370,366131,513006,290731
2021,3,2,ks,US,621993,178267,253938,141731
2021,3,2,ky,US,843648,246754,334411,193564
2021,3,2,la,US,1014241,282985,401328,229278
2021,3,2,ma,US,596919,221274,267899,165786
2021,3,2,mb,CA,21599,13820,21599,13820
2021,3,2,md,US,649923,227763,280698,176150
2021,3,2,me,US,131317,46131,62775,38311
2021,3,2,mi,US,1421797,442223,626680,365525
2021,3,2,mn,US,742234,243302,315056,191445
2021,3,2,mo,US,1382428,383702,542319,308511
2021,3,2,mp,US,14,11,14,11
2021,3,2,ms,US,798241,216369,311136,176545
2021,3,2,mt,US,120387,37337,47055,29122
2021,3,2,nb,CA,5116,3338,5116,3338
2021,3,2,nc,US,1800386,530172,751055,434455
2021,3,2,nd,US,132811,38991,53658,30012
2021,3,2,ne,US,419464,117528,169344,92863
2021,3,2,nh,US,155998,55888,71401,43194
2021,3,2,nj,US,1143209,384027,522321,310899
2021,3,2,nl,CA,3523,2447,3523,2447
2021,3,2,nm,US,200506,69623,80485,51001
2021,3,2,ns,CA,7564,4502,7564,4502
2021,3,2,nt,CA,280,166,280,166
2021,3,2,nu,CA,94,57,94,57
2021,3,2,nv,US,432700,126169,146897,94857
2021,3,2,ny,US,2001173,699618,853601,526889
2021,3,2,oh,US,1989144,596428,845983,480817
2021,3,2,ok,US,1033320,268145,389622,217579
2021,3,2,on,CA,156356,100960,156356,100960
2021,3,2,or,US,454733,147451,176189,115280
2021,3,2,pa,US,1564945,525104,688251,412826
2021,3,2,pe,CA,913,644,913,644
2021,3,2,pr,US,5952,4624,3644,3125
2021,3,2,qc,CA,78319,50397,78319,50397
2021,3,2,ri,US,106436,38553,46425,28084
2021,3,2,sc,US,1087472,310113,452068,253728
2021,3,2,sd,US,156161,44758,62815,35303
2021,3,2,sk,CA,17032,10483,17032,10483
2021,3,2,tn,US,1493220,416807,575508,331152
2021,3,2,tx,US,5849290,1573792,2194941,1276047
2021,3,2,ut,US,438650,125479,174001,100430
2021,3,2,va,US,1138835,360602,476639,285077
2021,3,2,vi,US,34,31,0,0
2021,3,2,vt,US,49064,18615,23295,14462
2021,3,2,wa,US,758156,252784,312854,207485
2021,3,2,wi,US,824443,266945,361196,214661
2021,3,2,wv,US,288774,90801,120727,70511
2021,3,2,wy,US,78867,24101,29773,17621
2021,3,2,yt,CA,182,120,182,120
2021,3,3,ALL,"",52225598,14598941,21009251,12226252
2021,3,3,ALL_CA,CA,420059,268037,420059,268037
2021,3,3,ALL_US,US,51805539,14331120,20589192,11958215
2021,3,3,ab,CA,59273,38529,59273,38529
2021,3,3,ak,US,55301,17760,21374,14101
2021,3,3,al,US,1563667,390331,585687,327882
2021,3,3,ar,US,844296,215410,318693,176639
2021,3,3,as,US,4,4,3,3
2021,3,3,az,US,1024589,287461,386773,231919
2021,3,3,bc,CA,53651,36009,53651,36009
2021,3,3,ca,US,3660775,1157524,1460324,958630
2021,3,3,co,US,763574,220400,286060,174416
2021,3,3,ct,US,386624,122971,171063,98818
2021,3,3,dc,US,46428,22046,13729,9254
2021,3,3,de,US,126847,41734,53172,31469
2021,3,3,fl,US,4047605,1072235,1512888,855721
2021,3,3,ga,US,2405695,617022,916643,512836
2021,3,3,gu,US,17,14,10,9
2021,3,3,hi,US,187489,49223,60379,39076
2021,3,3,ia,US,701678,191128,287444,155735
2021,3,3,id,US,241070,71393,96254,57717
2021,3,3,il,US,1946867,577778,813074,472888
2021,3,3,in,US,1266039,354328,514377,285948
2021,3,3,ks,US,638310,175779,256929,140441
2021,3,3,ky,US,862219,239221,335887,190383
2021,3,3,la,US,1073590,277823,403923,226519
2021,3,3,ma,US,598756,204101,265670,158982
2021,3,3,mb,CA,20730,12802,20730,12802
2021,3,3,md,US,670201,217976,285815,173208
2021,3,3,me,US,137001,43908,62537,36721
2021,3,3,mi,US,1437508,421445,626676,358373
2021,3,3,mn,US,737591,232156,316860,188478
2021,3,3,mo,US,1415988,378197,546460,306076
2021,3,3,mp,US,3,3,3,3
2021,3,3,ms,US,854942,215490,314091,175114
2021,3,3,mt,US,125574,36566,47636,28809
2021,3,3,nb,CA,5702,3497,5702,3497
2021,3,3,nc,US,1832452,513403,749418,428062
2021,3,3,nd,US,134520,38099,53396,29312
2021,3,3,ne,US,428136,113421,170172,91648
2021,3,3,nh,US,160574,53698,71923,42215
2021,3,3,nj,US,1165055,368462,527793,304850
2021,3,3,nl,CA,4319,2608,4319,2608
2021,3,3,nm,US,204670,68106,82242,51449
2021,3,3,ns,CA,8243,4864,8243,4864
2021,3,3,nt,CA,277,168,277,168
2021,3,3,nu,CA,91,58,91,58
2021,3,3,nv,US,437601,124798,148491,95350
2021,3,3,ny,US,2031027,659287,860103,515096
2021,3,3,oh,US,2014174,571212,847886,471655
2021,3,3,ok,US,1048446,261933,390525,214844
2021,3,3,on,CA,166006,106070,166006,106070
2021,3,3,or,US,465011,144695,179202,115212
2021,3,3,pa,US,1584184,497282,691190,404123
2021,3,3,pe,CA,1072,704,1072,704
2021,3,3,pr,US,8578,6237,5719,4573
2021,3,3,qc,CA,83227,52150,83227,52150
2021,3,3,ri,US,109492,36308,46642,26937
2021,3,3,sc,US,1114058,303082,450231,249813
2021,3,3,sd,US,159380,43711,63478,34783
2021,3,3,sk,CA,17272,10449,17272,10449
2021,3,3,tn,US,1530001,407545,576685,327253
2021,3,3,tx,US,5918149,1530953,2208690,1266931
2021,3,3,ut,US,435833,120958,172356,98616
2021,3,3,va,US,1160189,347186,478239,280535
2021,3,3,vi,US,31,29,0,0
2021,3,3,vt,US,49222,17651,22954,13957
2021,3,3,wa,US,779458,248385,316776,205907
2021,3,3,wi,US,837144,259175,363416,211524
2021,3,3,wv,US,296294,89524,121185,69831
2021,3,3,wy,US,81612,24122,30046,17573
2021,3,3,yt,CA,196,129,196,129
2021,3,4,ALL,"",52553709,14724820,20763917,12174508
2021,3,4,ALL_CA,CA,414819,268477,414819,268477
2021,3,4,ALL_US,US,52138890,14456571,20349098,11906031
2021,3,4,ab,CA,60578,40115,60578,40115
2021,3,4,ak,US,55846,18719,21390,14394
2021,3,4,al,US,1571922,392457,576390,326171
2021,3,4,ar,US,848460,216336,313641,175380
2021,3,4,as,US,4,4,3,3
2021,3,4,az,US,1039175,290927,380726,230019
2021,3,4,bc,CA,52765,35696,52765,35696
2021,3,4,ca,US,3878553,1203015,1489441,970656
2021,3,4,co,US,738457,227792,278588,174558
2021,3,4,ct,US,385766,124108,169499,98817
2021,3,4,dc,US,45963,22890,13344,9243
2021,3,4,de,US,125588,41927,52561,31402
2021,3,4,fl,US,4094393,1076396,1487070,845688
2021,3,4,ga,US,2428659,620771,906765,508866
2021,3,4,gu,US,14,12,7,7
2021,3,4,hi,US,187591,52070,61274,40185
2021,3,4,ia,US,699404,193441,282613,155051
2021,3,4,id,US,245603,72744,95588,57526
2021,3,4,il,US,1948725,585717,803050,471903
2021,3,4,in,US,1255982,354790,506063,283920
2021,3,4,ks,US,638492,177287,254066,140206
2021,3,4,ky,US,862352,240248,331392,188981
2021,3,4,la,US,1078818,278443,398237,224449
2021,3,4,ma,US,607147,206168,264959,158495
2021,3,4,mb,CA,21265,13390,21265,13390
2021,3,4,md,US,650430,218014,276575,171732
2021,3,4,me,US,138244,44021,62394,36656
2021,3,4,mi,US,1418834,422741,613953,355795
2021,3,4,mn,US,751066,235366,311310,186960
2021,3,4,mo,US,1424026,382464,542645,305452
2021,3,4,mp,US,3,3,3,3
2021,3,4,ms,US,855882,216033,309093,174375
2021,3,4,mt,US,127562,37460,46678,28604
2021,3,4,nb,CA,5550,3400,5550,3400
2021,3,4,nc,US,1856773,515529,743376,423237
2021,3,4,nd,US,136192,38538,52005,28998
2021,3,4,ne,US,423357,114196,167165,90908
2021,3,4,nh,US,163647,54419,71738,42182
2021,3,4,nj,US,1154958,369272,518832,303567
2021,3,4,nl,CA,4074,2542,4074,2542
2021,3,4,nm,US,201951,69528,80577,51085
2021,3,4,ns,CA,8049,4734,8049,4734
2021,3,4,nt,CA,263,166,263,166
2021,3,4,nu,CA,95,60,95,60
2021,3,4,nv,US,460576,130062,148725,95766
2021,3,4,ny,US,2009589,662590,847116,513591
2021,3,4,oh,US,1976716,570575,826578,466861
2021,3,4,ok,US,1047525,264182,385950,214327
2021,3,4,on,CA,161773,105070,161773,105070
2021,3,4,or,US,462434,150723,177624,116436
2021,3,4,pa,US,1565840,499440,676630,401514
2021,3,4,pe,CA,1128,693,1128,693
2021,3,4,pr,US,5080,3860,2931,2520
2021,3,4,qc,CA,81915,52000,81915,52000
2021,3,4,ri,US,107472,36225,45359,26700
2021,3,4,sc,US,1140959,304673,446352,246845
2021,3,4,sd,US,159533,44329,62495,34667
2021,3,4,sk,CA,17185,10489,17185,10489
2021,3,4,tn,US,1549879,410852,571309,325026
2021,3,4,tx,US,5964383,1542419,2185349,1257973
2021,3,4,ut,US,446681,125420,172136,99160
2021,3,4,va,US,1160849,349625,471502,278740
2021,3,4,vi,US,42,39,0,0
2021,3,4,vt,US,52714,18257,23444,14045
2021,3,4,wa,US,767977,256371,314303,208670
2021,3,4,wi,US,839457,261363,357510,210520
2021,3,4,wv,US,299363,89767,121396,69750
2021,3,4,wy,US,81982,24396,29378,17446
2021,3,4,yt,CA,179,122,179,122
2021,3,5,ALL,"",55873743,14772032,20591910,11931698
2021,3,5,ALL_CA,CA,418643,267811,418643,267811
2021,3,5,ALL_US,US,55455100,14504475,20173267,11663887
2021,3,5,ab,CA,60249,38933,60249,38933
2021,3,5,ak,US,56987,17875,21009,13709
2021,3,5,al,US,1674346,395607,571601,315941
2021,3,5,ar,US,865380,217157,306022,170564
2021,3,5,as,US,6,5,6,5
2021,3,5,az,US,1124800,289741,383858,224083
2021,3,5,bc,CA,54353,35903,54353,35903
2021,3,5,ca,US,4097937,1175648,1500811,940680
2021,3,5,co,US,823431,223996,281296,168622
2021,3,5,ct,US,411130,128228,169243,99094
2021,3,5,dc,US,51423,26434,13308,9180
2021,3,5,de,US,134963,43573,52174,31279
2021,3,5,fl,US,4378166,1089155,1474023,833037
2021,3,5,ga,US,2602084,638310,894040,498289
2021,3,5,gu,US,21,19,20,18
2021,3,5,hi,US,198786,49874,60854,38634
2021,3,5,ia,US,745232,195840,277682,151457
2021,3,5,id,US,258013,72270,95311,56075
2021,3,5,il,US,2069010,588513,799075,462889
2021,3,5,in,US,1359003,361291,500283,279251
2021,3,5,ks,US,672471,178097,250548,137091
2021,3,5,ky,US,916743,247880,325339,185436
2021,3,5,la,US,1138762,280638,394671,218185
2021,3,5,ma,US,644129,216486,264581,159314
2021,3,5,mb,CA,21832,13550,21832,13550
2021,3,5,md,US,698518,225264,275044,170795
2021,3,5,me,US,147938,45969,62651,37287
2021,3,5,mi,US,1513204,430107,605857,349314
2021,3,5,mn,US,790697,236076,306102,181388
2021,3,5,mo,US,1502043,386538,532657,298289
2021,3,5,mp,US,6,5,6,5
2021,3,5,ms,US,908088,218986,306718,169240
2021,3,5,mt,US,132972,37201,46054,27751
2021,3,5,nb,CA,5622,3397,5622,3397
2021,3,5,nc,US,1968933,524846,728870,415316
2021,3,5,nd,US,141605,38442,49481,27746
2021,3,5,ne,US,455691,115262,165895,88725
2021,3,5,nh,US,176713,56847,70980,41927
2021,3,5,nj,US,1229257,379763,516073,302218
2021,3,5,nl,CA,4054,2492,4054,2492
2021,3,5,nm,US,215164,68794,80430,49560
2021,3,5,ns,CA,7941,4700,7941,4700
2021,3,5,nt,CA,293,171,293,171
2021,3,5,nu,CA,102,64,102,64
2021,3,5,nv,US,519400,131800,149017,92626
2021,3,5,ny,US,2123594,682402,843600,512308
2021,3,5,oh,US,2120444,579273,815617,459752
2021,3,5,ok,US,1086408,266495,378003,208863
2021,3,5,on,CA,163142,105165,163142,105165
2021,3,5,or,US,472873,146752,175913,113122
2021,3,5,pa,US,1681217,515538,672088,399075
2021,3,5,pe,CA,1166,713,1166,713
2021,3,5,pr,US,5682,4281,3116,2650
2021,3,5,qc,CA,82868,52142,82868,52142
2021,3,5,ri,US,115387,37716,45777,26855
2021,3,5,sc,US,1215218,310953,437231,241517
2021,3,5,sd,US,168496,44382,59869,33199
2021,3,5,sk,CA,16836,10452,16836,10452
2021,3,5,tn,US,1636222,418384,561088,317321
2021,3,5,tx,US,6332261,1544584,2175405,1226291
2021,3,5,ut,US,470751,123770,169408,95577
2021,3,5,va,US,1235367,357450,465162,275355
2021,3,5,vi,US,46,43,0,0
2021,3,5,vt,US,58415,19742,23900,14431
2021,3,5,wa,US,807461,249033,314764,202268
2021,3,5,wi,US,899567,262481,352653,204707
2021,3,5,wv,US,316842,92211,118826,68800
2021,3,5,wy,US,85797,24267,29257,16779
2021,3,5,yt,CA,185,129,185,129
2021,3,6,ALL,"",53145714,14006227,19738682,11396277
2021,3,6,ALL_CA,CA,406916,264909,406916,264909
2021,3,6,ALL_US,US,52738798,13741464,19331766,11131368
2021,3,6,ab,CA,57178,37812,57178,37812
2021,3,6,ak,US,51266,16871,20442,13252
2021,3,6,al,US,1542092,383361,541968,303733
2021,3,6,ar,US,788618,207409,286098,161297
2021,3,6,as,US,5,5,5,5
2021,3,6,az,US,1075286,277320,371678,214726
2021,3,6,bc,CA,54334,36067,54334,36067
2021,3,6,ca,US,4027584,1125456,1498412,911129
2021,3,6,co,US,809884,214222,280073,163576
2021,3,6,ct,US,399026,120278,163432,93737
2021,3,6,dc,US,42783,19974,13000,8633
2021,3,6,de,US,131723,42228,49435,29470
2021,3,6,fl,US,4007606,1037942,1374942,795512
2021,3,6,ga,US,2408309,601750,839112,475155
2021,3,6,gu,US,11,11,8,8
2021,3,6,hi,US,194894,49074,61675,37893
2021,3,6,ia,US,696928,186661,262520,144325
2021,3,6,id,US,235859,70091,91913,54455
2021,3,6,il,US,2022758,554595,788994,444513
2021,3,6,in,US,1295243,344270,471307,264405
2021,3,6,ks,US,647644,170339,242197,130461
2021,3,6,ky,US,880768,235080,311620,177146
2021,3,6,la,US,1050317,267446,365589,206321
2021,3,6,ma,US,618864,197072,257048,149871
2021,3,6,mb,CA,19627,12402,19627,12402
2021,3,6,md,US,692311,211410,271088,162992
2021,3,6,me,US,139021,43212,58563,34961
2021,3,6,mi,US,1396487,398408,570190,330517
2021,3,6,mn,US,757556,219473,294587,171962
2021,3,6,mo,US,1454154,371216,517159,284878
2021,3,6,mp,US,4,3,4,3
2021,3,6,ms,US,824802,212071,285155,160117
2021,3,6,mt,US,115918,35184,43134,26525
2021,3,6,nb,CA,5541,3442,5541,3442
2021,3,6,nc,US,1861940,495933,697325,395062
2021,3,6,nd,US,130687,36068,44816,25943
2021,3,6,ne,US,428621,109679,158072,84654
2021,3,6,nh,US,181124,56371,68865,40276
2021,3,6,nj,US,1224635,362399,504974,289516
2021,3,6,nl,CA,3845,2447,3845,2447
2021,3,6,nm,US,203811,65149,77738,47119
2021,3,6,ns,CA,7546,4633,7546,4633
2021,3,6,nt,CA,267,174,267,174
2021,3,6,nu,CA,76,53,76,53
2021,3,6,nv,US,535515,130604,149740,90860
2021,3,6,ny,US,1989048,633283,809640,490102
2021,3,6,oh,US,2021647,540493,773509,436200
2021,3,6,ok,US,1019551,255927,358356,199133
2021,3,6,on,CA,160091,104392,160091,104392
2021,3,6,or,US,461161,140121,175646,109004
2021,3,6,pa,US,1628980,481304,641465,378279
2021,3,6,pe,CA,1142,698,1142,698
2021,3,6,pr,US,5560,4272,3752,3229
2021,3,6,qc,CA,81253,52603,81253,52603
2021,3,6,ri,US,112407,35621,44166,25177
2021,3,6,sc,US,1137216,300300,408011,229373
2021,3,6,sd,US,152965,42454,55910,31253
2021,3,6,sk,CA,15837,10064,15837,10064
2021,3,6,tn,US,1567342,403675,533749,302621
2021,3,6,tx,US,6059047,1465207,2072386,1162004
2021,3,6,ut,US,447964,118966,166003,92835
2021,3,6,va,US,1211233,339478,452049,263230
2021,3,6,vi,US,19,18,0,0
2021,3,6,vt,US,58102,19104,22476,13592
2021,3,6,wa,US,779268,238248,311305,195254
2021,3,6,wi,US,852429,249342,334507,193493
2021,3,6,wv,US,286238,87514,109343,65386
2021,3,6,wy,US,74567,23721,26615,16198
2021,3,6,yt,CA,179,122,179,122
2021,3,7,ALL,"",45643645,13263199,19859546,11480746
2021,3,7,ALL_CA,CA,398128,261066,398128,261066
2021,3,7,ALL_US,US,45245517,13002224,19461418,11219680
2021,3,7,ab,CA,57054,38654,57054,38654
2021,3,7,ak,US,43741,16414,19810,13206
2021,3,7,al,US,1312346,371798,565378,312730
2021,3,7,ar,US,675059,200814,302500,167836
2021,3,7,as,US,5,4,5,4
2021,3,7,az,US,919327,264527,360699,214667
2021,3,7,bc,CA,50759,34886,50759,34886
2021,3,7,ca,US,3575249,1101469,1477241,933276
2021,3,7,co,US,707135,204620,274820,163804
2021,3,7,ct,US,338639,108953,157573,90311
2021,3,7,dc,US,33558,16569,12545,8275
2021,3,7,de,US,111106,38240,49270,29067
2021,3,7,fl,US,3643872,978988,1395557,794018
2021,3,7,ga,US,2106391,577586,874420,484755
2021,3,7,gu,US,11,9,3,3
2021,3,7,hi,US,177389,48868,60908,38551
2021,3,7,ia,US,573219,175599,265963,146807
2021,3,7,id,US,190946,65876,91086,54751
2021,3,7,il,US,1728277,523976,777627,444716
2021,3,7,in,US,1087032,321697,480591,266228
2021,3,7,ks,US,538662,160360,241796,132531
2021,3,7,ky,US,745709,222110,320717,178681
2021,3,7,la,US,887603,258074,383817,214986
2021,3,7,ma,US,528966,177067,249827,145055
2021,3,7,mb,CA,19363,12735,19363,12735
2021,3,7,md,US,590649,195823,267878,160665
2021,3,7,me,US,116956,38718,56755,33103
2021,3,7,mi,US,1185068,374699,573675,330605
2021,3,7,mn,US,639681,202249,295163,171348
2021,3,7,mo,US,1225622,352266,528390,289933
2021,3,7,mp,US,4,3,4,3
2021,3,7,ms,US,686013,203068,299389,165833
2021,3,7,mt,US,98851,32857,43732,26741
2021,3,7,nb,CA,5526,3397,5526,3397
2021,3,7,nc,US,1595844,468947,704564,396529
2021,3,7,nd,US,104508,33380,47934,27267
2021,3,7,ne,US,356902,103475,158335,86119
2021,3,7,nh,US,150058,49628,66049,38216
2021,3,7,nj,US,1053308,340000,500030,287204
2021,3,7,nl,CA,3935,2498,3935,2498
2021,3,7,nm,US,180015,62168,76610,47128
2021,3,7,ns,CA,7590,4565,7590,4565
2021,3,7,nt,CA,227,150,227,150
2021,3,7,nu,CA,80,60,80,60
2021,3,7,nv,US,454120,124539,145957,91532
2021,3,7,ny,US,1744756,587841,803372,482174
2021,3,7,oh,US,1710591,508408,780846,437041
2021,3,7,ok,US,872051,247067,370271,205668
2021,3,7,on,CA,155218,101354,155218,101354
2021,3,7,or,US,402617,136505,172953,110603
2021,3,7,pa,US,1395466,447004,642041,373242
2021,3,7,pe,CA,1130,670,1130,670
2021,3,7,pr,US,7065,5410,5213,4296
2021,3,7,qc,CA,81444,51960,81444,51960
2021,3,7,ri,US,94546,31875,43044,24697
2021,3,7,sc,US,976570,285607,424559,234279
2021,3,7,sd,US,126339,38937,58171,31848
2021,3,7,sk,CA,15625,10015,15625,10015
2021,3,7,tn,US,1322784,379441,543902,304200
2021,3,7,tx,US,5146315,1401740,2081849,1182119
2021,3,7,ut,US,322234,113131,156065,94062
2021,3,7,va,US,1025942,317498,450793,261781
2021,3,7,vi,US,9,8,0,0
2021,3,7,vt,US,47504,16545,21083,12539
2021,3,7,wa,US,669219,232154,305160,198515
2021,3,7,wi,US,713993,231289,337116,194984
2021,3,7,wv,US,242051,81519,111123,64910
2021,3,7,wy,US,63624,21778,27239,16241
2021,3,7,yt,CA,177,122,177,122
2021,3,8,ALL,"",53190109,16329060,21951557,13159108
2021,3,8,ALL_CA,CA,433874,284110,433874,284110
2021,3,8,ALL_US,US,52756235,16045151,21517683,12874999
2021,3,8,ab,CA,70294,49671,70294,49671
2021,3,8,ak,US,55816,21310,22525,15701
2021,3,8,al,US,1538549,408513,595967,339084
2021,3,8,ar,US,830015,223693,324820,183737
2021,3,8,as,US,4,4,4,4
2021,3,8,az,US,1040885,317877,394542,245561
2021,3,8,bc,CA,52204,35052,52204,35052
2021,3,8,ca,US,4024157,1415023,1602079,1083302
2021,3,8,co,US,810498,263515,299144,190029
2021,3,8,ct,US,401077,142556,186015,112557
2021,3,8,dc,US,60407,36643,14973,10662
2021,3,8,de,US,127434,45631,57093,35315
2021,3,8,fl,US,4108781,1159343,1566168,914913
2021,3,8,ga,US,2450739,687409,948400,539736
2021,3,8,gu,US,21,18,14,14
2021,3,8,hi,US,191052,60388,63454,44216
2021,3,8,ia,US,713095,213135,299594,167073
2021,3,8,id,US,241068,79156,100444,62881
2021,3,8,il,US,2013224,658019,856426,510825
2021,3,8,in,US,1266672,378064,539138,306297
2021,3,8,ks,US,630260,188794,265311,150664
2021,3,8,ky,US,869491,260224,351079,202384
2021,3,8,la,US,1064741,292589,417998,237476
2021,3,8,ma,US,649089,254022,296350,185212
2021,3,8,mb,CA,27306,18803,27306,18803
2021,3,8,md,US,679793,249912,302290,190879
2021,3,8,me,US,141061,49242,68638,41864
2021,3,8,mi,US,1470967,475581,659742,384870
2021,3,8,mn,US,773016,270140,328425,200904
2021,3,8,mo,US,1402380,403169,562821,323669
2021,3,8,mp,US,9,9,9,9
2021,3,8,ms,US,819959,217893,315976,179572
2021,3,8,mt,US,124265,42177,50497,32478
2021,3,8,nb,CA,5753,3448,5753,3448
2021,3,8,nc,US,1842068,554867,780874,454011
2021,3,8,nd,US,135875,41677,56208,32137
2021,3,8,ne,US,416544,126006,171867,96165
2021,3,8,nh,US,166562,59829,76990,46512
2021,3,8,nj,US,1202873,422725,561675,337218
2021,3,8,nl,CA,4331,2567,4331,2567
2021,3,8,nm,US,220971,82266,85957,55931
2021,3,8,ns,CA,7872,4604,7872,4604
2021,3,8,nt,CA,274,167,274,167
2021,3,8,nu,CA,118,84,118,84
2021,3,8,nv,US,477279,148781,160444,106428
2021,3,8,ny,US,2122082,772576,923699,573850
2021,3,8,oh,US,2032299,631862,885048,504916
2021,3,8,ok,US,1047437,282118,405548,229789
2021,3,8,on,CA,160157,103507,160157,103507
2021,3,8,or,US,477309,175657,191078,129859
2021,3,8,pa,US,1643085,579734,740069,449725
2021,3,8,pe,CA,1108,671,1108,671
2021,3,8,pr,US,7050,5477,4151,3544
2021,3,8,qc,CA,84975,52824,84975,52824
2021,3,8,ri,US,109345,41156,50626,31395
2021,3,8,sc,US,1122390,320639,466581,263773
2021,3,8,sd,US,153810,46011,63749,36417
2021,3,8,sk,CA,19304,12595,19304,12595
2021,3,8,tn,US,1514539,429321,585410,339059
2021,3,8,tx,US,5837745,1657203,2217644,1305029
2021,3,8,ut,US,461410,144122,183661,110244
2021,3,8,va,US,1175155,383459,505660,305327
2021,3,8,vi,US,41,38,0,0
2021,3,8,vt,US,55207,20781,26241,16407
2021,3,8,wa,US,799480,293272,342151,234338
2021,3,8,wi,US,858612,284556,384502,229281
2021,3,8,wv,US,298623,93536,126617,73875
2021,3,8,wy,US,79919,25134,31297,18939
