year,month,day,region,iso_country_code,total_visits,total_devices_seen,total_home_visits,total_home_visitors
2021,6,3,ms,US,861909,229936,319342,177408
2021,6,3,mt,US,154550,47969,55589,33251
2021,6,3,nb,CA,8467,5186,8467,5186
2021,6,3,nc,US,2029284,599947,806054,459966
2021,6,3,nd,US,146786,44022,55477,31085
2021,6,3,ne,US,465917,133107,179729,95978
2021,6,3,nh,US,203993,64720,85247,47467
2021,6,3,nj,US,1393186,443414,603499,338131
2021,6,3,nl,CA,6860,3810,6860,3810
2021,6,3,nm,US,249328,86307,92809,56436
2021,6,3,ns,CA,11327,6930,11327,6930
2021,6,3,nt,CA,334,204,334,204
2021,6,3,nu,CA,127,82,127,82
2021,6,3,nv,US,584582,159413,167412,103641
2021,6,3,ny,US,2408480,811132,971596,572324
2021,6,3,oh,US,2168852,660467,893495,509028
2021,6,3,ok,US,1094148,291886,403662,222646
2021,6,3,on,CA,186386,125984,186386,125984
2021,6,3,or,US,563816,183766,212651,133129
2021,6,3,pa,US,1854469,610129,785309,455941
2021,6,3,pe,CA,1671,990,1671,990
2021,6,3,pr,US,5857,4252,3319,2777
2021,6,3,qc,CA,101390,62149,101390,62149
2021,6,3,ri,US,131976,44833,53720,31001
2021,6,3,sc,US,1281905,355438,485695,266691
2021,6,3,sd,US,179297,51976,66133,36496
2021,6,3,sk,CA,22285,13826,22285,13826
2021,6,3,tn,US,1630075,465491,592421,339539
2021,6,3,tx,US,6319086,1788390,2344540,1347269
2021,6,3,ut,US,500674,149086,187551,108231
2021,6,3,va,US,1297973,409778,522592,304661
2021,6,3,vi,US,46,44,0,0
2021,6,3,vt,US,60397,21327,26560,15757
2021,6,3,wa,US,939252,309146,373197,236032
2021,6,3,wi,US,1023661,311804,414677,237507
2021,6,3,wv,US,314109,100494,127874,74881
2021,6,3,wy,US,98238,30449,33765,19383
2021,6,3,yt,CA,256,188,256,188
2021,6,4,ALL,"",61907876,16970034,22167560,12706822
2021,6,4,ALL_CA,CA,488380,311911,488380,311911
2021,6,4,ALL_US,US,61419496,16658415,21679180,12394911
2021,6,4,ab,CA,77703,50894,77703,50894
2021,6,4,ak,US,71016,22935,23559,15109
2021,6,4,al,US,1676278,428361,574088,318656
2021,6,4,ar,US,898471,233973,317686,175617
2021,6,4,as,US,15,14,12,11
2021,6,4,az,US,1102471,316791,378050,228115
2021,6,4,bc,CA,62386,39731,62386,39731
2021,6,4,ca,US,4940300,1427071,1716786,1038729
2021,6,4,co,US,919366,272868,301605,177445
2021,6,4,ct,US,488823,150824,193373,109622
2021,6,4,dc,US,52450,26731,0,0
2021,6,4,de,US,161836,51900,58715,34459
2021,6,4,fl,US,4870269,1236360,1528584,869768
2021,6,4,ga,US,2685566,712231,900094,503155
2021,6,4,gu,US,46,41,29,27
2021,6,4,hi,US,254507,64328,64752,41338
2021,6,4,ia,US,806480,222517,296217,159414
2021,6,4,id,US,289527,85509,104667,60252
2021,6,4,il,US,2364601,683299,860904,488384
2021,6,4,in,US,1440165,402178,536398,296434
2021,6,4,ks,US,711121,196983,263365,142511
2021,6,4,ky,US,977492,275089,352107,197473
2021,6,4,la,US,1152643,312059,403896,228243
2021,6,4,ma,US,816964,265447,310196,178715
2021,6,4,mb,CA,28537,19407,28537,19407
2021,6,4,md,US,843703,271625,308656,184217
2021,6,4,me,US,184724,55494,73364,42121
2021,6,4,mi,US,1758553,503467,680316,379611
2021,6,4,mn,US,944395,287236,348148,200643
2021,6,4,mo,US,1615402,425884,553345,306596
2021,6,4,mp,US,6,6,6,6
2021,6,4,ms,US,904229,233929,309152,171907
2021,6,4,mt,US,158901,48348,54067,32419
2021,6,4,nb,CA,7736,4718,7736,4718
2021,6,4,nc,US,2151199,593435,783100,440900
2021,6,4,nd,US,143252,44506,50948,29672
2021,6,4,ne,US,477757,132707,170369,91794
2021,6,4,nh,US,212648,64860,81199,45530
2021,6,4,nj,US,1466177,442379,580414,325720
2021,6,4,nl,CA,5773,3459,5773,3459
2021,6,4,nm,US,259200,86584,90300,54504
2021,6,4,ns,CA,10288,6356,10288,6356
2021,6,4,nt,CA,296,179,296,179
2021,6,4,nu,CA,124,76,124,76
2021,6,4,nv,US,631023,161603,164809,100638
2021,6,4,ny,US,2523964,812475,943229,553615
2021,6,4,oh,US,2301152,651907,864138,485576
2021,6,4,ok,US,1142311,294064,393847,216083
2021,6,4,on,CA,176918,115185,176918,115185
2021,6,4,or,US,586835,183707,209959,129207
2021,6,4,pa,US,1964410,606492,753252,435642
2021,6,4,pe,CA,1426,860,1426,860
2021,6,4,pr,US,6885,5333,4180,3632
2021,6,4,qc,CA,95786,57679,95786,57679
2021,6,4,ri,US,137382,45126,52585,30279
2021,6,4,sc,US,1346169,356506,471546,257627
2021,6,4,sd,US,181698,52334,61887,34628
2021,6,4,sk,CA,21165,13196,21165,13196
2021,6,4,tn,US,1745783,472252,581636,326883
2021,6,4,tx,US,6643357,1781071,2277800,1296756
2021,6,4,ut,US,509134,149270,181225,104643
2021,6,4,va,US,1381413,411482,506150,293345
2021,6,4,vi,US,58,53,0,0
2021,6,4,vt,US,63578,21237,25816,15209
2021,6,4,wa,US,977200,307597,366639,227904
2021,6,4,wi,US,1048505,304706,396370,224084
2021,6,4,wv,US,329241,100763,123409,71495
2021,6,4,wy,US,98845,30308,32236,18561
2021,6,4,yt,CA,242,171,242,171
2021,6,5,ALL,"",58094035,16600296,21225165,12210532
2021,6,5,ALL_CA,CA,469153,306187,469153,306187
2021,6,5,ALL_US,US,57624882,16294301,20756012,11904345
2021,6,5,ab,CA,75740,52139,75740,52139
2021,6,5,ak,US,64746,22567,22823,14681
2021,6,5,al,US,1528727,431973,547878,309333
2021,6,5,ar,US,789336,229342,298164,169801
2021,6,5,as,US,20,16,16,14
2021,6,5,az,US,1046703,306846,368613,219797
2021,6,5,bc,CA,62262,40866,62262,40866
2021,6,5,ca,US,4610032,1366118,1626944,984724
2021,6,5,co,US,879141,269012,294563,172503
2021,6,5,ct,US,460780,145244,184962,104000
2021,6,5,dc,US,55349,28612,6961,6757
2021,6,5,de,US,158232,51758,56316,32640
2021,6,5,fl,US,4678703,1227772,1461131,842153
2021,6,5,ga,US,2541696,711629,869796,489349
2021,6,5,gu,US,42,41,34,33
2021,6,5,hi,US,247956,63173,65233,40224
2021,6,5,ia,US,737571,217150,278501,150941
2021,6,5,id,US,264773,83200,99993,57834
2021,6,5,il,US,2254235,665386,837457,468822
2021,6,5,in,US,1347152,394897,518308,285086
2021,6,5,ks,US,666009,191891,250843,136800
2021,6,5,ky,US,884647,265555,335024,189489
2021,6,5,la,US,1036280,305548,378346,220595
2021,6,5,ma,US,764091,255344,297353,169357
2021,6,5,mb,CA,26601,18688,26601,18688
2021,6,5,md,US,817276,264488,297104,174856
2021,6,5,me,US,169497,55150,69472,40361
2021,6,5,mi,US,1610961,495317,645622,363016
2021,6,5,mn,US,867114,279815,329514,190666
2021,6,5,mo,US,1506259,416859,530285,294294
2021,6,5,mp,US,12,11,12,11
2021,6,5,ms,US,814582,233414,290764,166523
2021,6,5,mt,US,141410,47175,50016,30724
2021,6,5,nb,CA,7296,4587,7296,4587
2021,6,5,nc,US,2023156,584147,752661,424783
2021,6,5,nd,US,121682,40713,45282,27022
2021,6,5,ne,US,441363,129926,160125,87183
2021,6,5,nh,US,200813,64874,77125,43318
2021,6,5,nj,US,1446477,431001,550804,305699
2021,6,5,nl,CA,5226,3198,5226,3198
2021,6,5,nm,US,241846,85547,86979,53039
2021,6,5,ns,CA,9414,6000,9414,6000
2021,6,5,nt,CA,277,182,277,182
2021,6,5,nu,CA,123,87,123,87
2021,6,5,nv,US,617023,158146,160252,97296
2021,6,5,ny,US,2399268,779641,897264,524080
2021,6,5,oh,US,2159407,634089,834846,465441
2021,6,5,ok,US,1049690,293459,376689,211212
2021,6,5,on,CA,172965,111845,172965,111845
2021,6,5,or,US,532340,179254,199258,124332
2021,6,5,pa,US,1832520,585534,715357,410618
2021,6,5,pe,CA,1460,850,1460,850
2021,6,5,pr,US,7438,5572,4808,3995
2021,6,5,qc,CA,87859,54635,87859,54635
2021,6,5,ri,US,134441,44382,50029,28615
2021,6,5,sc,US,1250928,355866,442659,248273
2021,6,5,sd,US,166742,50693,56849,32360
2021,6,5,sk,CA,19686,12924,19686,12924
2021,6,5,tn,US,1622298,469796,562624,319193
2021,6,5,tx,US,6318473,1763916,2206340,1257535
2021,6,5,ut,US,491513,145493,179452,101287
2021,6,5,va,US,1328011,400826,488656,279544
2021,6,5,vi,US,49,45,0,0
2021,6,5,vt,US,56589,21019,24694,14721
2021,6,5,wa,US,893334,299775,347745,220131
2021,6,5,wi,US,962165,298678,375285,212474
2021,6,5,wv,US,294268,97878,118037,68920
2021,6,5,wy,US,89716,30203,30144,17907
2021,6,5,yt,CA,244,186,244,186
2021,6,6,ALL,"",51842977,16505400,22031021,12821649
2021,6,6,ALL_CA,CA,498975,332742,498975,332742
2021,6,6,ALL_US,US,51344002,16172780,21532046,12488907
2021,6,6,ab,CA,77279,53751,77279,53751
2021,6,6,ak,US,59424,22617,23612,15460
2021,6,6,al,US,1297112,421108,568714,325729
2021,6,6,ar,US,695297,229743,318821,181298
2021,6,6,as,US,16,14,16,14
2021,6,6,az,US,933446,308970,373167,229576
2021,6,6,bc,CA,61651,42134,61651,42134
2021,6,6,ca,US,4181016,1351631,1628954,1015031
2021,6,6,co,US,796269,269147,299302,179961
2021,6,6,ct,US,410907,143346,187237,107035
2021,6,6,dc,US,52215,27293,13821,9166
2021,6,6,de,US,138585,51309,57288,34207
2021,6,6,fl,US,4178301,1200482,1490644,866784
2021,6,6,ga,US,2241474,696538,907668,512552
2021,6,6,gu,US,51,47,39,36
2021,6,6,hi,US,225842,61901,63526,40381
2021,6,6,ia,US,658730,219043,299438,163727
2021,6,6,id,US,225628,84417,102856,61924
2021,6,6,il,US,2033306,667709,868433,494101
2021,6,6,in,US,1207146,397666,545444,302720
2021,6,6,ks,US,592201,192644,264328,146204
2021,6,6,ky,US,785609,265612,350578,200304
2021,6,6,la,US,900966,304172,401483,233949
2021,6,6,ma,US,685153,249354,300835,174440
2021,6,6,mb,CA,27495,19561,27495,19561
2021,6,6,md,US,733494,262379,307134,183026
2021,6,6,me,US,156781,54999,73107,42248
2021,6,6,mi,US,1467835,495500,689297,387026
2021,6,6,mn,US,812961,283658,359113,207428
2021,6,6,mo,US,1329894,419754,563468,316545
2021,6,6,mp,US,11,9,11,9
2021,6,6,ms,US,664124,226852,303391,175815
2021,6,6,mt,US,126576,47681,52272,33010
2021,6,6,nb,CA,8549,5316,8549,5316
2021,6,6,nc,US,1776181,577761,780991,443683
2021,6,6,nd,US,115681,43356,53737,31684
2021,6,6,ne,US,402460,131788,173996,95103
2021,6,6,nh,US,180339,63955,79404,45403
2021,6,6,nj,US,1279853,426482,565645,319589
2021,6,6,nl,CA,6585,3960,6585,3960
2021,6,6,nm,US,218839,85075,90180,55997
2021,6,6,ns,CA,10612,6811,10612,6811
2021,6,6,nt,CA,300,209,300,209
2021,6,6,nu,CA,122,92,122,92
2021,6,6,nv,US,547767,157498,159947,100303
2021,6,6,ny,US,2159020,765840,930855,546197
2021,6,6,oh,US,1958069,635443,881186,491838
2021,6,6,ok,US,932043,292412,394922,222884
2021,6,6,on,CA,186577,124598,186577,124598
2021,6,6,or,US,477559,180119,201856,130769
2021,6,6,pa,US,1647306,583589,746614,432752
2021,6,6,pe,CA,1595,967,1595,967
2021,6,6,pr,US,6824,5321,4734,3946
2021,6,6,qc,CA,96991,61127,96991,61127
2021,6,6,ri,US,121299,43892,50859,29337
2021,6,6,sc,US,1102469,350921,460328,259838
2021,6,6,sd,US,154907,52303,64164,36624
2021,6,6,sk,CA,20938,13994,20938,13994
2021,6,6,tn,US,1411451,461336,577381,334263
2021,6,6,tx,US,5619445,1721065,2278600,1301721
2021,6,6,ut,US,384490,144669,178420,105643
2021,6,6,va,US,1184794,397750,507754,293107
2021,6,6,vi,US,36,34,0,0
2021,6,6,vt,US,51703,20375,25629,15178
2021,6,6,wa,US,784786,301685,351647,231970
2021,6,6,wi,US,886330,302961,402639,229424
2021,6,6,wv,US,267490,96990,124766,72689
2021,6,6,wy,US,82491,31083,31795,19271
2021,6,6,yt,CA,281,222,281,222
2021,6,7,ALL,"",55247575,16494694,21984834,12696126
2021,6,7,ALL_CA,CA,494516,318828,494516,318828
2021,6,7,ALL_US,US,54753059,16176063,21490318,12377298
2021,6,7,ab,CA,78151,51857,78151,51857
2021,6,7,ak,US,65636,22311,23090,14965
2021,6,7,al,US,1495196,415662,581264,322546
2021,6,7,ar,US,777485,228576,320462,179320
2021,6,7,as,US,14,13,12,11
2021,6,7,az,US,996925,304369,369476,227162
2021,6,7,bc,CA,61822,39990,61822,39990
2021,6,7,ca,US,4303024,1344221,1604891,1006733
2021,6,7,co,US,840101,266573,298055,178166
2021,6,7,ct,US,438434,142030,190914,107062
2021,6,7,dc,US,58626,29731,13924,9252
2021,6,7,de,US,144739,48689,58310,34158
2021,6,7,fl,US,4435859,1192346,1513292,859464
2021,6,7,ga,US,2352660,685782,904003,506967
2021,6,7,gu,US,39,38,29,28
2021,6,7,hi,US,231861,60961,60326,39593
2021,6,7,ia,US,720842,215246,297120,161365
2021,6,7,id,US,259365,82404,103185,60757
2021,6,7,il,US,2083653,666398,849718,491332
2021,6,7,in,US,1257725,391556,531409,298873
2021,6,7,ks,US,650252,191275,267949,144623
2021,6,7,ky,US,853545,259673,344989,196408
2021,6,7,la,US,1056188,300114,414056,229781
2021,6,7,ma,US,736102,252437,306095,175535
2021,6,7,mb,CA,27878,18881,27878,18881
2021,6,7,md,US,752002,259194,305012,182940
2021,6,7,me,US,168030,54562,73691,42237
2021,6,7,mi,US,1577965,499914,685858,387431
2021,6,7,mn,US,862658,280543,350612,204018
2021,6,7,mo,US,1427415,410893,558490,311655
2021,6,7,mp,US,6,6,6,6
2021,6,7,ms,US,789367,222227,312462,173609
2021,6,7,mt,US,144723,47186,53197,32386
2021,6,7,nb,CA,8512,5144,8512,5144
2021,6,7,nc,US,1886392,571832,774625,439609
2021,6,7,nd,US,142606,45526,56462,31795
2021,6,7,ne,US,437818,129274,175919,93726
2021,6,7,nh,US,187326,61801,80847,45378
2021,6,7,nj,US,1350426,420470,579495,320677
2021,6,7,nl,CA,6650,3858,6650,3858
2021,6,7,nm,US,234985,82204,91369,55431
2021,6,7,ns,CA,10881,6606,10881,6606
2021,6,7,nt,CA,314,191,314,191
2021,6,7,nu,CA,121,78,121,78
2021,6,7,nv,US,543421,151440,158062,98857
2021,6,7,ny,US,2329250,775553,947215,548480
2021,6,7,oh,US,2036088,637814,860733,488833
2021,6,7,ok,US,1011977,285470,394158,218830
2021,6,7,on,CA,177463,118112,177463,118112
2021,6,7,or,US,518906,178033,200678,128650
2021,6,7,pa,US,1736669,581518,744122,432508
2021,6,7,pe,CA,1584,945,1584,945
2021,6,7,pr,US,5923,4423,3447,2867
2021,6,7,qc,CA,99283,59442,99283,59442
2021,6,7,ri,US,125381,42616,51426,29423
2021,6,7,sc,US,1187808,343043,465745,256559
2021,6,7,sd,US,172304,51441,65838,36245
2021,6,7,sk,CA,21621,13556,21621,13556
2021,6,7,tn,US,1540794,453357,579721,329850
2021,6,7,tx,US,5880580,1707784,2254970,1284487
2021,6,7,ut,US,464915,143065,178187,103660
2021,6,7,va,US,1242382,393712,504024,291677
2021,6,7,vi,US,43,41,0,0
2021,6,7,vt,US,58182,20430,26013,15213
2021,6,7,wa,US,867117,295897,354177,226987
2021,6,7,wi,US,926469,299002,394386,227931
2021,6,7,wv,US,291688,96482,123865,72208
2021,6,7,wy,US,93172,30165,32937,19048
2021,6,7,yt,CA,236,168,236,168
2021,6,8,ALL,"",55309815,16327473,21648477,12505596
2021,6,8,ALL_CA,CA,490796,317254,490796,317254
2021,6,8,ALL_US,US,54819019,16010435,21157681,12188342
2021,6,8,ab,CA,78450,52288,78450,52288
2021,6,8,ak,US,64385,22466,22414,14760
2021,6,8,al,US,1487969,411281,572080,318421
2021,6,8,ar,US,778453,223522,312436,175263
2021,6,8,as,US,12,12,11,11
2021,6,8,az,US,998607,299895,365355,223394
2021,6,8,bc,CA,62237,40118,62237,40118
2021,6,8,ca,US,4368991,1327636,1591537,988167
2021,6,8,co,US,839413,259474,291787,173766
2021,6,8,ct,US,426516,140811,186429,105619
2021,6,8,dc,US,62628,32759,13479,9045
2021,6,8,de,US,140849,48012,57403,33876
2021,6,8,fl,US,4409742,1164747,1483005,843549
2021,6,8,ga,US,2387683,684123,893372,501155
2021,6,8,gu,US,44,42,36,35
2021,6,8,hi,US,231399,60419,59147,38860
2021,6,8,ia,US,721710,214241,292904,159499
2021,6,8,id,US,262014,81279,102184,59549
2021,6,8,il,US,2126437,660004,840790,482657
2021,6,8,in,US,1262693,387533,526526,296189
2021,6,8,ks,US,651173,188882,264283,142546
2021,6,8,ky,US,844162,257117,342198,194887
2021,6,8,la,US,1057286,293868,404936,225393
2021,6,8,ma,US,719871,246898,299677,171655
2021,6,8,mb,CA,28025,18977,28025,18977
2021,6,8,md,US,747719,255514,298876,180085
2021,6,8,me,US,165328,54038,72400,41907
2021,6,8,mi,US,1582926,497821,677178,382646
2021,6,8,mn,US,864728,279950,345037,201975
2021,6,8,mo,US,1425948,405500,547823,306821
2021,6,8,mp,US,12,12,12,12
2021,6,8,ms,US,772473,216761,304948,170175
2021,6,8,mt,US,145309,47852,52874,32422
2021,6,8,nb,CA,8139,4954,8139,4954
2021,6,8,nc,US,1901638,567014,759007,432419
2021,6,8,nd,US,140190,45748,56135,31748
2021,6,8,ne,US,440674,128352,172734,92296
2021,6,8,nh,US,184693,60888,80048,44735
2021,6,8,nj,US,1297149,418195,563675,317821
2021,6,8,nl,CA,6718,3685,6718,3685
2021,6,8,nm,US,238189,83129,89642,54146
2021,6,8,ns,CA,10608,6357,10608,6357
2021,6,8,nt,CA,333,202,333,202
2021,6,8,nu,CA,138,92,138,92
2021,6,8,nv,US,537395,148333,155832,97210
2021,6,8,ny,US,2290023,778336,925670,541635
2021,6,8,oh,US,2036437,628173,851026,482408
2021,6,8,ok,US,1015638,276640,388388,214311
2021,6,8,on,CA,174932,117383,174932,117383
2021,6,8,or,US,525586,176635,199427,126334
2021,6,8,pa,US,1722749,580364,732532,428259
2021,6,8,pe,CA,1545,913,1545,913
2021,6,8,pr,US,7166,5580,4458,3836
2021,6,8,qc,CA,97464,58215,97464,58215
2021,6,8,ri,US,125848,42513,50941,29076
2021,6,8,sc,US,1200335,337377,458470,253313
2021,6,8,sd,US,172353,51255,65394,36216
2021,6,8,sk,CA,21952,13888,21952,13888
2021,6,8,tn,US,1521849,444464,571301,326447
2021,6,8,tx,US,5954869,1679096,2219003,1258635
2021,6,8,ut,US,464060,141094,175697,101686
2021,6,8,va,US,1234214,388475,494440,287661
2021,6,8,vi,US,40,39,0,0
2021,6,8,vt,US,57098,20183,25600,15020
2021,6,8,wa,US,883587,296614,351227,223134
2021,6,8,wi,US,939327,295475,391246,225479
2021,6,8,wv,US,289063,94775,122069,71366
2021,6,8,wy,US,92369,29883,32582,18828
